replica,network,population,sigma,true_model,net_size,colab_cond,strategy,RR
22,Small,All,0.5,7,484,NOLAB,neighbor,0.6096
22,Small,All,0.5,7,484,NOLAB,research,0.5695522388059702
23,Small,All,0.5,7,484,NOLAB,neighbor,0.6122870418172431
23,Small,All,0.5,7,484,NOLAB,research,0.5646302250803859
24,Small,All,0.5,7,484,NOLAB,neighbor,0.5900655021834061
24,Small,All,0.5,7,484,NOLAB,research,0.5578465063001146
25,Small,All,0.5,7,484,NOLAB,neighbor,0.5900783289817232
25,Small,All,0.5,7,484,NOLAB,research,0.5451825254338719
26,Small,All,0.5,7,484,NOLAB,neighbor,0.6178146038322113
26,Small,All,0.5,7,484,NOLAB,research,0.5257790368271955
27,Small,All,0.5,7,484,NOLAB,neighbor,0.5898268398268398
27,Small,All,0.5,7,484,NOLAB,research,0.5454545454545454
28,Small,All,0.5,7,484,NOLAB,neighbor,0.58601856908793
28,Small,All,0.5,7,484,NOLAB,research,0.5567265964042157
29,Small,All,0.5,7,484,NOLAB,neighbor,0.6152551878855861
29,Small,All,0.5,7,484,NOLAB,research,0.5389988358556461
30,Small,All,0.5,7,484,NOLAB,neighbor,0.5849262697979246
30,Small,All,0.5,7,484,NOLAB,research,0.5575123830489819
31,Small,All,0.5,7,484,NOLAB,neighbor,0.6013590033975085
31,Small,All,0.5,7,484,NOLAB,research,0.5613707165109034
32,Small,All,0.5,7,484,NOLAB,neighbor,0.5864229765013055
32,Small,All,0.5,7,484,NOLAB,research,0.5373493975903615
33,Small,All,0.5,7,484,NOLAB,neighbor,0.6030334728033473
33,Small,All,0.5,7,484,NOLAB,research,0.5511551155115512
34,Small,All,0.5,7,484,NOLAB,neighbor,0.6017039403620873
34,Small,All,0.5,7,484,NOLAB,research,0.5477545857052498
35,Small,All,0.5,7,484,NOLAB,neighbor,0.6133909287257019
35,Small,All,0.5,7,484,NOLAB,research,0.551357733175915
36,Small,All,0.5,7,484,NOLAB,neighbor,0.633276740237691
36,Small,All,0.5,7,484,NOLAB,research,0.5280135823429541
37,Small,All,0.5,7,484,NOLAB,neighbor,0.6232106339468303
37,Small,All,0.5,7,484,NOLAB,research,0.5614236509758898
38,Small,All,0.5,7,484,NOLAB,neighbor,0.6153846153846154
38,Small,All,0.5,7,484,NOLAB,research,0.5342381246144355
39,Small,All,0.5,7,484,NOLAB,neighbor,0.6132596685082873
39,Small,All,0.5,7,484,NOLAB,research,0.5627962085308057
40,Small,All,0.5,7,484,NOLAB,neighbor,0.6009586578789694
40,Small,All,0.5,7,484,NOLAB,research,0.5175824175824176
41,Small,All,0.5,7,484,NOLAB,neighbor,0.597289972899729
41,Small,All,0.5,7,484,NOLAB,research,0.5266418835192069
42,Small,All,0.5,7,484,NOLAB,neighbor,0.5766467065868264
42,Small,All,0.5,7,484,NOLAB,research,0.5532608695652174
43,Small,All,0.5,7,484,NOLAB,neighbor,0.6401098901098901
43,Small,All,0.5,7,484,NOLAB,research,0.5115405260332797
44,Small,All,0.5,7,484,NOLAB,neighbor,0.603400987383434
44,Small,All,0.5,7,484,NOLAB,research,0.5185643564356436
45,Small,All,0.5,7,484,NOLAB,neighbor,0.6170588235294118
45,Small,All,0.5,7,484,NOLAB,research,0.5376712328767124
46,Small,All,0.5,7,484,NOLAB,neighbor,0.6022788931090614
46,Small,All,0.5,7,484,NOLAB,research,0.534576067348166
47,Small,All,0.5,7,484,NOLAB,neighbor,0.6350794585050029
47,Small,All,0.5,7,484,NOLAB,research,0.5396487493347525
48,Small,All,0.5,7,484,NOLAB,neighbor,0.6036131774707758
48,Small,All,0.5,7,484,NOLAB,research,0.5614657210401891
49,Small,All,0.5,7,484,NOLAB,neighbor,0.5936254980079682
49,Small,All,0.5,7,484,NOLAB,research,0.5577617328519856
50,Small,All,0.5,7,484,NOLAB,neighbor,0.5920634920634921
50,Small,All,0.5,7,484,NOLAB,research,0.5078442765833817
1,Small,All,0.8,13,413,COLAB,colab,0.27800829875518673
1,Small,All,0.8,13,413,COLAB,neighbor,0.49134199134199136
1,Small,All,0.8,13,413,COLAB,research,0.2602131438721137
2,Small,All,0.8,13,413,COLAB,colab,0.27136258660508084
2,Small,All,0.8,13,413,COLAB,neighbor,0.5295566502463054
2,Small,All,0.8,13,413,COLAB,research,0.29250457038391225
3,Small,All,0.8,13,413,COLAB,colab,0.251900108577633
3,Small,All,0.8,13,413,COLAB,neighbor,0.5165745856353591
3,Small,All,0.8,13,413,COLAB,research,0.320596458527493
4,Small,All,0.8,13,413,COLAB,colab,0.25536723163841807
4,Small,All,0.8,13,413,COLAB,neighbor,0.5888077858880778
4,Small,All,0.8,13,413,COLAB,research,0.29508196721311475
5,Small,All,0.8,13,413,COLAB,colab,0.2546174142480211
5,Small,All,0.8,13,413,COLAB,neighbor,0.58913813459268
5,Small,All,0.8,13,413,COLAB,research,0.32314814814814813
6,Small,All,0.8,13,413,COLAB,colab,0.31565329883570503
6,Small,All,0.8,13,413,COLAB,neighbor,0.5023809523809524
6,Small,All,0.8,13,413,COLAB,research,0.2721631205673759
7,Small,All,0.8,13,413,COLAB,colab,0.25558659217877094
7,Small,All,0.8,13,413,COLAB,neighbor,0.5269607843137255
7,Small,All,0.8,13,413,COLAB,research,0.273286467486819
8,Small,All,0.8,13,413,COLAB,colab,0.2608695652173913
8,Small,All,0.8,13,413,COLAB,neighbor,0.537746806039489
8,Small,All,0.8,13,413,COLAB,research,0.27514792899408286
9,Small,All,0.8,13,413,COLAB,colab,0.299039780521262
9,Small,All,0.8,13,413,COLAB,neighbor,0.5665859564164649
9,Small,All,0.8,13,413,COLAB,research,0.2917795844625113
10,Small,All,0.8,13,413,COLAB,colab,0.2511792452830189
10,Small,All,0.8,13,413,COLAB,neighbor,0.5518102372034956
10,Small,All,0.8,13,413,COLAB,research,0.29669260700389105
11,Small,All,0.8,13,413,COLAB,colab,0.2681242807825086
11,Small,All,0.8,13,413,COLAB,neighbor,0.5643243243243243
11,Small,All,0.8,13,413,COLAB,research,0.373953488372093
12,Small,All,0.8,13,413,COLAB,colab,0.33700980392156865
12,Small,All,0.8,13,413,COLAB,neighbor,0.5172413793103449
12,Small,All,0.8,13,413,COLAB,research,0.28399311531841653
13,Small,All,0.8,13,413,COLAB,colab,0.27450980392156865
13,Small,All,0.8,13,413,COLAB,neighbor,0.5512665862484921
13,Small,All,0.8,13,413,COLAB,research,0.2952622673434856
14,Small,All,0.8,13,413,COLAB,colab,0.2898134863701578
14,Small,All,0.8,13,413,COLAB,neighbor,0.5286396181384249
14,Small,All,0.8,13,413,COLAB,research,0.32610508757297746
15,Small,All,0.8,13,413,COLAB,colab,0.3142493638676845
15,Small,All,0.8,13,413,COLAB,neighbor,0.490104772991851
15,Small,All,0.8,13,413,COLAB,research,0.2850953206239168
16,Small,All,0.8,13,413,COLAB,colab,0.2670886075949367
16,Small,All,0.8,13,413,COLAB,neighbor,0.5068337129840547
16,Small,All,0.8,13,413,COLAB,research,0.2668416447944007
17,Small,All,0.8,13,413,COLAB,colab,0.28431372549019607
17,Small,All,0.8,13,413,COLAB,neighbor,0.5088757396449705
17,Small,All,0.8,13,413,COLAB,research,0.24920886075949367
18,Small,All,0.8,13,413,COLAB,colab,0.2921658986175115
18,Small,All,0.8,13,413,COLAB,neighbor,0.5766423357664233
18,Small,All,0.8,13,413,COLAB,research,0.2773403324584427
19,Small,All,0.8,13,413,COLAB,colab,0.2341101694915254
19,Small,All,0.8,13,413,COLAB,neighbor,0.544589774078478
19,Small,All,0.8,13,413,COLAB,research,0.2923923006416132
20,Small,All,0.8,13,413,COLAB,colab,0.29265402843601895
20,Small,All,0.8,13,413,COLAB,neighbor,0.5594405594405595
20,Small,All,0.8,13,413,COLAB,research,0.30183946488294316
21,Small,All,0.8,13,413,COLAB,colab,0.35444743935309975
21,Small,All,0.8,13,413,COLAB,neighbor,0.5181023720349563
21,Small,All,0.8,13,413,COLAB,research,0.24750830564784054
22,Small,All,0.8,13,413,COLAB,colab,0.27006507592190887
22,Small,All,0.8,13,413,COLAB,neighbor,0.5479616306954437
22,Small,All,0.8,13,413,COLAB,research,0.2637979420018709
23,Small,All,0.8,13,413,COLAB,colab,0.2918238993710692
23,Small,All,0.8,13,413,COLAB,neighbor,0.5667870036101083
23,Small,All,0.8,13,413,COLAB,research,0.24910071942446044
24,Small,All,0.8,13,413,COLAB,colab,0.28388746803069054
24,Small,All,0.8,13,413,COLAB,neighbor,0.5620641562064156
24,Small,All,0.8,13,413,COLAB,research,0.2639344262295082
25,Small,All,0.8,13,413,COLAB,colab,0.3047404063205418
25,Small,All,0.8,13,413,COLAB,neighbor,0.5564516129032258
25,Small,All,0.8,13,413,COLAB,research,0.2607573149741824
26,Small,All,0.8,13,413,COLAB,colab,0.28968713789107764
26,Small,All,0.8,13,413,COLAB,neighbor,0.5332650972364381
26,Small,All,0.8,13,413,COLAB,research,0.27167630057803466
27,Small,All,0.8,13,413,COLAB,colab,0.29782082324455206
27,Small,All,0.8,13,413,COLAB,neighbor,0.558679706601467
27,Small,All,0.8,13,413,COLAB,research,0.28270042194092826
28,Small,All,0.8,13,413,COLAB,colab,0.3157199471598415
28,Small,All,0.8,13,413,COLAB,neighbor,0.5211097708082026
28,Small,All,0.8,13,413,COLAB,research,0.2929373996789727
29,Small,All,0.8,13,413,COLAB,colab,0.2840172786177106
29,Small,All,0.8,13,413,COLAB,neighbor,0.5495376486129459
29,Small,All,0.8,13,413,COLAB,research,0.24933451641526175
30,Small,All,0.8,13,413,COLAB,colab,0.3142857142857143
30,Small,All,0.8,13,413,COLAB,neighbor,0.5326876513317191
30,Small,All,0.8,13,413,COLAB,research,0.2884097035040431
31,Small,All,0.8,13,413,COLAB,colab,0.26801517067003794
31,Small,All,0.8,13,413,COLAB,neighbor,0.5121107266435986
31,Small,All,0.8,13,413,COLAB,research,0.2626070409134158
32,Small,All,0.8,13,413,COLAB,colab,0.31713900134952766
32,Small,All,0.8,13,413,COLAB,neighbor,0.5217391304347826
32,Small,All,0.8,13,413,COLAB,research,0.29233511586452765
33,Small,All,0.8,13,413,COLAB,colab,0.2835408022130014
33,Small,All,0.8,13,413,COLAB,neighbor,0.5207182320441989
33,Small,All,0.8,13,413,COLAB,research,0.2890499194847021
34,Small,All,0.8,13,413,COLAB,colab,0.2608695652173913
34,Small,All,0.8,13,413,COLAB,neighbor,0.537746806039489
34,Small,All,0.8,13,413,COLAB,research,0.27514792899408286
35,Small,All,0.8,13,413,COLAB,colab,0.26790450928381965
35,Small,All,0.8,13,413,COLAB,neighbor,0.5638709677419355
35,Small,All,0.8,13,413,COLAB,research,0.27993527508090615
36,Small,All,0.8,13,413,COLAB,colab,0.31424766977363516
36,Small,All,0.8,13,413,COLAB,neighbor,0.5756410256410256
36,Small,All,0.8,13,413,COLAB,research,0.28125
37,Small,All,0.8,13,413,COLAB,colab,0.2511144130757801
37,Small,All,0.8,13,413,COLAB,neighbor,0.49897750511247446
37,Small,All,0.8,13,413,COLAB,research,0.3219047619047619
38,Small,All,0.8,13,413,COLAB,colab,0.31478770131771594
38,Small,All,0.8,13,413,COLAB,neighbor,0.5069767441860465
38,Small,All,0.8,13,413,COLAB,research,0.288135593220339
39,Small,All,0.8,13,413,COLAB,colab,0.2855093256814921
39,Small,All,0.8,13,413,COLAB,neighbor,0.5092707045735476
39,Small,All,0.8,13,413,COLAB,research,0.24315871774824083
40,Small,All,0.8,13,413,COLAB,colab,0.25
40,Small,All,0.8,13,413,COLAB,neighbor,0.5635939323220537
40,Small,All,0.8,13,413,COLAB,research,0.2713523131672598
41,Small,All,0.8,13,413,COLAB,colab,0.25759416767922233
41,Small,All,0.8,13,413,COLAB,neighbor,0.5480895915678524
41,Small,All,0.8,13,413,COLAB,research,0.23948220064724918
42,Small,All,0.8,13,413,COLAB,colab,0.33133971291866027
42,Small,All,0.8,13,413,COLAB,neighbor,0.4885057471264368
42,Small,All,0.8,13,413,COLAB,research,0.2451071761416589
43,Small,All,0.8,13,413,COLAB,colab,0.2471190781049936
43,Small,All,0.8,13,413,COLAB,neighbor,0.5461624026696329
43,Small,All,0.8,13,413,COLAB,research,0.30264357338195075
44,Small,All,0.8,13,413,COLAB,colab,0.2944369063772049
44,Small,All,0.8,13,413,COLAB,neighbor,0.563768115942029
44,Small,All,0.8,13,413,COLAB,research,0.2577854671280277
45,Small,All,0.8,13,413,COLAB,colab,0.26146788990825687
45,Small,All,0.8,13,413,COLAB,neighbor,0.5620253164556962
45,Small,All,0.8,13,413,COLAB,research,0.2902946273830156
46,Small,All,0.8,13,413,COLAB,colab,0.2785571142284569
46,Small,All,0.8,13,413,COLAB,neighbor,0.5247410817031071
46,Small,All,0.8,13,413,COLAB,research,0.3142589118198874
47,Small,All,0.8,13,413,COLAB,colab,0.3116883116883117
47,Small,All,0.8,13,413,COLAB,neighbor,0.5339308578745199
47,Small,All,0.8,13,413,COLAB,research,0.25139664804469275
48,Small,All,0.8,13,413,COLAB,colab,0.30364372469635625
48,Small,All,0.8,13,413,COLAB,neighbor,0.5645514223194749
48,Small,All,0.8,13,413,COLAB,research,0.2994112699747687
49,Small,All,0.8,13,413,COLAB,colab,0.29797979797979796
49,Small,All,0.8,13,413,COLAB,neighbor,0.5072115384615384
49,Small,All,0.8,13,413,COLAB,research,0.2737994945240101
50,Small,All,0.8,13,413,COLAB,colab,0.29329962073324906
50,Small,All,0.8,13,413,COLAB,neighbor,0.5293413173652695
50,Small,All,0.8,13,413,COLAB,research,0.2841932841932842
1,Small,All,0.8,13,413,NOLAB,neighbor,0.48773006134969327
1,Small,All,0.8,13,413,NOLAB,research,0.2148956356736243
2,Small,All,0.8,13,413,NOLAB,neighbor,0.4444444444444444
2,Small,All,0.8,13,413,NOLAB,research,0.2317617866004963
3,Small,All,0.8,13,413,NOLAB,neighbor,0.4524380495603517
3,Small,All,0.8,13,413,NOLAB,research,0.21760154738878143
4,Small,All,0.8,13,413,NOLAB,neighbor,0.44319097502014504
4,Small,All,0.8,13,413,NOLAB,research,0.223960880195599
5,Small,All,0.8,13,413,NOLAB,neighbor,0.46956521739130436
5,Small,All,0.8,13,413,NOLAB,research,0.20442520442520443
6,Small,All,0.8,13,413,NOLAB,neighbor,0.46330680813439434
6,Small,All,0.8,13,413,NOLAB,research,0.2138622891016872
7,Small,All,0.8,13,413,NOLAB,neighbor,0.4537878787878788
7,Small,All,0.8,13,413,NOLAB,research,0.22596153846153846
8,Small,All,0.8,13,413,NOLAB,neighbor,0.495398773006135
8,Small,All,0.8,13,413,NOLAB,research,0.21374407582938387
9,Small,All,0.8,13,413,NOLAB,neighbor,0.4903339191564148
9,Small,All,0.8,13,413,NOLAB,research,0.2309722833260009
10,Small,All,0.8,13,413,NOLAB,neighbor,0.4626391096979332
10,Small,All,0.8,13,413,NOLAB,research,0.19474727452923687
11,Small,All,0.8,13,413,NOLAB,neighbor,0.4536082474226804
11,Small,All,0.8,13,413,NOLAB,research,0.22083533365338454
12,Small,All,0.8,13,413,NOLAB,neighbor,0.43585780525502316
12,Small,All,0.8,13,413,NOLAB,research,0.23512613041408853
13,Small,All,0.8,13,413,NOLAB,neighbor,0.44913793103448274
13,Small,All,0.8,13,413,NOLAB,research,0.18970917225950784
14,Small,All,0.8,13,413,NOLAB,neighbor,0.4640198511166253
14,Small,All,0.8,13,413,NOLAB,research,0.22746781115879827
15,Small,All,0.8,13,413,NOLAB,neighbor,0.41531664212076586
15,Small,All,0.8,13,413,NOLAB,research,0.22859970311726868
16,Small,All,0.8,13,413,NOLAB,neighbor,0.4720647773279352
16,Small,All,0.8,13,413,NOLAB,research,0.22718631178707224
17,Small,All,0.8,13,413,NOLAB,neighbor,0.43788819875776397
17,Small,All,0.8,13,413,NOLAB,research,0.22811168954093705
18,Small,All,0.8,13,413,NOLAB,neighbor,0.47671464860287893
18,Small,All,0.8,13,413,NOLAB,research,0.21816479400749064
19,Small,All,0.8,13,413,NOLAB,neighbor,0.45775225594749797
19,Small,All,0.8,13,413,NOLAB,research,0.21931871208586096
20,Small,All,0.8,13,413,NOLAB,neighbor,0.43879173290937995
20,Small,All,0.8,13,413,NOLAB,research,0.23266635644485809
21,Small,All,0.8,13,413,NOLAB,neighbor,0.44749596122778673
21,Small,All,0.8,13,413,NOLAB,research,0.21073170731707316
22,Small,All,0.8,13,413,NOLAB,neighbor,0.45919208573784004
22,Small,All,0.8,13,413,NOLAB,research,0.21522055259331072
23,Small,All,0.8,13,413,NOLAB,neighbor,0.45754328112118714
23,Small,All,0.8,13,413,NOLAB,research,0.23312043795620438
24,Small,All,0.8,13,413,NOLAB,neighbor,0.4706382978723404
24,Small,All,0.8,13,413,NOLAB,research,0.2033254156769596
25,Small,All,0.8,13,413,NOLAB,neighbor,0.4432823813354787
25,Small,All,0.8,13,413,NOLAB,research,0.20074177097821047
26,Small,All,0.8,13,413,NOLAB,neighbor,0.4520123839009288
26,Small,All,0.8,13,413,NOLAB,research,0.2072562358276644
27,Small,All,0.8,13,413,NOLAB,neighbor,0.46335697399527187
27,Small,All,0.8,13,413,NOLAB,research,0.22307324078506463
28,Small,All,0.8,13,413,NOLAB,neighbor,0.47717842323651455
28,Small,All,0.8,13,413,NOLAB,research,0.20973782771535582
29,Small,All,0.8,13,413,NOLAB,neighbor,0.44497991967871486
29,Small,All,0.8,13,413,NOLAB,research,0.229227761485826
30,Small,All,0.8,13,413,NOLAB,neighbor,0.4435763888888889
30,Small,All,0.8,13,413,NOLAB,research,0.21591437878082828
31,Small,All,0.8,13,413,NOLAB,neighbor,0.4518633540372671
31,Small,All,0.8,13,413,NOLAB,research,0.2276462058965684
32,Small,All,0.8,13,413,NOLAB,neighbor,0.4662104362703165
32,Small,All,0.8,13,413,NOLAB,research,0.20331186752529898
33,Small,All,0.8,13,413,NOLAB,neighbor,0.44028662420382164
33,Small,All,0.8,13,413,NOLAB,research,0.2
34,Small,All,0.8,13,413,NOLAB,neighbor,0.495398773006135
34,Small,All,0.8,13,413,NOLAB,research,0.21374407582938387
35,Small,All,0.8,13,413,NOLAB,neighbor,0.466786355475763
35,Small,All,0.8,13,413,NOLAB,research,0.21381267738883633
36,Small,All,0.8,13,413,NOLAB,neighbor,0.4463840399002494
36,Small,All,0.8,13,413,NOLAB,research,0.2408202193609919
37,Small,All,0.8,13,413,NOLAB,neighbor,0.45171849427168576
37,Small,All,0.8,13,413,NOLAB,research,0.2367216117216117
38,Small,All,0.8,13,413,NOLAB,neighbor,0.45614035087719296
38,Small,All,0.8,13,413,NOLAB,research,0.22999520843315766
39,Small,All,0.8,13,413,NOLAB,neighbor,0.44168547780285927
39,Small,All,0.8,13,413,NOLAB,research,0.21428571428571427
40,Small,All,0.8,13,413,NOLAB,neighbor,0.4514601420678769
40,Small,All,0.8,13,413,NOLAB,research,0.22729456991830851
41,Small,All,0.8,13,413,NOLAB,neighbor,0.4638752052545156
41,Small,All,0.8,13,413,NOLAB,research,0.21998166819431714
42,Small,All,0.8,13,413,NOLAB,neighbor,0.44070647603027757
42,Small,All,0.8,13,413,NOLAB,research,0.21269540502131692
43,Small,All,0.8,13,413,NOLAB,neighbor,0.46091861402095086
43,Small,All,0.8,13,413,NOLAB,research,0.20865603644646924
44,Small,All,0.8,13,413,NOLAB,neighbor,0.4799651567944251
44,Small,All,0.8,13,413,NOLAB,research,0.2100646352723915
45,Small,All,0.8,13,413,NOLAB,neighbor,0.4845704753961635
45,Small,All,0.8,13,413,NOLAB,research,0.2309447740757645
46,Small,All,0.8,13,413,NOLAB,neighbor,0.42604006163328195
46,Small,All,0.8,13,413,NOLAB,research,0.20037896731406915
47,Small,All,0.8,13,413,NOLAB,neighbor,0.4655035685963521
47,Small,All,0.8,13,413,NOLAB,research,0.22392776523702032
48,Small,All,0.8,13,413,NOLAB,neighbor,0.44212962962962965
48,Small,All,0.8,13,413,NOLAB,research,0.21519584709768758
49,Small,All,0.8,13,413,NOLAB,neighbor,0.43046875
49,Small,All,0.8,13,413,NOLAB,research,0.2123730378578024
50,Small,All,0.8,13,413,NOLAB,neighbor,0.43636363636363634
50,Small,All,0.8,13,413,NOLAB,research,0.20331545587518285
1,Small,All,0.8,2,413,COLAB,colab,0.30565167243367936
1,Small,All,0.8,2,413,COLAB,neighbor,0.5148975791433892
1,Small,All,0.8,2,413,COLAB,research,0.3264346190028222
2,Small,All,0.8,2,413,COLAB,colab,0.2875
2,Small,All,0.8,2,413,COLAB,neighbor,0.527536231884058
2,Small,All,0.8,2,413,COLAB,research,0.29285099052540914
3,Small,All,0.8,2,413,COLAB,colab,0.31528279181708785
3,Small,All,0.8,2,413,COLAB,neighbor,0.5797665369649806
3,Small,All,0.8,2,413,COLAB,research,0.27209098862642167
4,Small,All,0.8,2,413,COLAB,colab,0.2890818858560794
4,Small,All,0.8,2,413,COLAB,neighbor,0.5369318181818182
4,Small,All,0.8,2,413,COLAB,research,0.30297397769516726
5,Small,All,0.8,2,413,COLAB,colab,0.304635761589404
5,Small,All,0.8,2,413,COLAB,neighbor,0.5142602495543672
5,Small,All,0.8,2,413,COLAB,research,0.30677290836653387
6,Small,All,0.8,2,413,COLAB,colab,0.3437945791726106
6,Small,All,0.8,2,413,COLAB,neighbor,0.5533980582524272
6,Small,All,0.8,2,413,COLAB,research,0.29458740017746227
7,Small,All,0.8,2,413,COLAB,colab,0.3500583430571762
7,Small,All,0.8,2,413,COLAB,neighbor,0.524390243902439
7,Small,All,0.8,2,413,COLAB,research,0.32646755921730175
8,Small,All,0.8,2,413,COLAB,colab,0.29555555555555557
8,Small,All,0.8,2,413,COLAB,neighbor,0.5603996366939146
8,Small,All,0.8,2,413,COLAB,research,0.3108108108108108
9,Small,All,0.8,2,413,COLAB,colab,0.3132075471698113
9,Small,All,0.8,2,413,COLAB,neighbor,0.545101842870999
9,Small,All,0.8,2,413,COLAB,research,0.28239499553172476
10,Small,All,0.8,2,413,COLAB,colab,0.2803819444444444
10,Small,All,0.8,2,413,COLAB,neighbor,0.5931593159315932
10,Small,All,0.8,2,413,COLAB,research,0.37563971340839303
11,Small,All,0.8,2,413,COLAB,colab,0.3029966703662597
11,Small,All,0.8,2,413,COLAB,neighbor,0.5270655270655271
11,Small,All,0.8,2,413,COLAB,research,0.3233404710920771
12,Small,All,0.8,2,413,COLAB,colab,0.32084309133489464
12,Small,All,0.8,2,413,COLAB,neighbor,0.5398058252427185
12,Small,All,0.8,2,413,COLAB,research,0.2889908256880734
13,Small,All,0.8,2,413,COLAB,colab,0.3057591623036649
13,Small,All,0.8,2,413,COLAB,neighbor,0.5855263157894737
13,Small,All,0.8,2,413,COLAB,research,0.3243494423791822
14,Small,All,0.8,2,413,COLAB,colab,0.34553775743707094
14,Small,All,0.8,2,413,COLAB,neighbor,0.5595595595595596
14,Small,All,0.8,2,413,COLAB,research,0.29547641963426374
15,Small,All,0.8,2,413,COLAB,colab,0.292972972972973
15,Small,All,0.8,2,413,COLAB,neighbor,0.575925925925926
15,Small,All,0.8,2,413,COLAB,research,0.31822386679000925
16,Small,All,0.8,2,413,COLAB,colab,0.32842105263157895
16,Small,All,0.8,2,413,COLAB,neighbor,0.5811965811965812
16,Small,All,0.8,2,413,COLAB,research,0.2551111111111111
17,Small,All,0.8,2,413,COLAB,colab,0.31594634873323396
17,Small,All,0.8,2,413,COLAB,neighbor,0.5320754716981132
17,Small,All,0.8,2,413,COLAB,research,0.3089887640449438
18,Small,All,0.8,2,413,COLAB,colab,0.27646454265159304
18,Small,All,0.8,2,413,COLAB,neighbor,0.5710200190657769
18,Small,All,0.8,2,413,COLAB,research,0.30742049469964666
19,Small,All,0.8,2,413,COLAB,colab,0.2756563245823389
19,Small,All,0.8,2,413,COLAB,neighbor,0.5201149425287356
19,Small,All,0.8,2,413,COLAB,research,0.3290155440414508
20,Small,All,0.8,2,413,COLAB,colab,0.3053817271589487
20,Small,All,0.8,2,413,COLAB,neighbor,0.5887850467289719
20,Small,All,0.8,2,413,COLAB,research,0.2949579831932773
21,Small,All,0.8,2,413,COLAB,colab,0.34022988505747126
