replica,network,population,sigma,true_model,modelcompare,base_SS,TAT,RR
33,None,Rey,0.8,7,AIC,100,0.1623,0.6956961002222671
34,None,Rey,0.8,7,AIC,100,0.0075,0.7743108149045743
35,None,Rey,0.8,7,AIC,100,0.0072,0.6902234354463653
36,None,Rey,0.8,7,AIC,100,0.0321,0.7550586806960745
37,None,Rey,0.8,7,AIC,100,0.1383,0.7362037598544573
38,None,Rey,0.8,7,AIC,100,0.0526,0.730139478471801
39,None,Rey,0.8,7,AIC,100,0.1056,0.7646761644942912
4,None,Rey,0.8,7,AIC,100,0.0641,0.7363902636097364
40,None,Rey,0.8,7,AIC,100,0.0595,0.7105156723963599
41,None,Rey,0.8,7,AIC,100,0.0496,0.687064525901242
42,None,Rey,0.8,7,AIC,100,0.0134,0.7481047205094511
43,None,Rey,0.8,7,AIC,100,0.0568,0.6871655054024033
44,None,Rey,0.8,7,AIC,100,0.0367,0.6718150615788411
45,None,Rey,0.8,7,AIC,100,0.0575,0.7028721682847896
46,None,Rey,0.8,7,AIC,100,0.099,0.6970401050611172
47,None,Rey,0.8,7,AIC,100,0.0372,0.7076566125290024
48,None,Rey,0.8,7,AIC,100,0.0547,0.7004036326942482
49,None,Rey,0.8,7,AIC,100,0.1588,0.7018997574777688
5,None,Rey,0.8,7,AIC,100,0.0577,0.694071305928694
50,None,Rey,0.8,7,AIC,100,0.1303,0.7417921002121426
6,None,Rey,0.8,7,AIC,100,0.101,0.6846674068840214
7,None,Rey,0.8,7,AIC,100,0.0213,0.6660607896596991
8,None,Rey,0.8,7,AIC,100,0.0075,0.7743108149045743
9,None,Rey,0.8,7,AIC,100,0.1236,0.6454802259887006
1,None,Rey,0.8,13,BIC,100,0,0.9086679478102558
10,None,Rey,0.8,13,BIC,100,3e-4,0.8562038628779451
11,None,Rey,0.8,13,BIC,100,1e-4,0.9086043223591194
12,None,Rey,0.8,13,BIC,100,5e-4,0.8725232511120097
13,None,Rey,0.8,13,BIC,100,0.0016,0.8785150718187336
14,None,Rey,0.8,13,BIC,100,0,0.7985662358642972
15,None,Rey,0.8,13,BIC,100,2e-4,0.8771310400484212
16,None,Rey,0.8,13,BIC,100,1e-4,0.8720379146919431
17,None,Rey,0.8,13,BIC,100,0.0017,0.8694379981838362
18,None,Rey,0.8,13,BIC,100,4e-4,0.8794340576048509
19,None,Rey,0.8,13,BIC,100,0.0026,0.9389359129383313
2,None,Rey,0.8,13,BIC,100,5e-4,0.9016094746431825
20,None,Rey,0.8,13,BIC,100,3e-4,0.7941027971321821
21,None,Rey,0.8,13,BIC,100,0.0011,0.8467986265400929
22,None,Rey,0.8,13,BIC,100,0,0.8276314461600565
23,None,Rey,0.8,13,BIC,100,2e-4,0.8575035346394668
24,None,Rey,0.8,13,BIC,100,0,0.843712090578245
25,None,Rey,0.8,13,BIC,100,0,0.8644273573452044
26,None,Rey,0.8,13,BIC,100,0.002,0.8779181404749874
27,None,Rey,0.8,13,BIC,100,0.0012,0.8580514891468956
28,None,Rey,0.8,13,BIC,100,0.002,0.9179368123549005
29,None,Rey,0.8,13,BIC,100,8e-4,0.8628836833602584
3,None,Rey,0.8,13,BIC,100,8e-4,0.8239571760428239
30,None,Rey,0.8,13,BIC,100,0.0126,0.8181818181818182
31,None,Rey,0.8,13,BIC,100,8e-4,0.862598504748434
32,None,Rey,0.8,13,BIC,100,0.0025,0.8974772956609486
33,None,Rey,0.8,13,BIC,100,0.0036,0.816159368995854
34,None,Rey,0.8,13,BIC,100,3e-4,0.9023749368367863
35,None,Rey,0.8,13,BIC,100,2e-4,0.8747729566094854
36,None,Rey,0.8,13,BIC,100,0.002,0.8702806379971735
37,None,Rey,0.8,13,BIC,100,1e-4,0.8405137540453075
38,None,Rey,0.8,13,BIC,100,1e-4,0.8980293077311774
39,None,Rey,0.8,13,BIC,100,9e-4,0.8942055320008075
4,None,Rey,0.8,13,BIC,100,0.0048,0.8502625201938611
40,None,Rey,0.8,13,BIC,100,0,0.9159426146696302
41,None,Rey,0.8,13,BIC,100,0.0011,0.8480679749140199
42,None,Rey,0.8,13,BIC,100,0.0016,0.8653943249520347
43,None,Rey,0.8,13,BIC,100,1e-4,0.8747348216991615
44,None,Rey,0.8,13,BIC,100,0.0044,0.8745331583728677
45,None,Rey,0.8,13,BIC,100,0,0.873582995951417
46,None,Rey,0.8,13,BIC,100,3e-4,0.8594758064516129
47,None,Rey,0.8,13,BIC,100,7e-4,0.9372537132464384
48,None,Rey,0.8,13,BIC,100,0.0017,0.9400968132311416
49,None,Rey,0.8,13,BIC,100,2e-4,0.8192661477812595
5,None,Rey,0.8,13,BIC,100,0.0532,0.9022177419354839
50,None,Rey,0.8,13,BIC,100,1e-4,0.8292116685172101
6,None,Rey,0.8,13,BIC,100,3e-4,0.8042071197411004
7,None,Rey,0.8,13,BIC,100,0.0012,0.8583249243188699
8,None,Rey,0.8,13,BIC,100,3e-4,0.9023749368367863
9,None,Rey,0.8,13,BIC,100,0.0134,0.8117861113918933
1,None,Rey,0.8,2,BIC,100,0.0745,0.9293939393939394
10,None,Rey,0.8,2,BIC,100,0.0524,0.9388804841149773
11,None,Rey,0.8,2,BIC,100,0.1216,0.914349276974416
12,None,Rey,0.8,2,BIC,100,0.2364,0.9113668483747224
13,None,Rey,0.8,2,BIC,100,0.2622,0.8454692556634305
14,None,Rey,0.8,2,BIC,100,0.3641,0.839475012619889
15,None,Rey,0.8,2,BIC,100,0.3905,0.8946571053428947
16,None,Rey,0.8,2,BIC,100,0.2713,0.8695915279878971
17,None,Rey,0.8,2,BIC,100,0.5015,0.8461383139828369
18,None,Rey,0.8,2,BIC,100,0.2969,0.8734714502273876
19,None,Rey,0.8,2,BIC,100,0.0126,0.9628395435726548
2,None,Rey,0.8,2,BIC,100,0.0157,0.9268908411592447
20,None,Rey,0.8,2,BIC,100,0.1133,0.855740028345819
21,None,Rey,0.8,2,BIC,100,0.4875,0.8762751237248763
22,None,Rey,0.8,2,BIC,100,0.4637,0.863921489275597
23,None,Rey,0.8,2,BIC,100,0.0394,0.8969770498432919
24,None,Rey,0.8,2,BIC,100,0.3117,0.8883612851081026
25,None,Rey,0.8,2,BIC,100,0.618,0.8543689320388349
26,None,Rey,0.8,2,BIC,100,0.3582,0.8272240735130768
27,None,Rey,0.8,2,BIC,100,0.2098,0.8480322906155399
28,None,Rey,0.8,2,BIC,100,0.0561,0.9443995147594015
29,None,Rey,0.8,2,BIC,100,0.0809,0.9157745909917189
3,None,Rey,0.8,2,BIC,100,0.0316,0.9323300676699323
30,None,Rey,0.8,2,BIC,100,0.0277,0.9567764088063018
31,None,Rey,0.8,2,BIC,100,0.013,0.9563768554983338
32,None,Rey,0.8,2,BIC,100,0.3797,0.8912079048195201
33,None,Rey,0.8,2,BIC,100,0.3021,0.8659866693597253
34,None,Rey,0.8,2,BIC,100,0.3042,0.8657379366040784
35,None,Rey,0.8,2,BIC,100,0.3175,0.904959095040905
36,None,Rey,0.8,2,BIC,100,0.1839,0.8460450550560663
37,None,Rey,0.8,2,BIC,100,0.2604,0.8525317732499496
38,None,Rey,0.8,2,BIC,100,0.147,0.9492621790984435
39,None,Rey,0.8,2,BIC,100,0.3291,0.8702058942268873
4,None,Rey,0.8,2,BIC,100,0.2237,0.860143390891649
40,None,Rey,0.8,2,BIC,100,0.0666,0.9001714228093173
41,None,Rey,0.8,2,BIC,100,0.3837,0.848322554567502
42,None,Rey,0.8,2,BIC,100,0.0759,0.9245397531863241
43,None,Rey,0.8,2,BIC,100,0.2097,0.9131358074628375
44,None,Rey,0.8,2,BIC,100,0.1551,0.8748358420042428
45,None,Rey,0.8,2,BIC,100,0.2051,0.9453883495145631
46,None,Rey,0.8,2,BIC,100,0.0133,0.9429726996966633
47,None,Rey,0.8,2,BIC,100,0.2024,0.9348682217509845
48,None,Rey,0.8,2,BIC,100,0.4745,0.877400444713968
49,None,Rey,0.8,2,BIC,100,0.3567,0.8726519894970713
5,None,Rey,0.8,2,BIC,100,0.4892,0.8282736288200769
50,None,Rey,0.8,2,BIC,100,0.3756,0.8795034816833182
6,None,Rey,0.8,2,BIC,100,0.1045,0.9171376665320953
7,None,Rey,0.8,2,BIC,100,0.2843,0.8925002523468255
8,None,Rey,0.8,2,BIC,100,0.3042,0.8657379366040784
9,None,Rey,0.8,2,BIC,100,0.3295,0.8551208169042563
1,None,Rey,0.8,7,BIC,100,0.0035,0.8873723587099384
10,None,Rey,0.8,7,BIC,100,0.0036,0.8485584218512898
11,None,Rey,0.8,7,BIC,100,0.0021,0.9398929184766138
12,None,Rey,0.8,7,BIC,100,7e-4,0.8888215079846371
13,None,Rey,0.8,7,BIC,100,0.0016,0.8627470754336426
14,None,Rey,0.8,7,BIC,100,0.0239,0.8496870583484757
15,None,Rey,0.8,7,BIC,100,0.0011,0.8739759279862446
16,None,Rey,0.8,7,BIC,100,0.0562,0.8383124747678643
17,None,Rey,0.8,7,BIC,100,0.1434,0.8593275268381608
18,None,Rey,0.8,7,BIC,100,0.0195,0.7897819063004846
19,None,Rey,0.8,7,BIC,100,0.0026,0.9086688868705217
2,None,Rey,0.8,7,BIC,100,0.0027,0.8994842754575791
20,None,Rey,0.8,7,BIC,100,0.0035,0.8252201194211112
21,None,Rey,0.8,7,BIC,100,0.0043,0.8182738035009612
22,None,Rey,0.8,7,BIC,100,0.0154,0.7891012031139419
23,None,Rey,0.8,7,BIC,100,1e-4,0.8261572670305235
24,None,Rey,0.8,7,BIC,100,0.0058,0.8098078867542973
25,None,Rey,0.8,7,BIC,100,0.1368,0.8219689328222716
26,None,Rey,0.8,7,BIC,100,9e-4,0.784741144414169
27,None,Rey,0.8,7,BIC,100,0.0067,0.8168857431749241
28,None,Rey,0.8,7,BIC,100,9e-4,0.9181469519580138
29,None,Rey,0.8,7,BIC,100,0,0.8784301856335754
3,None,Rey,0.8,7,BIC,100,0.0121,0.8488454169607744
30,None,Rey,0.8,7,BIC,100,0.0205,0.8961406344716104
31,None,Rey,0.8,7,BIC,100,6e-4,0.8448798222581296
32,None,Rey,0.8,7,BIC,100,0.0031,0.8556534062152039
33,None,Rey,0.8,7,BIC,100,0.0577,0.8506769044251364
34,None,Rey,0.8,7,BIC,100,0.0359,0.9222457841058265
35,None,Rey,0.8,7,BIC,100,0.0143,0.8433929835203721
36,None,Rey,0.8,7,BIC,100,0.0037,0.8586604613516795
37,None,Rey,0.8,7,BIC,100,0.0084,0.832423691125935
38,None,Rey,0.8,7,BIC,100,0.0064,0.9107539923185769
39,None,Rey,0.8,7,BIC,100,1e-4,0.816813175709811
4,None,Rey,0.8,7,BIC,100,0.0024,0.8366831633168367
40,None,Rey,0.8,7,BIC,100,6e-4,0.9146612740141558
41,None,Rey,0.8,7,BIC,100,0.0039,0.8495405432697163
42,None,Rey,0.8,7,BIC,100,0.0095,0.8641463661174568
43,None,Rey,0.8,7,BIC,100,0.0025,0.8324750075734626
44,None,Rey,0.8,7,BIC,100,0.0046,0.8266707046234605
45,None,Rey,0.8,7,BIC,100,9e-4,0.8076456310679612
46,None,Rey,0.8,7,BIC,100,0,0.7911910293969088
47,None,Rey,0.8,7,BIC,100,0,0.9355391909613638
48,None,Rey,0.8,7,BIC,100,0.001,0.9261352169525732
49,None,Rey,0.8,7,BIC,100,0.0084,0.8199272433306386
5,None,Rey,0.8,7,BIC,100,2e-4,0.8368851631148368
50,None,Rey,0.8,7,BIC,100,0.0054,0.890898070512173
6,None,Rey,0.8,7,BIC,100,2e-4,0.7893408700918543
7,None,Rey,0.8,7,BIC,100,0.0059,0.8810461476320307
8,None,Rey,0.8,7,BIC,100,0.0359,0.9222457841058265
9,None,Rey,0.8,7,BIC,100,2e-4,0.7889426957223568
1,None,Tess,0.2,13,AIC,100,0.7279,1
10,None,Tess,0.2,13,AIC,100,0.5665,1
11,None,Tess,0.2,13,AIC,100,0.0773,1
12,None,Tess,0.2,13,AIC,100,0.4728,1
13,None,Tess,0.2,13,AIC,100,0.1113,1
14,None,Tess,0.2,13,AIC,100,0.1889,1
15,None,Tess,0.2,13,AIC,100,0.2436,1
16,None,Tess,0.2,13,AIC,100,0.2888,1
17,None,Tess,0.2,13,AIC,100,0.1739,1
18,None,Tess,0.2,13,AIC,100,0.2899,1
19,None,Tess,0.2,13,AIC,100,0.0932,1
2,None,Tess,0.2,13,AIC,100,0.2012,1
20,None,Tess,0.2,13,AIC,100,0.7105,1
21,None,Tess,0.2,13,AIC,100,0.1362,1
22,None,Tess,0.2,13,AIC,100,0.4744,1
23,None,Tess,0.2,13,AIC,100,0,1
24,None,Tess,0.2,13,AIC,100,0.3854,1
25,None,Tess,0.2,13,AIC,100,0.382,1
26,None,Tess,0.2,13,AIC,100,0.1759,1
27,None,Tess,0.2,13,AIC,100,0.3839,1
28,None,Tess,0.2,13,AIC,100,0.0165,1
29,None,Tess,0.2,13,AIC,100,0.1716,1
3,None,Tess,0.2,13,AIC,100,0.1441,1
30,None,Tess,0.2,13,AIC,100,0.0305,1
31,None,Tess,0.2,13,AIC,100,0.0178,1
32,None,Tess,0.2,13,AIC,100,0.1351,1
33,None,Tess,0.2,13,AIC,100,0.0102,1
34,None,Tess,0.2,13,AIC,100,0.2326,1
35,None,Tess,0.2,13,AIC,100,0,1
36,None,Tess,0.2,13,AIC,100,0.2491,1
37,None,Tess,0.2,13,AIC,100,0.4657,1
38,None,Tess,0.2,13,AIC,100,0.0066,1
39,None,Tess,0.2,13,AIC,100,0.4263,1
4,None,Tess,0.2,13,AIC,100,0.128,1
40,None,Tess,0.2,13,AIC,100,0.1152,1
41,None,Tess,0.2,13,AIC,100,0.1408,1
42,None,Tess,0.2,13,AIC,100,0.2993,1
43,None,Tess,0.2,13,AIC,100,0.5333,1
44,None,Tess,0.2,13,AIC,100,0.6033,1
45,None,Tess,0.2,13,AIC,100,0.4162,1
46,None,Tess,0.2,13,AIC,100,0.1905,1
47,None,Tess,0.2,13,AIC,100,0,1
48,None,Tess,0.2,13,AIC,100,0.5899,1
49,None,Tess,0.2,13,AIC,100,0.5192,1
5,None,Tess,0.2,13,AIC,100,0.4091,1
50,None,Tess,0.2,13,AIC,100,0.0133,1
6,None,Tess,0.2,13,AIC,100,0.6334,1
7,None,Tess,0.2,13,AIC,100,0.0322,1
8,None,Tess,0.2,13,AIC,100,0.2326,1
9,None,Tess,0.2,13,AIC,100,0.2514,1
1,None,Tess,0.2,2,AIC,100,0.1473,0.9
10,None,Tess,0.2,2,AIC,100,0.1876,0.9142857142857143
11,None,Tess,0.2,2,AIC,100,0.4289,1
12,None,Tess,0.2,2,AIC,100,0.7233,0.9761904761904762
13,None,Tess,0.2,2,AIC,100,0.5588,0.9285714285714286
14,None,Tess,0.2,2,AIC,100,0.3682,0.8928571428571429
15,None,Tess,0.2,2,AIC,100,0.3654,0.9615384615384616
16,None,Tess,0.2,2,AIC,100,0.5241,0.7727272727272727
17,None,Tess,0.2,2,AIC,100,0.6348,0.8723404255319149
18,None,Tess,0.2,2,AIC,100,0.4639,0.9
19,None,Tess,0.2,2,AIC,100,0.3407,0.972972972972973
2,None,Tess,0.2,2,AIC,100,0.3511,0.8787878787878788
20,None,Tess,0.2,2,AIC,100,0.4409,1
21,None,Tess,0.2,2,AIC,100,0.208,0.9354838709677419
22,None,Tess,0.2,2,AIC,100,0.3649,0.8666666666666667
23,None,Tess,0.2,2,AIC,100,0.4681,0.9032258064516129
24,None,Tess,0.2,2,AIC,100,0.2474,0.9142857142857143
25,None,Tess,0.2,2,AIC,100,0.4465,0.926829268292683
26,None,Tess,0.2,2,AIC,100,0.2208,0.8888888888888888
27,None,Tess,0.2,2,AIC,100,0.5275,0.8409090909090909
28,None,Tess,0.2,2,AIC,100,0.5749,0.9666666666666667
29,None,Tess,0.2,2,AIC,100,0.2992,0.9354838709677419
3,None,Tess,0.2,2,AIC,100,0.3697,1
30,None,Tess,0.2,2,AIC,100,0.2205,0.9714285714285714
31,None,Tess,0.2,2,AIC,100,0.2824,0.8888888888888888
32,None,Tess,0.2,2,AIC,100,0.1191,0.896551724137931
33,None,Tess,0.2,2,AIC,100,0.3039,0.9555555555555556
34,None,Tess,0.2,2,AIC,100,0.535,0.9629629629629629
35,None,Tess,0.2,2,AIC,100,0.2607,0.9736842105263158
36,None,Tess,0.2,2,AIC,100,0.1424,0.8918918918918919
37,None,Tess,0.2,2,AIC,100,0.3299,1
38,None,Tess,0.2,2,AIC,100,0.3377,0.9
39,None,Tess,0.2,2,AIC,100,0.6203,0.9210526315789473
4,None,Tess,0.2,2,AIC,100,0.3852,0.918918918918919
40,None,Tess,0.2,2,AIC,100,0.5055,0.8333333333333334
41,None,Tess,0.2,2,AIC,100,0.6259,1
42,None,Tess,0.2,2,AIC,100,0.2921,0.8928571428571429
43,None,Tess,0.2,2,AIC,100,0.6239,0.7931034482758621
44,None,Tess,0.2,2,AIC,100,0.4472,0.9375
45,None,Tess,0.2,2,AIC,100,0.3732,1
46,None,Tess,0.2,2,AIC,100,0.3238,0.9375
47,None,Tess,0.2,2,AIC,100,0.2762,0.9655172413793104
48,None,Tess,0.2,2,AIC,100,0.1474,0.8863636363636364
49,None,Tess,0.2,2,AIC,100,0.2383,0.9512195121951219
5,None,Tess,0.2,2,AIC,100,0.204,0.8333333333333334
50,None,Tess,0.2,2,AIC,100,0.4323,0.9722222222222222
6,None,Tess,0.2,2,AIC,100,0.2358,0.9696969696969697
7,None,Tess,0.2,2,AIC,100,0.4125,0.9032258064516129
8,None,Tess,0.2,2,AIC,100,0.535,0.9629629629629629
9,None,Tess,0.2,2,AIC,100,0.5442,0.8787878787878788
1,None,Tess,0.2,7,AIC,100,0.1602,1
10,None,Tess,0.2,7,AIC,100,0.0275,1
11,None,Tess,0.2,7,AIC,100,0.3475,1
12,None,Tess,0.2,7,AIC,100,0.4264,1
13,None,Tess,0.2,7,AIC,100,0.1941,1
14,None,Tess,0.2,7,AIC,100,0.085,1
15,None,Tess,0.2,7,AIC,100,0,1
16,None,Tess,0.2,7,AIC,100,0.2903,1
17,None,Tess,0.2,7,AIC,100,0.2822,1
18,None,Tess,0.2,7,AIC,100,0.2398,1
19,None,Tess,0.2,7,AIC,100,0.2374,0.96875
2,None,Tess,0.2,7,AIC,100,0,1
20,None,Tess,0.2,7,AIC,100,0.0441,0.9714285714285714
21,None,Tess,0.2,7,AIC,100,0.1636,1
22,None,Tess,0.2,7,AIC,100,0.6212,1
23,None,Tess,0.2,7,AIC,100,0.2709,1
24,None,Tess,0.2,7,AIC,100,0.893,1
25,None,Tess,0.2,7,AIC,100,0.1918,1
26,None,Tess,0.2,7,AIC,100,0,1
27,None,Tess,0.2,7,AIC,100,0.7912,0.972972972972973
28,None,Tess,0.2,7,AIC,100,0.3053,1
29,None,Tess,0.2,7,AIC,100,0.2632,1
3,None,Tess,0.2,7,AIC,100,0,1
30,None,Tess,0.2,7,AIC,100,0.2331,1
31,None,Tess,0.2,7,AIC,100,0.5914,1
32,None,Tess,0.2,7,AIC,100,0.429,1
33,None,Tess,0.2,7,AIC,100,0.23,1
34,None,Tess,0.2,7,AIC,100,0.5926,1
35,None,Tess,0.2,7,AIC,100,0.2725,1
36,None,Tess,0.2,7,AIC,100,0.4916,0.8
37,None,Tess,0.2,7,AIC,100,0.7928,1
38,None,Tess,0.2,7,AIC,100,0.0465,1
39,None,Tess,0.2,7,AIC,100,0.2049,1
4,None,Tess,0.2,7,AIC,100,0.268,1
40,None,Tess,0.2,7,AIC,100,0.1003,1
41,None,Tess,0.2,7,AIC,100,0.3313,1
42,None,Tess,0.2,7,AIC,100,0.1675,1
43,None,Tess,0.2,7,AIC,100,0.0973,1
44,None,Tess,0.2,7,AIC,100,0,1
45,None,Tess,0.2,7,AIC,100,0.0559,1
46,None,Tess,0.2,7,AIC,100,0,1
47,None,Tess,0.2,7,AIC,100,0.2196,1
48,None,Tess,0.2,7,AIC,100,0,1
49,None,Tess,0.2,7,AIC,100,0.1861,1
5,None,Tess,0.2,7,AIC,100,0.2154,1
50,None,Tess,0.2,7,AIC,100,0.2879,1
6,None,Tess,0.2,7,AIC,100,0.2684,1
7,None,Tess,0.2,7,AIC,100,0.654,1
8,None,Tess,0.2,7,AIC,100,0.5926,1
9,None,Tess,0.2,7,AIC,100,0.6553,1
1,None,Tess,0.2,13,BIC,100,0.9217,1
10,None,Tess,0.2,13,BIC,100,0.9511,1
11,None,Tess,0.2,13,BIC,100,0.7033,1
12,None,Tess,0.2,13,BIC,100,0.919,1
13,None,Tess,0.2,13,BIC,100,0.5834,1
14,None,Tess,0.2,13,BIC,100,0.2314,1
15,None,Tess,0.2,13,BIC,100,0.2436,1
16,None,Tess,0.2,13,BIC,100,0.4814,1
17,None,Tess,0.2,13,BIC,100,0.5445,1
18,None,Tess,0.2,13,BIC,100,0.9547,1
19,None,Tess,0.2,13,BIC,100,0.0515,1
2,None,Tess,0.2,13,BIC,100,0.8035,1
20,None,Tess,0.2,13,BIC,100,0.7964,1
21,None,Tess,0.2,13,BIC,100,0.7672,1
22,None,Tess,0.2,13,BIC,100,0.9696,1
23,None,Tess,0.2,13,BIC,100,0,1
24,None,Tess,0.2,13,BIC,100,0.8161,1
25,None,Tess,0.2,13,BIC,100,0.5518,1
26,None,Tess,0.2,13,BIC,100,0.1759,1
27,None,Tess,0.2,13,BIC,100,0.7989,1
28,None,Tess,0.2,13,BIC,100,0.0165,1
29,None,Tess,0.2,13,BIC,100,0.8597,1
3,None,Tess,0.2,13,BIC,100,0.1441,1
30,None,Tess,0.2,13,BIC,100,0.5107,1
31,None,Tess,0.2,13,BIC,100,0.2657,1
32,None,Tess,0.2,13,BIC,100,0,1
33,None,Tess,0.2,13,BIC,100,0.0102,1
34,None,Tess,0.2,13,BIC,100,0.9896,1
35,None,Tess,0.2,13,BIC,100,0.6215,1
36,None,Tess,0.2,13,BIC,100,0.2992,1
37,None,Tess,0.2,13,BIC,100,0.98,1
38,None,Tess,0.2,13,BIC,100,0.1298,1
39,None,Tess,0.2,13,BIC,100,0.7047,1
4,None,Tess,0.2,13,BIC,100,0.0399,1
40,None,Tess,0.2,13,BIC,100,0.8233,1
41,None,Tess,0.2,13,BIC,100,0.679,1
42,None,Tess,0.2,13,BIC,100,0.49,1
43,None,Tess,0.2,13,BIC,100,0.9528,1
44,None,Tess,0.2,13,BIC,100,0.962,1
45,None,Tess,0.2,13,BIC,100,0.5388,1
46,None,Tess,0.2,13,BIC,100,0.1905,1
47,None,Tess,0.2,13,BIC,100,0.6932,1
48,None,Tess,0.2,13,BIC,100,0.5899,1
49,None,Tess,0.2,13,BIC,100,0.4674,1
5,None,Tess,0.2,13,BIC,100,0.4806,1
50,None,Tess,0.2,13,BIC,100,0.0561,1
6,None,Tess,0.2,13,BIC,100,0.8158,1
7,None,Tess,0.2,13,BIC,100,0.0322,1
8,None,Tess,0.2,13,BIC,100,0.9896,1
9,None,Tess,0.2,13,BIC,100,0.7253,1
1,None,Tess,0.2,2,BIC,100,0.7612,0.9666666666666667
10,None,Tess,0.2,2,BIC,100,0.5956,0.9714285714285714
11,None,Tess,0.2,2,BIC,100,0.531,1
12,None,Tess,0.2,2,BIC,100,0.3483,1
13,None,Tess,0.2,2,BIC,100,0.7719,1
14,None,Tess,0.2,2,BIC,100,0.9642,1
15,None,Tess,0.2,2,BIC,100,0.9604,1
16,None,Tess,0.2,2,BIC,100,0.685,1
17,None,Tess,0.2,2,BIC,100,0.6039,1
18,None,Tess,0.2,2,BIC,100,0.5788,1
19,None,Tess,0.2,2,BIC,100,0.9135,1
2,None,Tess,0.2,2,BIC,100,0.3622,1
20,None,Tess,0.2,2,BIC,100,0.4733,0.967741935483871
21,None,Tess,0.2,2,BIC,100,0.7254,1
22,None,Tess,0.2,2,BIC,100,0.9088,0.9666666666666667
23,None,Tess,0.2,2,BIC,100,0.8683,1
24,None,Tess,0.2,2,BIC,100,0.8485,1
25,None,Tess,0.2,2,BIC,100,0.688,0.9512195121951219
26,None,Tess,0.2,2,BIC,100,0.5779,0.9722222222222222
27,None,Tess,0.2,2,BIC,100,0.7808,0.9545454545454546
28,None,Tess,0.2,2,BIC,100,0.9166,1
29,None,Tess,0.2,2,BIC,100,0.7358,0.967741935483871
3,None,Tess,0.2,2,BIC,100,0.4258,1
30,None,Tess,0.2,2,BIC,100,0.5815,0.9714285714285714
31,None,Tess,0.2,2,BIC,100,0.7136,1
32,None,Tess,0.2,2,BIC,100,0.9603,0.9655172413793104
33,None,Tess,0.2,2,BIC,100,0.9184,0.9555555555555556
34,None,Tess,0.2,2,BIC,100,0.9596,1
35,None,Tess,0.2,2,BIC,100,0.1999,1
36,None,Tess,0.2,2,BIC,100,0.4527,1
37,None,Tess,0.2,2,BIC,100,0.6657,0.9705882352941176
38,None,Tess,0.2,2,BIC,100,0.4831,1
39,None,Tess,0.2,2,BIC,100,0.5596,1
4,None,Tess,0.2,2,BIC,100,0.6213,1
40,None,Tess,0.2,2,BIC,100,0.5313,1
41,None,Tess,0.2,2,BIC,100,0.87,1
42,None,Tess,0.2,2,BIC,100,0.7503,1
43,None,Tess,0.2,2,BIC,100,0.6592,1
44,None,Tess,0.2,2,BIC,100,0.4268,1
45,None,Tess,0.2,2,BIC,100,0.1466,1
46,None,Tess,0.2,2,BIC,100,0.4676,1
47,None,Tess,0.2,2,BIC,100,0.7172,1
48,None,Tess,0.2,2,BIC,100,0.798,1
49,None,Tess,0.2,2,BIC,100,0.7427,1
5,None,Tess,0.2,2,BIC,100,0.5733,1
50,None,Tess,0.2,2,BIC,100,0.5301,1
6,None,Tess,0.2,2,BIC,100,0.74,1
7,None,Tess,0.2,2,BIC,100,0.6438,1
8,None,Tess,0.2,2,BIC,100,0.9596,1
9,None,Tess,0.2,2,BIC,100,0.7097,0.9393939393939394
1,None,Tess,0.2,7,BIC,100,0.7534,1
10,None,Tess,0.2,7,BIC,100,0,1
11,None,Tess,0.2,7,BIC,100,0.454,1
12,None,Tess,0.2,7,BIC,100,0.3886,1
13,None,Tess,0.2,7,BIC,100,0.4667,1
14,None,Tess,0.2,7,BIC,100,0.3883,1
15,None,Tess,0.2,7,BIC,100,0.6117,1
16,None,Tess,0.2,7,BIC,100,0.8595,1
17,None,Tess,0.2,7,BIC,100,0.7395,1
18,None,Tess,0.2,7,BIC,100,0.3375,1
19,None,Tess,0.2,7,BIC,100,0.2095,0.96875
2,None,Tess,0.2,7,BIC,100,0,1
20,None,Tess,0.2,7,BIC,100,0.7987,1
21,None,Tess,0.2,7,BIC,100,0.6371,1
22,None,Tess,0.2,7,BIC,100,0.9976,1
23,None,Tess,0.2,7,BIC,100,0.737,1
24,None,Tess,0.2,7,BIC,100,0.8254,1
25,None,Tess,0.2,7,BIC,100,0.9211,1
26,None,Tess,0.2,7,BIC,100,0,1
27,None,Tess,0.2,7,BIC,100,0.9222,1
28,None,Tess,0.2,7,BIC,100,0.8075,1
29,None,Tess,0.2,7,BIC,100,0.7874,1
3,None,Tess,0.2,7,BIC,100,0.036,1
30,None,Tess,0.2,7,BIC,100,0.4932,1
31,None,Tess,0.2,7,BIC,100,1,1
32,None,Tess,0.2,7,BIC,100,0.7745,1
33,None,Tess,0.2,7,BIC,100,0.7783,1
34,None,Tess,0.2,7,BIC,100,0.9181,1
35,None,Tess,0.2,7,BIC,100,0.3629,1
36,None,Tess,0.2,7,BIC,100,0.2383,0.9
37,None,Tess,0.2,7,BIC,100,0.9273,1
38,None,Tess,0.2,7,BIC,100,0.3775,1
39,None,Tess,0.2,7,BIC,100,0.7087,1
4,None,Tess,0.2,7,BIC,100,0.3608,1
40,None,Tess,0.2,7,BIC,100,0.2148,1
41,None,Tess,0.2,7,BIC,100,0.9992,1
42,None,Tess,0.2,7,BIC,100,0.5115,1
43,None,Tess,0.2,7,BIC,100,0.3632,1
