replica,network,population,sigma,true_model,modelcompare,base_SS,RR
14,None,All,0.2,2,BIC,20,0.8319870759289176
15,None,All,0.2,2,BIC,20,0.8258606885508407
16,None,All,0.2,2,BIC,20,0.8297115764519952
17,None,All,0.2,2,BIC,20,0.8387755102040816
18,None,All,0.2,2,BIC,20,0.840080971659919
19,None,All,0.2,2,BIC,20,0.8322658126501201
20,None,All,0.2,2,BIC,20,0.822637106184364
21,None,All,0.2,2,BIC,20,0.8541666666666666
22,None,All,0.2,2,BIC,20,0.8223684210526315
23,None,All,0.2,2,BIC,20,0.8335388409371147
24,None,All,0.2,2,BIC,20,0.8306878306878307
25,None,All,0.2,2,BIC,20,0.8320281910728269
26,None,All,0.2,2,BIC,20,0.8359559402045633
27,None,All,0.2,2,BIC,20,0.815955766192733
28,None,All,0.2,2,BIC,20,0.834136546184739
29,None,All,0.2,2,BIC,20,0.8296724470134875
30,None,All,0.2,2,BIC,20,0.8409893992932862
31,None,All,0.2,2,BIC,20,0.838474025974026
32,None,All,0.2,2,BIC,20,0.8365346922775382
33,None,All,0.2,2,BIC,20,0.8295275590551181
34,None,All,0.2,2,BIC,20,0.8335378323108384
35,None,All,0.2,2,BIC,20,0.7061897106109325
36,None,All,0.2,2,BIC,20,0.8308418568056648
37,None,All,0.2,2,BIC,20,0.8142340168878166
38,None,All,0.2,2,BIC,20,0.8432924416303917
39,None,All,0.2,2,BIC,20,0.8281186509548963
40,None,All,0.2,2,BIC,20,0.8488372093023255
41,None,All,0.2,2,BIC,20,0.8494623655913979
42,None,All,0.2,2,BIC,20,0.8279698053237982
43,None,All,0.2,2,BIC,20,0.8439425051334702
44,None,All,0.2,2,BIC,20,0.8462174452252997
45,None,All,0.2,2,BIC,20,0.8542274052478134
46,None,All,0.2,2,BIC,20,0.8296856346995622
47,None,All,0.2,2,BIC,20,0.8362760834670947
48,None,All,0.2,2,BIC,20,0.8226720647773279
49,None,All,0.2,2,BIC,20,0.8382706164931946
50,None,All,0.2,2,BIC,20,0.8307567127746135
1,None,All,0.2,7,BIC,20,0.9082755809213209
2,None,All,0.2,7,BIC,20,0.8411025537089583
3,None,All,0.2,7,BIC,20,0.914629258517034
4,None,All,0.2,7,BIC,20,0.9151873767258383
5,None,All,0.2,7,BIC,20,0.9177367576243981
6,None,All,0.2,7,BIC,20,0.9152542372881356
7,None,All,0.2,7,BIC,20,0.8918269230769231
8,None,All,0.2,7,BIC,20,0.8961400716275368
9,None,All,0.2,7,BIC,20,0.9159384103204328
10,None,All,0.2,7,BIC,20,0.8366517675741568
11,None,All,0.2,7,BIC,20,0.8210403726708074
12,None,All,0.2,7,BIC,20,0.8430116139367241
13,None,All,0.2,7,BIC,20,0.8758429194763983
14,None,All,0.2,7,BIC,20,0.893866020984665
15,None,All,0.2,7,BIC,20,0.9114688128772636
16,None,All,0.2,7,BIC,20,0.9077844311377246
17,None,All,0.2,7,BIC,20,0.8809904153354633
18,None,All,0.2,7,BIC,20,0.8211284513805522
19,None,All,0.2,7,BIC,20,0.9202233745512565
20,None,All,0.2,7,BIC,20,0.9123095924248662
21,None,All,0.2,7,BIC,20,0.9159663865546218
22,None,All,0.2,7,BIC,20,0.9167630057803469
23,None,All,0.2,7,BIC,20,0.9083198707592892
24,None,All,0.2,7,BIC,20,0.8998371335504886
25,None,All,0.2,7,BIC,20,0.9138339920948617
26,None,All,0.2,7,BIC,20,0.9074373484236055
27,None,All,0.2,7,BIC,20,0.9066985645933014
28,None,All,0.2,7,BIC,20,0.9014084507042254
29,None,All,0.2,7,BIC,20,0.9142047753945771
30,None,All,0.2,7,BIC,20,0.9040767386091128
31,None,All,0.2,7,BIC,20,0.9110479285134038
32,None,All,0.2,7,BIC,20,0.9083503054989817
33,None,All,0.2,7,BIC,20,0.8651639344262295
34,None,All,0.2,7,BIC,20,0.8961400716275368
35,None,All,0.2,7,BIC,20,0.7589393330654881
36,None,All,0.2,7,BIC,20,0.9092402464065709
37,None,All,0.2,7,BIC,20,0.787866927592955
38,None,All,0.2,7,BIC,20,0.9027391822151647
39,None,All,0.2,7,BIC,20,0.8403361344537815
40,None,All,0.2,7,BIC,20,0.8949528108329914
41,None,All,0.2,7,BIC,20,0.8456865127582017
42,None,All,0.2,7,BIC,20,0.8305414881184262
43,None,All,0.2,7,BIC,20,0.9249605055292259
44,None,All,0.2,7,BIC,20,0.8872366790582404
45,None,All,0.2,7,BIC,20,0.9200609059763989
46,None,All,0.2,7,BIC,20,0.9203137902559868
47,None,All,0.2,7,BIC,20,0.8842777334397446
48,None,All,0.2,7,BIC,20,0.921484375
49,None,All,0.2,7,BIC,20,0.9171005206247497
50,None,All,0.2,7,BIC,20,0.9072039072039072
1,None,All,0.5,13,AIC,100,0.9183340138832177
2,None,All,0.5,13,AIC,100,0.9118244616009752
3,None,All,0.5,13,AIC,100,0.9091274628065943
4,None,All,0.5,13,AIC,100,0.9303822937625754
5,None,All,0.5,13,AIC,100,0.9397542608006342
6,None,All,0.5,13,AIC,100,0.803968253968254
7,None,All,0.5,13,AIC,100,0.9271255060728745
8,None,All,0.5,13,AIC,100,0.9187402799377916
9,None,All,0.5,13,AIC,100,0.8772691397000789
10,None,All,0.5,13,AIC,100,0.8479809976247031
11,None,All,0.5,13,AIC,100,0.8894080996884736
12,None,All,0.5,13,AIC,100,0.9217943628423978
13,None,All,0.5,13,AIC,100,0.9144602851323829
14,None,All,0.5,13,AIC,100,0.8700040371417037
15,None,All,0.5,13,AIC,100,0.8937023666265543
16,None,All,0.5,13,AIC,100,0.925207756232687
17,None,All,0.5,13,AIC,100,0.9613583138173302
18,None,All,0.5,13,AIC,100,0.9575805184603299
19,None,All,0.5,13,AIC,100,0.9193163751987281
20,None,All,0.5,13,AIC,100,0.862680412371134
21,None,All,0.5,13,AIC,100,0.9214892755969243
22,None,All,0.5,13,AIC,100,0.9217533797623925
23,None,All,0.5,13,AIC,100,0.7695107157298827
24,None,All,0.5,13,AIC,100,0.9568829113924051
25,None,All,0.5,13,AIC,100,0.8370429252782194
26,None,All,0.5,13,AIC,100,0.9192277383766746
27,None,All,0.5,13,AIC,100,0.9215452011150936
28,None,All,0.5,13,AIC,100,0.9109803921568628
29,None,All,0.5,13,AIC,100,0.8761560112585445
30,None,All,0.5,13,AIC,100,0.9141104294478528
31,None,All,0.5,13,AIC,100,0.9061014263074485
32,None,All,0.5,13,AIC,100,0.8762636473918318
33,None,All,0.5,13,AIC,100,0.9343295320487613
34,None,All,0.5,13,AIC,100,0.9187402799377916
35,None,All,0.5,13,AIC,100,0.9159697331740343
36,None,All,0.5,13,AIC,100,0.9060104881000404
37,None,All,0.5,13,AIC,100,0.9457177322074789
38,None,All,0.5,13,AIC,100,0.9647009966777409
39,None,All,0.5,13,AIC,100,0.7916666666666666
40,None,All,0.5,13,AIC,100,0.908235294117647
41,None,All,0.5,13,AIC,100,0.9411530815109344
42,None,All,0.5,13,AIC,100,0.843579766536965
43,None,All,0.5,13,AIC,100,0.8413328044426814
44,None,All,0.5,13,AIC,100,0.9510086455331412
45,None,All,0.5,13,AIC,100,0.8277933520224269
46,None,All,0.5,13,AIC,100,0.8566891623660182
47,None,All,0.5,13,AIC,100,0.9141129032258064
48,None,All,0.5,13,AIC,100,0.9276212832550861
49,None,All,0.5,13,AIC,100,0.9453965723395775
50,None,All,0.5,13,AIC,100,0.934499593165175
1,None,All,0.5,2,AIC,100,0.7844998022933966
2,None,All,0.5,2,AIC,100,0.7870521172638436
3,None,All,0.5,2,AIC,100,0.8090024330900243
4,None,All,0.5,2,AIC,100,0.7896857373086221
5,None,All,0.5,2,AIC,100,0.8001605136436597
6,None,All,0.5,2,AIC,100,0.7936507936507936
7,None,All,0.5,2,AIC,100,0.8070662961492656
8,None,All,0.5,2,AIC,100,0.8042039704165045
9,None,All,0.5,2,AIC,100,0.7942901838091514
10,None,All,0.5,2,AIC,100,0.7584158415841584
11,None,All,0.5,2,AIC,100,0.7893915756630265
12,None,All,0.5,2,AIC,100,0.7908653846153846
13,None,All,0.5,2,AIC,100,0.7844690966719493
14,None,All,0.5,2,AIC,100,0.7954820492133925
15,None,All,0.5,2,AIC,100,0.773393002441009
16,None,All,0.5,2,AIC,100,0.7868589743589743
17,None,All,0.5,2,AIC,100,0.795482546201232
18,None,All,0.5,2,AIC,100,0.7991983967935872
19,None,All,0.5,2,AIC,100,0.6523656776263032
20,None,All,0.5,2,AIC,100,0.7857698289269052
21,None,All,0.5,2,AIC,100,0.7942811755361397
22,None,All,0.5,2,AIC,100,0.7876386687797148
23,None,All,0.5,2,AIC,100,0.8180698151950718
24,None,All,0.5,2,AIC,100,0.8015025701858443
25,None,All,0.5,2,AIC,100,0.795472597299444
26,None,All,0.5,2,AIC,100,0.8072289156626506
27,None,All,0.5,2,AIC,100,0.8014184397163121
28,None,All,0.5,2,AIC,100,0.7688237688237688
29,None,All,0.5,2,AIC,100,0.7755511022044088
30,None,All,0.5,2,AIC,100,0.676085176085176
31,None,All,0.5,2,AIC,100,0.6728639240506329
32,None,All,0.5,2,AIC,100,0.7940368772067478
33,None,All,0.5,2,AIC,100,0.7810650887573964
34,None,All,0.5,2,AIC,100,0.8042039704165045
35,None,All,0.5,2,AIC,100,0.7822452229299363
36,None,All,0.5,2,AIC,100,0.7777340676632573
37,None,All,0.5,2,AIC,100,0.7934272300469484
38,None,All,0.5,2,AIC,100,0.805952380952381
39,None,All,0.5,2,AIC,100,0.7910863509749304
40,None,All,0.5,2,AIC,100,0.7876796714579055
41,None,All,0.5,2,AIC,100,0.7851173895742141
42,None,All,0.5,2,AIC,100,0.7670634920634921
43,None,All,0.5,2,AIC,100,0.7879508521601268
44,None,All,0.5,2,AIC,100,0.790007806401249
45,None,All,0.5,2,AIC,100,0.7940808670279283
46,None,All,0.5,2,AIC,100,0.7795869737887212
47,None,All,0.5,2,AIC,100,0.7800318217979316
48,None,All,0.5,2,AIC,100,0.7922025723472669
49,None,All,0.5,2,AIC,100,0.7831663326653306
50,None,All,0.5,2,AIC,100,0.7930204572803851
1,None,All,0.5,7,AIC,100,0.8909759085340956
2,None,All,0.5,7,AIC,100,0.8890243902439025
3,None,All,0.5,7,AIC,100,0.9140866873065016
4,None,All,0.5,7,AIC,100,0.8474025974025974
5,None,All,0.5,7,AIC,100,0.8473066018631025
6,None,All,0.5,7,AIC,100,0.8423977768955935
7,None,All,0.5,7,AIC,100,0.8953907815631262
8,None,All,0.5,7,AIC,100,0.8798133022170361
9,None,All,0.5,7,AIC,100,0.858818928431756
10,None,All,0.5,7,AIC,100,0.863672182821119
11,None,All,0.5,7,AIC,100,0.8703271028037384
12,None,All,0.5,7,AIC,100,0.8980169971671388
13,None,All,0.5,7,AIC,100,0.906930693069307
14,None,All,0.5,7,AIC,100,0.8925143953934741
15,None,All,0.5,7,AIC,100,0.841091492776886
16,None,All,0.5,7,AIC,100,0.7936698717948718
17,None,All,0.5,7,AIC,100,0.9020783373301359
18,None,All,0.5,7,AIC,100,0.9039479039479039
19,None,All,0.5,7,AIC,100,0.9031612645058024
20,None,All,0.5,7,AIC,100,0.828538102643857
21,None,All,0.5,7,AIC,100,0.8535614803024274
22,None,All,0.5,7,AIC,100,0.8375407166123778
23,None,All,0.5,7,AIC,100,0.8579055441478439
24,None,All,0.5,7,AIC,100,0.8885375494071146
25,None,All,0.5,7,AIC,100,0.831636648394675
26,None,All,0.5,7,AIC,100,0.8190776507686244
27,None,All,0.5,7,AIC,100,0.8568611987381703
28,None,All,0.5,7,AIC,100,0.8109633212414349
29,None,All,0.5,7,AIC,100,0.8137557959814529
30,None,All,0.5,7,AIC,100,0.9054828150572831
31,None,All,0.5,7,AIC,100,0.8793035219628017
32,None,All,0.5,7,AIC,100,0.8485342019543974
33,None,All,0.5,7,AIC,100,0.9032258064516129
34,None,All,0.5,7,AIC,100,0.8798133022170361
35,None,All,0.5,7,AIC,100,0.8140845070422535
36,None,All,0.5,7,AIC,100,0.8883208808493905
37,None,All,0.5,7,AIC,100,0.8370876910699919
38,None,All,0.5,7,AIC,100,0.8992463308211027
39,None,All,0.5,7,AIC,100,0.721031746031746
40,None,All,0.5,7,AIC,100,0.878500823723229
41,None,All,0.5,7,AIC,100,0.8974155069582505
42,None,All,0.5,7,AIC,100,0.721898094126799
43,None,All,0.5,7,AIC,100,0.8088818398096749
44,None,All,0.5,7,AIC,100,0.8891566265060241
45,None,All,0.5,7,AIC,100,0.9039002814636108
46,None,All,0.5,7,AIC,100,0.8201667328304882
47,None,All,0.5,7,AIC,100,0.648605577689243
48,None,All,0.5,7,AIC,100,0.8940992575224697
49,None,All,0.5,7,AIC,100,0.8285256410256411
50,None,All,0.5,7,AIC,100,0.7197933227344993
1,None,All,0.5,13,AIC,20,0.6379942927028129
2,None,All,0.5,13,AIC,20,0.7096642096642096
3,None,All,0.5,13,AIC,20,0.7357954545454546
4,None,All,0.5,13,AIC,20,0.6859000406338887
5,None,All,0.5,13,AIC,20,0.7719155844155844
6,None,All,0.5,13,AIC,20,0.6671949286846276
7,None,All,0.5,13,AIC,20,0.6315998412068281
8,None,All,0.5,13,AIC,20,0.6179864703541583
9,None,All,0.5,13,AIC,20,0.6729383506805444
10,None,All,0.5,13,AIC,20,0.7807551766138855
11,None,All,0.5,13,AIC,20,0.6201456310679612
12,None,All,0.5,13,AIC,20,0.5958570268074735
13,None,All,0.5,13,AIC,20,0.6176703645007924
14,None,All,0.5,13,AIC,20,0.7988714228133817
15,None,All,0.5,13,AIC,20,0.7597585513078471
16,None,All,0.5,13,AIC,20,0.5660377358490566
17,None,All,0.5,13,AIC,20,0.6629901960784313
18,None,All,0.5,13,AIC,20,0.660996354799514
19,None,All,0.5,13,AIC,20,0.6601826121476776
20,None,All,0.5,13,AIC,20,0.6952224052718287
21,None,All,0.5,13,AIC,20,0.5518207282913166
22,None,All,0.5,13,AIC,20,0.7584223500410846
23,None,All,0.5,13,AIC,20,0.6252562525625256
24,None,All,0.5,13,AIC,20,0.6608695652173913
25,None,All,0.5,13,AIC,20,0.7431845120505729
26,None,All,0.5,13,AIC,20,0.6565656565656566
27,None,All,0.5,13,AIC,20,0.6771428571428572
28,None,All,0.5,13,AIC,20,0.5636290646326776
29,None,All,0.5,13,AIC,20,0.7456580470860672
30,None,All,0.5,13,AIC,20,0.8009888751545118
31,None,All,0.5,13,AIC,20,0.6525974025974026
32,None,All,0.5,13,AIC,20,0.669519152404238
33,None,All,0.5,13,AIC,20,0.6612903225806451
34,None,All,0.5,13,AIC,20,0.6179864703541583
35,None,All,0.5,13,AIC,20,0.6074728806749699
36,None,All,0.5,13,AIC,20,0.6702258726899384
37,None,All,0.5,13,AIC,20,0.6040688575899843
38,None,All,0.5,13,AIC,20,0.6167261196987713
39,None,All,0.5,13,AIC,20,0.5717712914834067
40,None,All,0.5,13,AIC,20,0.6617466174661747
41,None,All,0.5,13,AIC,20,0.6558882235528942
42,None,All,0.5,13,AIC,20,0.5857914416285833
43,None,All,0.5,13,AIC,20,0.6539833531510107
44,None,All,0.5,13,AIC,20,0.747588424437299
45,None,All,0.5,13,AIC,20,0.6014463640016071
46,None,All,0.5,13,AIC,20,0.701363073110285
47,None,All,0.5,13,AIC,20,0.6105094263939029
48,None,All,0.5,13,AIC,20,0.6531187122736418
49,None,All,0.5,13,AIC,20,0.6127879269261318
50,None,All,0.5,13,AIC,20,0.6977401129943502
1,None,All,0.5,2,AIC,20,0.7326457754859182
2,None,All,0.5,2,AIC,20,0.7140542729850142
3,None,All,0.5,2,AIC,20,0.6826923076923077
4,None,All,0.5,2,AIC,20,0.6349334409035902
5,None,All,0.5,2,AIC,20,0.6540930979133226
6,None,All,0.5,2,AIC,20,0.5947172926124639
7,None,All,0.5,2,AIC,20,0.7291169451073986
8,None,All,0.5,2,AIC,20,0.692842535787321
9,None,All,0.5,2,AIC,20,0.6267166042446941
10,None,All,0.5,2,AIC,20,0.6904665314401622
11,None,All,0.5,2,AIC,20,0.7059314954051796
12,None,All,0.5,2,AIC,20,0.620580055621772
13,None,All,0.5,2,AIC,20,0.7130260521042084
14,None,All,0.5,2,AIC,20,0.6219709208400647
15,None,All,0.5,2,AIC,20,0.72177742193755
16,None,All,0.5,2,AIC,20,0.595021730541288
17,None,All,0.5,2,AIC,20,0.6028571428571429
18,None,All,0.5,2,AIC,20,0.7226720647773279
19,None,All,0.5,2,AIC,20,0.7033626901521217
20,None,All,0.5,2,AIC,20,0.7180085569817192
21,None,All,0.5,2,AIC,20,0.7223557692307693
22,None,All,0.5,2,AIC,20,0.7171052631578947
23,None,All,0.5,2,AIC,20,0.7295519934237567
24,None,All,0.5,2,AIC,20,0.7138787138787139
25,None,All,0.5,2,AIC,20,0.73061863743148
26,None,All,0.5,2,AIC,20,0.7285601888276947
27,None,All,0.5,2,AIC,20,0.6607424960505529
28,None,All,0.5,2,AIC,20,0.6253012048192771
29,None,All,0.5,2,AIC,20,0.666281310211946
30,None,All,0.5,2,AIC,20,0.6941499803690616
31,None,All,0.5,2,AIC,20,0.7276785714285714
32,None,All,0.5,2,AIC,20,0.7185417483339867
33,None,All,0.5,2,AIC,20,0.7334645669291339
34,None,All,0.5,2,AIC,20,0.692842535787321
35,None,All,0.5,2,AIC,20,0.6418810289389068
36,None,All,0.5,2,AIC,20,0.7053501180173092
37,None,All,0.5,2,AIC,20,0.6791314837153196
38,None,All,0.5,2,AIC,20,0.6145627225959636
39,None,All,0.5,2,AIC,20,0.650954896383584
40,None,All,0.5,2,AIC,20,0.7387596899224806
41,None,All,0.5,2,AIC,20,0.6873755475906014
42,None,All,0.5,2,AIC,20,0.6928883591577275
43,None,All,0.5,2,AIC,20,0.6542094455852157
44,None,All,0.5,2,AIC,20,0.701529557668458
45,None,All,0.5,2,AIC,20,0.6409829237817576
46,None,All,0.5,2,AIC,20,0.7357739753282929
47,None,All,0.5,2,AIC,20,0.71669341894061
48,None,All,0.5,2,AIC,20,0.7352226720647773
49,None,All,0.5,2,AIC,20,0.6184947958366693
50,None,All,0.5,2,AIC,20,0.7221318144833198
1,None,All,0.5,7,AIC,20,0.6547085201793722
2,None,All,0.5,7,AIC,20,0.7012565869477098
3,None,All,0.5,7,AIC,20,0.6557114228456914
4,None,All,0.5,7,AIC,20,0.6189349112426036
5,None,All,0.5,7,AIC,20,0.6388443017656501
6,None,All,0.5,7,AIC,20,0.7221127315727237
7,None,All,0.5,7,AIC,20,0.7303685897435898
8,None,All,0.5,7,AIC,20,0.5984878631118186
9,None,All,0.5,7,AIC,20,0.7166042446941323
10,None,All,0.5,7,AIC,20,0.7797643234457537
11,None,All,0.5,7,AIC,20,0.6809006211180124
12,None,All,0.5,7,AIC,20,0.5987184621545855
13,None,All,0.5,7,AIC,20,0.6378421261404205
14,None,All,0.5,7,AIC,20,0.7643260694108152
15,None,All,0.5,7,AIC,20,0.745271629778672
16,None,All,0.5,7,AIC,20,0.5816367265469062
17,None,All,0.5,7,AIC,20,0.5571086261980831
18,None,All,0.5,7,AIC,20,0.6866746698679472
19,None,All,0.5,7,AIC,20,0.7088153171120861
20,None,All,0.5,7,AIC,20,0.7492795389048992
21,None,All,0.5,7,AIC,20,0.657062825130052
22,None,All,0.5,7,AIC,20,0.6959537572254335
23,None,All,0.5,7,AIC,20,0.651453957996769
24,None,All,0.5,7,AIC,20,0.7007328990228013
25,None,All,0.5,7,AIC,20,0.7964426877470355
26,None,All,0.5,7,AIC,20,0.6713823767178658
27,None,All,0.5,7,AIC,20,0.6016746411483254
28,None,All,0.5,7,AIC,20,0.5731611893583725
29,None,All,0.5,7,AIC,20,0.6248482395791177
30,None,All,0.5,7,AIC,20,0.6990407673860911
31,None,All,0.5,7,AIC,20,0.6332250203086921
32,None,All,0.5,7,AIC,20,0.7014256619144603
33,None,All,0.5,7,AIC,20,0.740983606557377
34,None,All,0.5,7,AIC,20,0.5984878631118186
35,None,All,0.5,7,AIC,20,0.6287665729208517
36,None,All,0.5,7,AIC,20,0.7182751540041068
37,None,All,0.5,7,AIC,20,0.675146771037182
38,None,All,0.5,7,AIC,20,0.6768558951965066
39,None,All,0.5,7,AIC,20,0.6322529011604642
40,None,All,0.5,7,AIC,20,0.7008617152236356
41,None,All,0.5,7,AIC,20,0.8120696638315107
42,None,All,0.5,7,AIC,20,0.6696532917802883
43,None,All,0.5,7,AIC,20,0.6966824644549763
44,None,All,0.5,7,AIC,20,0.7600165220983065
45,None,All,0.5,7,AIC,20,0.5751808146174343
46,None,All,0.5,7,AIC,20,0.685383980181668
47,None,All,0.5,7,AIC,20,0.6839584996009577
48,None,All,0.5,7,AIC,20,0.70078125
49,None,All,0.5,7,AIC,20,0.6419703644373248
50,None,All,0.5,7,AIC,20,0.7484737484737485
1,None,All,0.5,13,BIC,100,0.8909759085340956
2,None,All,0.5,13,BIC,100,0.8646891507517269
3,None,All,0.5,13,BIC,100,0.952151186168074
4,None,All,0.5,13,BIC,100,0.9625754527162977
5,None,All,0.5,13,BIC,100,0.979389615537059
6,None,All,0.5,13,BIC,100,0.7567460317460317
7,None,All,0.5,13,BIC,100,0.8805668016194332
8,None,All,0.5,13,BIC,100,0.9572317262830482
9,None,All,0.5,13,BIC,100,0.8602999210734017
10,None,All,0.5,13,BIC,100,0.7517814726840855
11,None,All,0.5,13,BIC,100,0.7928348909657321
12,None,All,0.5,13,BIC,100,0.8157999206034141
13,None,All,0.5,13,BIC,100,0.8676171079429735
14,None,All,0.5,13,BIC,100,0.9337908760597498
15,None,All,0.5,13,BIC,100,0.8491776975531489
16,None,All,0.5,13,BIC,100,0.9600316580925999
17,None,All,0.5,13,BIC,100,0.962919594067135
18,None,All,0.5,13,BIC,100,0.9540455616653575
19,None,All,0.5,13,BIC,100,0.8485691573926868
20,None,All,0.5,13,BIC,100,0.8127835051546392
21,None,All,0.5,13,BIC,100,0.8182921893970052
22,None,All,0.5,13,BIC,100,0.8390004096681688
23,None,All,0.5,13,BIC,100,0.8309745248685807
24,None,All,0.5,13,BIC,100,0.928006329113924
25,None,All,0.5,13,BIC,100,0.800476947535771
26,None,All,0.5,13,BIC,100,0.9511426319936959
27,None,All,0.5,13,BIC,100,0.7829549980087614
28,None,All,0.5,13,BIC,100,0.8635294117647059
29,None,All,0.5,13,BIC,100,0.8765581021310817
30,None,All,0.5,13,BIC,100,0.9652351738241309
31,None,All,0.5,13,BIC,100,0.8371632329635499
32,None,All,0.5,13,BIC,100,0.8346138293570562
33,None,All,0.5,13,BIC,100,0.9264648053480141
34,None,All,0.5,13,BIC,100,0.9572317262830482
35,None,All,0.5,13,BIC,100,0.8582238152130626
36,None,All,0.5,13,BIC,100,0.873336022589754
37,None,All,0.5,13,BIC,100,0.9477281865701649
38,None,All,0.5,13,BIC,100,0.979235880398671
39,None,All,0.5,13,BIC,100,0.6313492063492063
40,None,All,0.5,13,BIC,100,0.8988235294117647
41,None,All,0.5,13,BIC,100,0.9208747514910537
42,None,All,0.5,13,BIC,100,0.8151750972762646
43,None,All,0.5,13,BIC,100,0.8548195160650536
44,None,All,0.5,13,BIC,100,0.955537258130918
45,None,All,0.5,13,BIC,100,0.9231077292751302
46,None,All,0.5,13,BIC,100,0.8975784041286224
47,None,All,0.5,13,BIC,100,0.9399193548387097
48,None,All,0.5,13,BIC,100,0.9237089201877934
49,None,All,0.5,13,BIC,100,0.935432443204464
50,None,All,0.5,13,BIC,100,0.903580146460537
1,None,All,0.5,2,BIC,100,0.9169632265717675
2,None,All,0.5,2,BIC,100,0.9421824104234527
3,None,All,0.5,2,BIC,100,0.9476885644768857
4,None,All,0.5,2,BIC,100,0.959307010475423
5,None,All,0.5,2,BIC,100,0.9550561797752809
6,None,All,0.5,2,BIC,100,0.9623015873015873
7,None,All,0.5,2,BIC,100,0.9563318777292577
8,None,All,0.5,2,BIC,100,0.9560140132347217
9,None,All,0.5,2,BIC,100,0.9585451701212359
10,None,All,0.5,2,BIC,100,0.8732673267326733
11,None,All,0.5,2,BIC,100,0.9547581903276131
12,None,All,0.5,2,BIC,100,0.9547275641025641
13,None,All,0.5,2,BIC,100,0.9532488114104596
14,None,All,0.5,2,BIC,100,0.9532069382815651
15,None,All,0.5,2,BIC,100,0.9576891781936534
16,None,All,0.5,2,BIC,100,0.9583333333333334
17,None,All,0.5,2,BIC,100,0.9527720739219713
18,None,All,0.5,2,BIC,100,0.958316633266533
19,None,All,0.5,2,BIC,100,0.851242983159583
20,None,All,0.5,2,BIC,100,0.9556765163297045
21,None,All,0.5,2,BIC,100,0.9563145353455124
22,None,All,0.5,2,BIC,100,0.9583993660855784
23,None,All,0.5,2,BIC,100,0.9503080082135523
24,None,All,0.5,2,BIC,100,0.9596678529062871
25,None,All,0.5,2,BIC,100,0.9586973788721207
26,None,All,0.5,2,BIC,100,0.9606425702811245
27,None,All,0.5,2,BIC,100,0.9562647754137116
28,None,All,0.5,2,BIC,100,0.8974358974358975
29,None,All,0.5,2,BIC,100,0.9595190380761524
30,None,All,0.5,2,BIC,100,0.8431613431613432
31,None,All,0.5,2,BIC,100,0.8267405063291139
32,None,All,0.5,2,BIC,100,0.962338171832091
33,None,All,0.5,2,BIC,100,0.9506903353057199
34,None,All,0.5,2,BIC,100,0.9560140132347217
35,None,All,0.5,2,BIC,100,0.9589968152866242
36,None,All,0.5,2,BIC,100,0.9681353265145555
37,None,All,0.5,2,BIC,100,0.9491392801251957
38,None,All,0.5,2,BIC,100,0.9511904761904761
39,None,All,0.5,2,BIC,100,0.958217270194986
40,None,All,0.5,2,BIC,100,0.9482546201232033
41,None,All,0.5,2,BIC,100,0.9641862315957024
42,None,All,0.5,2,BIC,100,0.9535714285714286
43,None,All,0.5,2,BIC,100,0.9520412207689258
44,None,All,0.5,2,BIC,100,0.955503512880562
45,None,All,0.5,2,BIC,100,0.9416423509795748
46,None,All,0.5,2,BIC,100,0.8884034948371724
47,None,All,0.5,2,BIC,100,0.8571996817820207
48,None,All,0.5,2,BIC,100,0.9577974276527331
49,None,All,0.5,2,BIC,100,0.9559118236472945
50,None,All,0.5,2,BIC,100,0.9582831929402327
1,None,All,0.5,7,BIC,100,0.8783176806859943
2,None,All,0.5,7,BIC,100,0.875609756097561
3,None,All,0.5,7,BIC,100,0.9791021671826625
4,None,All,0.5,7,BIC,100,0.9602272727272727
5,None,All,0.5,7,BIC,100,0.8878088294856217
6,None,All,0.5,7,BIC,100,0.8062723302897975
7,None,All,0.5,7,BIC,100,0.9242484969939879
8,None,All,0.5,7,BIC,100,0.8899260987942434
9,None,All,0.5,7,BIC,100,0.899491591709034
10,None,All,0.5,7,BIC,100,0.8085106382978723
