replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
38,None,Tess,7,0.5,20,AIC,1570
39,None,Tess,7,0.5,20,AIC,3945
40,None,Tess,7,0.5,20,AIC,888
41,None,Tess,7,0.5,20,AIC,5
42,None,Tess,7,0.5,20,AIC,3995
43,None,Tess,7,0.5,20,AIC,375
44,None,Tess,7,0.5,20,AIC,109
45,None,Tess,7,0.5,20,AIC,8
46,None,Tess,7,0.5,20,AIC,955
47,None,Tess,7,0.5,20,AIC,3002
48,None,Tess,7,0.5,20,AIC,112
49,None,Tess,7,0.5,20,AIC,676
50,None,Tess,7,0.5,20,AIC,424
1,None,Tess,13,0.5,100,BIC,1321
2,None,Tess,13,0.5,100,BIC,2948
3,None,Tess,13,0.5,100,BIC,545
4,None,Tess,13,0.5,100,BIC,Inf
5,None,Tess,13,0.5,100,BIC,2398
6,None,Tess,13,0.5,100,BIC,5800
7,None,Tess,13,0.5,100,BIC,860
8,None,Tess,13,0.5,100,BIC,4523
9,None,Tess,13,0.5,100,BIC,473
10,None,Tess,13,0.5,100,BIC,527
11,None,Tess,13,0.5,100,BIC,2995
12,None,Tess,13,0.5,100,BIC,2370
13,None,Tess,13,0.5,100,BIC,2432
14,None,Tess,13,0.5,100,BIC,2295
15,None,Tess,13,0.5,100,BIC,2211
16,None,Tess,13,0.5,100,BIC,9015
17,None,Tess,13,0.5,100,BIC,1301
18,None,Tess,13,0.5,100,BIC,2581
19,None,Tess,13,0.5,100,BIC,8551
20,None,Tess,13,0.5,100,BIC,3840
21,None,Tess,13,0.5,100,BIC,2850
22,None,Tess,13,0.5,100,BIC,291
23,None,Tess,13,0.5,100,BIC,Inf
24,None,Tess,13,0.5,100,BIC,4101
25,None,Tess,13,0.5,100,BIC,1057
26,None,Tess,13,0.5,100,BIC,78
27,None,Tess,13,0.5,100,BIC,1262
28,None,Tess,13,0.5,100,BIC,1122
29,None,Tess,13,0.5,100,BIC,5360
30,None,Tess,13,0.5,100,BIC,2036
31,None,Tess,13,0.5,100,BIC,8795
32,None,Tess,13,0.5,100,BIC,1720
33,None,Tess,13,0.5,100,BIC,2991
34,None,Tess,13,0.5,100,BIC,4523
35,None,Tess,13,0.5,100,BIC,1338
36,None,Tess,13,0.5,100,BIC,397
37,None,Tess,13,0.5,100,BIC,201
38,None,Tess,13,0.5,100,BIC,1392
39,None,Tess,13,0.5,100,BIC,2360
40,None,Tess,13,0.5,100,BIC,4850
41,None,Tess,13,0.5,100,BIC,932
42,None,Tess,13,0.5,100,BIC,1329
43,None,Tess,13,0.5,100,BIC,3665
44,None,Tess,13,0.5,100,BIC,2151
45,None,Tess,13,0.5,100,BIC,19
46,None,Tess,13,0.5,100,BIC,Inf
47,None,Tess,13,0.5,100,BIC,801
48,None,Tess,13,0.5,100,BIC,3627
49,None,Tess,13,0.5,100,BIC,1046
50,None,Tess,13,0.5,100,BIC,5787
1,None,Tess,2,0.5,100,BIC,1
2,None,Tess,2,0.5,100,BIC,8
3,None,Tess,2,0.5,100,BIC,2
4,None,Tess,2,0.5,100,BIC,1
5,None,Tess,2,0.5,100,BIC,44
6,None,Tess,2,0.5,100,BIC,1
7,None,Tess,2,0.5,100,BIC,2
8,None,Tess,2,0.5,100,BIC,1
9,None,Tess,2,0.5,100,BIC,2
10,None,Tess,2,0.5,100,BIC,6
11,None,Tess,2,0.5,100,BIC,136
12,None,Tess,2,0.5,100,BIC,4
13,None,Tess,2,0.5,100,BIC,112
14,None,Tess,2,0.5,100,BIC,5
15,None,Tess,2,0.5,100,BIC,1
16,None,Tess,2,0.5,100,BIC,65
17,None,Tess,2,0.5,100,BIC,282
18,None,Tess,2,0.5,100,BIC,13
19,None,Tess,2,0.5,100,BIC,1
