replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
44,None,Tess,13,0.5,100,AIC,0.8158,1
45,None,Tess,13,0.5,100,AIC,0.0029,0
46,None,Tess,13,0.5,100,AIC,0.6438,1
47,None,Tess,13,0.5,100,AIC,0.2046,0
48,None,Tess,13,0.5,100,AIC,0.5968,1
49,None,Tess,13,0.5,100,AIC,0.663,1
50,None,Tess,13,0.5,100,AIC,0.4228,0
1,None,Tess,2,0.5,100,AIC,0.7811,1
2,None,Tess,2,0.5,100,AIC,0.7947,1
3,None,Tess,2,0.5,100,AIC,0.8241,1
4,None,Tess,2,0.5,100,AIC,0.7342,1
5,None,Tess,2,0.5,100,AIC,0.6252,1
6,None,Tess,2,0.5,100,AIC,0.6632,1
7,None,Tess,2,0.5,100,AIC,0.6238,1
8,None,Tess,2,0.5,100,AIC,0.6529,1
9,None,Tess,2,0.5,100,AIC,0.6618,1
10,None,Tess,2,0.5,100,AIC,0.7808,1
11,None,Tess,2,0.5,100,AIC,0.7039,1
12,None,Tess,2,0.5,100,AIC,0.6045,1
13,None,Tess,2,0.5,100,AIC,0.6437,1
14,None,Tess,2,0.5,100,AIC,0.5917,1
15,None,Tess,2,0.5,100,AIC,0.8012,1
16,None,Tess,2,0.5,100,AIC,0.6301,1
17,None,Tess,2,0.5,100,AIC,0.5786,1
18,None,Tess,2,0.5,100,AIC,0.7349,1
19,None,Tess,2,0.5,100,AIC,0.4857,0
20,None,Tess,2,0.5,100,AIC,0.6165,1
21,None,Tess,2,0.5,100,AIC,0.6561,1
22,None,Tess,2,0.5,100,AIC,0.6856,1
23,None,Tess,2,0.5,100,AIC,0.4828,0
24,None,Tess,2,0.5,100,AIC,0.6431,1
25,None,Tess,2,0.5,100,AIC,0.5571,1
26,None,Tess,2,0.5,100,AIC,0.7229,1
27,None,Tess,2,0.5,100,AIC,0.7832,1
28,None,Tess,2,0.5,100,AIC,0.7896,1
29,None,Tess,2,0.5,100,AIC,0.6372,1
30,None,Tess,2,0.5,100,AIC,0.4628,0
31,None,Tess,2,0.5,100,AIC,0.5923,1
32,None,Tess,2,0.5,100,AIC,0.6907,1
33,None,Tess,2,0.5,100,AIC,0.771,1
34,None,Tess,2,0.5,100,AIC,0.6529,1
35,None,Tess,2,0.5,100,AIC,0.6986,1
36,None,Tess,2,0.5,100,AIC,0.5912,1
37,None,Tess,2,0.5,100,AIC,0.5988,1
38,None,Tess,2,0.5,100,AIC,0.6825,1
39,None,Tess,2,0.5,100,AIC,0.6951,1
40,None,Tess,2,0.5,100,AIC,0.7446,1
41,None,Tess,2,0.5,100,AIC,0.7309,1
42,None,Tess,2,0.5,100,AIC,0.6521,1
43,None,Tess,2,0.5,100,AIC,0.5279,1
44,None,Tess,2,0.5,100,AIC,0.7152,1
45,None,Tess,2,0.5,100,AIC,0.7731,1
46,None,Tess,2,0.5,100,AIC,0.7813,1
47,None,Tess,2,0.5,100,AIC,0.7716,1
48,None,Tess,2,0.5,100,AIC,0.679,1
49,None,Tess,2,0.5,100,AIC,0.6228,1
50,None,Tess,2,0.5,100,AIC,0.7194,1
1,None,Tess,7,0.5,100,AIC,0.7912,1
2,None,Tess,7,0.5,100,AIC,0.3638,0
3,None,Tess,7,0.5,100,AIC,0.7661,1
4,None,Tess,7,0.5,100,AIC,0.1065,0
5,None,Tess,7,0.5,100,AIC,0.7863,1
6,None,Tess,7,0.5,100,AIC,0.0908,0
7,None,Tess,7,0.5,100,AIC,0.9275,1
8,None,Tess,7,0.5,100,AIC,0.8919,1
9,None,Tess,7,0.5,100,AIC,0.9429,1
10,None,Tess,7,0.5,100,AIC,0.0359,0
11,None,Tess,7,0.5,100,AIC,0.8994,1
12,None,Tess,7,0.5,100,AIC,0.1805,0
13,None,Tess,7,0.5,100,AIC,0.9091,1
14,None,Tess,7,0.5,100,AIC,0.7152,1
15,None,Tess,7,0.5,100,AIC,0.7969,1
16,None,Tess,7,0.5,100,AIC,0.3983,0
17,None,Tess,7,0.5,100,AIC,0.4568,0
18,None,Tess,7,0.5,100,AIC,0.7907,1
19,None,Tess,7,0.5,100,AIC,0.8823,1
20,None,Tess,7,0.5,100,AIC,0.2225,0
21,None,Tess,7,0.5,100,AIC,0.8348,1
22,None,Tess,7,0.5,100,AIC,0.4641,0
23,None,Tess,7,0.5,100,AIC,0.377,0
24,None,Tess,7,0.5,100,AIC,0.2799,0
25,None,Tess,7,0.5,100,AIC,0.4243,0
26,None,Tess,7,0.5,100,AIC,0.5285,1
27,None,Tess,7,0.5,100,AIC,0.877,1
28,None,Tess,7,0.5,100,AIC,0.43,0
29,None,Tess,7,0.5,100,AIC,0.5201,1
30,None,Tess,7,0.5,100,AIC,0.7488,1
31,None,Tess,7,0.5,100,AIC,0.0833,0
32,None,Tess,7,0.5,100,AIC,0.7474,1
33,None,Tess,7,0.5,100,AIC,0.8599,1
34,None,Tess,7,0.5,100,AIC,0.8919,1
35,None,Tess,7,0.5,100,AIC,0.6182,1
36,None,Tess,7,0.5,100,AIC,0.1946,0
37,None,Tess,7,0.5,100,AIC,0.4545,0
38,None,Tess,7,0.5,100,AIC,0.9621,1
39,None,Tess,7,0.5,100,AIC,0.5336,1
40,None,Tess,7,0.5,100,AIC,0.8386,1
41,None,Tess,7,0.5,100,AIC,0.877,1
42,None,Tess,7,0.5,100,AIC,0.0073,0
43,None,Tess,7,0.5,100,AIC,0.4298,0
44,None,Tess,7,0.5,100,AIC,0.907,1
45,None,Tess,7,0.5,100,AIC,0.0835,0
46,None,Tess,7,0.5,100,AIC,0.0411,0
47,None,Tess,7,0.5,100,AIC,0.0283,0
48,None,Tess,7,0.5,100,AIC,0.592,1
49,None,Tess,7,0.5,100,AIC,0.7168,1
50,None,Tess,7,0.5,100,AIC,0.137,0
1,None,Tess,13,0.5,20,AIC,6e-4,0
2,None,Tess,13,0.5,20,AIC,1e-4,0
3,None,Tess,13,0.5,20,AIC,0.003,0
4,None,Tess,13,0.5,20,AIC,4e-4,0
5,None,Tess,13,0.5,20,AIC,0,0
6,None,Tess,13,0.5,20,AIC,0.0021,0
7,None,Tess,13,0.5,20,AIC,0,0
8,None,Tess,13,0.5,20,AIC,4e-4,0
9,None,Tess,13,0.5,20,AIC,0.0019,0
10,None,Tess,13,0.5,20,AIC,0.001,0
11,None,Tess,13,0.5,20,AIC,4e-4,0
12,None,Tess,13,0.5,20,AIC,4e-4,0
13,None,Tess,13,0.5,20,AIC,3e-4,0
14,None,Tess,13,0.5,20,AIC,0,0
15,None,Tess,13,0.5,20,AIC,0.008,0
16,None,Tess,13,0.5,20,AIC,3e-4,0
17,None,Tess,13,0.5,20,AIC,0.0017,0
18,None,Tess,13,0.5,20,AIC,6e-4,0
19,None,Tess,13,0.5,20,AIC,6e-4,0
20,None,Tess,13,0.5,20,AIC,3e-4,0
21,None,Tess,13,0.5,20,AIC,4e-4,0
22,None,Tess,13,0.5,20,AIC,0.0019,0
23,None,Tess,13,0.5,20,AIC,0.0011,0
24,None,Tess,13,0.5,20,AIC,3e-4,0
25,None,Tess,13,0.5,20,AIC,0.0035,0
26,None,Tess,13,0.5,20,AIC,0,0
27,None,Tess,13,0.5,20,AIC,0.0014,0
28,None,Tess,13,0.5,20,AIC,6e-4,0
29,None,Tess,13,0.5,20,AIC,0,0
30,None,Tess,13,0.5,20,AIC,0.0127,0
31,None,Tess,13,0.5,20,AIC,0,0
32,None,Tess,13,0.5,20,AIC,4e-4,0
33,None,Tess,13,0.5,20,AIC,0.0014,0
34,None,Tess,13,0.5,20,AIC,4e-4,0
35,None,Tess,13,0.5,20,AIC,1e-4,0
36,None,Tess,13,0.5,20,AIC,2e-4,0
37,None,Tess,13,0.5,20,AIC,0.0039,0
38,None,Tess,13,0.5,20,AIC,2e-4,0
39,None,Tess,13,0.5,20,AIC,0.0013,0
40,None,Tess,13,0.5,20,AIC,0.0011,0
41,None,Tess,13,0.5,20,AIC,0.0033,0
42,None,Tess,13,0.5,20,AIC,0.0019,0
43,None,Tess,13,0.5,20,AIC,6e-4,0
44,None,Tess,13,0.5,20,AIC,0.0047,0
45,None,Tess,13,0.5,20,AIC,0.0012,0
46,None,Tess,13,0.5,20,AIC,0.0018,0
47,None,Tess,13,0.5,20,AIC,3e-4,0
48,None,Tess,13,0.5,20,AIC,0,0
49,None,Tess,13,0.5,20,AIC,1e-4,0
50,None,Tess,13,0.5,20,AIC,0.0011,0
1,None,Tess,2,0.5,20,AIC,0.7335,1
2,None,Tess,2,0.5,20,AIC,0.736,1
3,None,Tess,2,0.5,20,AIC,0.7554,1
4,None,Tess,2,0.5,20,AIC,0.5867,1
5,None,Tess,2,0.5,20,AIC,0.6508,1
6,None,Tess,2,0.5,20,AIC,0.4304,0
7,None,Tess,2,0.5,20,AIC,0.6202,1
8,None,Tess,2,0.5,20,AIC,0.7368,1
9,None,Tess,2,0.5,20,AIC,0.3708,0
10,None,Tess,2,0.5,20,AIC,0.7432,1
11,None,Tess,2,0.5,20,AIC,0.7524,1
12,None,Tess,2,0.5,20,AIC,0.4879,0
13,None,Tess,2,0.5,20,AIC,0.7169,1
14,None,Tess,2,0.5,20,AIC,0.5244,1
15,None,Tess,2,0.5,20,AIC,0.6689,1
16,None,Tess,2,0.5,20,AIC,0.5202,1
17,None,Tess,2,0.5,20,AIC,0.4403,0
18,None,Tess,2,0.5,20,AIC,0.7317,1
19,None,Tess,2,0.5,20,AIC,0.7125,1
20,None,Tess,2,0.5,20,AIC,0.7133,1
21,None,Tess,2,0.5,20,AIC,0.7316,1
22,None,Tess,2,0.5,20,AIC,0.6924,1
23,None,Tess,2,0.5,20,AIC,0.7446,1
24,None,Tess,2,0.5,20,AIC,0.7275,1
25,None,Tess,2,0.5,20,AIC,0.7029,1
26,None,Tess,2,0.5,20,AIC,0.7121,1
27,None,Tess,2,0.5,20,AIC,0.6883,1
28,None,Tess,2,0.5,20,AIC,0.5815,1
29,None,Tess,2,0.5,20,AIC,0.6688,1
30,None,Tess,2,0.5,20,AIC,0.7042,1
31,None,Tess,2,0.5,20,AIC,0.7086,1
32,None,Tess,2,0.5,20,AIC,0.7388,1
33,None,Tess,2,0.5,20,AIC,0.7289,1
34,None,Tess,2,0.5,20,AIC,0.7368,1
35,None,Tess,2,0.5,20,AIC,0.1898,0
36,None,Tess,2,0.5,20,AIC,0.706,1
37,None,Tess,2,0.5,20,AIC,0.7181,1
38,None,Tess,2,0.5,20,AIC,0.4915,0
39,None,Tess,2,0.5,20,AIC,0.6189,1
40,None,Tess,2,0.5,20,AIC,0.7409,1
41,None,Tess,2,0.5,20,AIC,0.7299,1
42,None,Tess,2,0.5,20,AIC,0.7465,1
43,None,Tess,2,0.5,20,AIC,0.6711,1
44,None,Tess,2,0.5,20,AIC,0.7153,1
45,None,Tess,2,0.5,20,AIC,0.6164,1
46,None,Tess,2,0.5,20,AIC,0.7636,1
47,None,Tess,2,0.5,20,AIC,0.7285,1
48,None,Tess,2,0.5,20,AIC,0.6728,1
49,None,Tess,2,0.5,20,AIC,0.4587,0
50,None,Tess,2,0.5,20,AIC,0.7324,1
1,None,Tess,7,0.5,20,AIC,0.1008,0
2,None,Tess,7,0.5,20,AIC,0.0018,0
3,None,Tess,7,0.5,20,AIC,0.0253,0
4,None,Tess,7,0.5,20,AIC,0.0086,0
5,None,Tess,7,0.5,20,AIC,0.008,0
6,None,Tess,7,0.5,20,AIC,0.0017,0
7,None,Tess,7,0.5,20,AIC,0.0072,0
8,None,Tess,7,0.5,20,AIC,0.0252,0
9,None,Tess,7,0.5,20,AIC,0.0248,0
10,None,Tess,7,0.5,20,AIC,0.0968,0
11,None,Tess,7,0.5,20,AIC,0.0424,0
12,None,Tess,7,0.5,20,AIC,2e-4,0
13,None,Tess,7,0.5,20,AIC,0.0249,0
14,None,Tess,7,0.5,20,AIC,0.1689,0
15,None,Tess,7,0.5,20,AIC,0.1875,0
16,None,Tess,7,0.5,20,AIC,0.0042,0
17,None,Tess,7,0.5,20,AIC,0.0023,0
18,None,Tess,7,0.5,20,AIC,0.0104,0
19,None,Tess,7,0.5,20,AIC,0.01,0
20,None,Tess,7,0.5,20,AIC,0.1369,0
21,None,Tess,7,0.5,20,AIC,0.0354,0
22,None,Tess,7,0.5,20,AIC,0.0144,0
23,None,Tess,7,0.5,20,AIC,0.0091,0
24,None,Tess,7,0.5,20,AIC,0.0223,0
25,None,Tess,7,0.5,20,AIC,0.0207,0
26,None,Tess,7,0.5,20,AIC,0.0632,0
27,None,Tess,7,0.5,20,AIC,0.0136,0
28,None,Tess,7,0.5,20,AIC,0.0084,0
29,None,Tess,7,0.5,20,AIC,0.0086,0
30,None,Tess,7,0.5,20,AIC,0.0017,0
31,None,Tess,7,0.5,20,AIC,0.0363,0
32,None,Tess,7,0.5,20,AIC,0.187,0
33,None,Tess,7,0.5,20,AIC,0.0531,0
34,None,Tess,7,0.5,20,AIC,0.0252,0
35,None,Tess,7,0.5,20,AIC,7e-4,0
36,None,Tess,7,0.5,20,AIC,0.0562,0
37,None,Tess,7,0.5,20,AIC,1e-4,0
38,None,Tess,7,0.5,20,AIC,0.0032,0
39,None,Tess,7,0.5,20,AIC,4e-4,0
40,None,Tess,7,0.5,20,AIC,0.0136,0
41,None,Tess,7,0.5,20,AIC,0.1391,0
42,None,Tess,7,0.5,20,AIC,0.0038,0
43,None,Tess,7,0.5,20,AIC,0.0197,0
44,None,Tess,7,0.5,20,AIC,0.0411,0
45,None,Tess,7,0.5,20,AIC,0.0065,0
46,None,Tess,7,0.5,20,AIC,0.0076,0
47,None,Tess,7,0.5,20,AIC,0.0046,0
48,None,Tess,7,0.5,20,AIC,0.0103,0
49,None,Tess,7,0.5,20,AIC,0.0012,0
50,None,Tess,7,0.5,20,AIC,0.0656,0
1,None,Tess,13,0.5,100,BIC,0.2421,0
2,None,Tess,13,0.5,100,BIC,0.1325,0
3,None,Tess,13,0.5,100,BIC,0.0174,0
4,None,Tess,13,0.5,100,BIC,0,0
5,None,Tess,13,0.5,100,BIC,5e-4,0
6,None,Tess,13,0.5,100,BIC,0.0035,0
7,None,Tess,13,0.5,100,BIC,0.0618,0
8,None,Tess,13,0.5,100,BIC,0.0404,0
9,None,Tess,13,0.5,100,BIC,0.2743,0
10,None,Tess,13,0.5,100,BIC,0.0047,0
11,None,Tess,13,0.5,100,BIC,0.0011,0
12,None,Tess,13,0.5,100,BIC,0.0015,0
13,None,Tess,13,0.5,100,BIC,0.0104,0
14,None,Tess,13,0.5,100,BIC,0.0017,0
15,None,Tess,13,0.5,100,BIC,0.0167,0
16,None,Tess,13,0.5,100,BIC,0.0352,0
17,None,Tess,13,0.5,100,BIC,0.6107,1
18,None,Tess,13,0.5,100,BIC,0.7013,1
19,None,Tess,13,0.5,100,BIC,0.0017,0
20,None,Tess,13,0.5,100,BIC,0.0814,0
21,None,Tess,13,0.5,100,BIC,0.0105,0
22,None,Tess,13,0.5,100,BIC,0.0018,0
23,None,Tess,13,0.5,100,BIC,0,0
24,None,Tess,13,0.5,100,BIC,0.0371,0
25,None,Tess,13,0.5,100,BIC,0.0146,0
26,None,Tess,13,0.5,100,BIC,0.0544,0
27,None,Tess,13,0.5,100,BIC,0.0025,0
28,None,Tess,13,0.5,100,BIC,0.4358,0
29,None,Tess,13,0.5,100,BIC,8e-4,0
30,None,Tess,13,0.5,100,BIC,0.0474,0
31,None,Tess,13,0.5,100,BIC,0.0071,0
32,None,Tess,13,0.5,100,BIC,0.001,0
33,None,Tess,13,0.5,100,BIC,0.2936,0
34,None,Tess,13,0.5,100,BIC,0.0404,0
35,None,Tess,13,0.5,100,BIC,0.0133,0
36,None,Tess,13,0.5,100,BIC,0.0015,0
37,None,Tess,13,0.5,100,BIC,0.7274,1
38,None,Tess,13,0.5,100,BIC,0.0209,0
39,None,Tess,13,0.5,100,BIC,0.0025,0
40,None,Tess,13,0.5,100,BIC,5e-4,0
41,None,Tess,13,0.5,100,BIC,0.0922,0
42,None,Tess,13,0.5,100,BIC,1e-4,0
43,None,Tess,13,0.5,100,BIC,0.0027,0
44,None,Tess,13,0.5,100,BIC,0.785,1
45,None,Tess,13,0.5,100,BIC,3e-4,0
46,None,Tess,13,0.5,100,BIC,0,0
47,None,Tess,13,0.5,100,BIC,0.0141,0
48,None,Tess,13,0.5,100,BIC,0.0985,0
49,None,Tess,13,0.5,100,BIC,0.5672,1
50,None,Tess,13,0.5,100,BIC,0.0035,0
1,None,Tess,2,0.5,100,BIC,0.8938,1
2,None,Tess,2,0.5,100,BIC,0.9316,1
3,None,Tess,2,0.5,100,BIC,0.9488,1
4,None,Tess,2,0.5,100,BIC,0.9627,1
5,None,Tess,2,0.5,100,BIC,0.9192,1
6,None,Tess,2,0.5,100,BIC,0.9426,1
7,None,Tess,2,0.5,100,BIC,0.969,1
8,None,Tess,2,0.5,100,BIC,0.9538,1
9,None,Tess,2,0.5,100,BIC,0.9445,1
10,None,Tess,2,0.5,100,BIC,0.7789,1
11,None,Tess,2,0.5,100,BIC,0.9515,1
12,None,Tess,2,0.5,100,BIC,0.9474,1
13,None,Tess,2,0.5,100,BIC,0.9266,1
14,None,Tess,2,0.5,100,BIC,0.9334,1
15,None,Tess,2,0.5,100,BIC,0.9213,1
16,None,Tess,2,0.5,100,BIC,0.9514,1
17,None,Tess,2,0.5,100,BIC,0.9364,1
18,None,Tess,2,0.5,100,BIC,0.9629,1
19,None,Tess,2,0.5,100,BIC,0.2825,0
20,None,Tess,2,0.5,100,BIC,0.8156,1
21,None,Tess,2,0.5,100,BIC,0.9525,1
22,None,Tess,2,0.5,100,BIC,0.9165,1
23,None,Tess,2,0.5,100,BIC,0.9236,1
24,None,Tess,2,0.5,100,BIC,0.9442,1
25,None,Tess,2,0.5,100,BIC,0.9075,1
26,None,Tess,2,0.5,100,BIC,0.9572,1
27,None,Tess,2,0.5,100,BIC,0.9491,1
28,None,Tess,2,0.5,100,BIC,0.8425,1
29,None,Tess,2,0.5,100,BIC,0.9604,1
30,None,Tess,2,0.5,100,BIC,0.2837,0
31,None,Tess,2,0.5,100,BIC,0.4233,0
32,None,Tess,2,0.5,100,BIC,0.9211,1
33,None,Tess,2,0.5,100,BIC,0.966,1
34,None,Tess,2,0.5,100,BIC,0.9538,1
35,None,Tess,2,0.5,100,BIC,0.9476,1
36,None,Tess,2,0.5,100,BIC,0.8994,1
37,None,Tess,2,0.5,100,BIC,0.8674,1
38,None,Tess,2,0.5,100,BIC,0.9247,1
39,None,Tess,2,0.5,100,BIC,0.9518,1
40,None,Tess,2,0.5,100,BIC,0.9503,1
41,None,Tess,2,0.5,100,BIC,0.914,1
42,None,Tess,2,0.5,100,BIC,0.9473,1
43,None,Tess,2,0.5,100,BIC,0.9469,1
44,None,Tess,2,0.5,100,BIC,0.9625,1
45,None,Tess,2,0.5,100,BIC,0.9316,1
46,None,Tess,2,0.5,100,BIC,0.8109,1
47,None,Tess,2,0.5,100,BIC,0.7646,1
48,None,Tess,2,0.5,100,BIC,0.9596,1
49,None,Tess,2,0.5,100,BIC,0.9307,1
50,None,Tess,2,0.5,100,BIC,0.901,1
1,None,Tess,7,0.5,100,BIC,0.053900000000000003,0
2,None,Tess,7,0.5,100,BIC,0.0406,0
3,None,Tess,7,0.5,100,BIC,0.3275,0
4,None,Tess,7,0.5,100,BIC,0.0621,0
5,None,Tess,7,0.5,100,BIC,0.5809,1
6,None,Tess,7,0.5,100,BIC,0.004,0
7,None,Tess,7,0.5,100,BIC,0.902,1
8,None,Tess,7,0.5,100,BIC,0.7354,1
9,None,Tess,7,0.5,100,BIC,0.7917,1
10,None,Tess,7,0.5,100,BIC,0.0086,0
11,None,Tess,7,0.5,100,BIC,0.7272,1
12,None,Tess,7,0.5,100,BIC,0.0442,0
13,None,Tess,7,0.5,100,BIC,0.9617,1
14,None,Tess,7,0.5,100,BIC,0.9301,1
15,None,Tess,7,0.5,100,BIC,0.2905,0
16,None,Tess,7,0.5,100,BIC,0.3301,0
17,None,Tess,7,0.5,100,BIC,0.9364,1
18,None,Tess,7,0.5,100,BIC,0.93,1
19,None,Tess,7,0.5,100,BIC,0.9759,1
20,None,Tess,7,0.5,100,BIC,0.1336,0
21,None,Tess,7,0.5,100,BIC,0.6356,1
22,None,Tess,7,0.5,100,BIC,0.2016,0
23,None,Tess,7,0.5,100,BIC,0.0186,0
24,None,Tess,7,0.5,100,BIC,0.1003,0
25,None,Tess,7,0.5,100,BIC,0.188,0
26,None,Tess,7,0.5,100,BIC,0.3468,0
27,None,Tess,7,0.5,100,BIC,0.6349,1
28,None,Tess,7,0.5,100,BIC,0.0571,0
29,None,Tess,7,0.5,100,BIC,0.26,0
30,None,Tess,7,0.5,100,BIC,0.7824,1
31,None,Tess,7,0.5,100,BIC,0.0048,0
32,None,Tess,7,0.5,100,BIC,0.5428,1
33,None,Tess,7,0.5,100,BIC,0.9839,1
34,None,Tess,7,0.5,100,BIC,0.7354,1
35,None,Tess,7,0.5,100,BIC,0.2887,0
36,None,Tess,7,0.5,100,BIC,0.0451,0
37,None,Tess,7,0.5,100,BIC,0.2181,0
38,None,Tess,7,0.5,100,BIC,0.8684,1
39,None,Tess,7,0.5,100,BIC,0.0972,0
40,None,Tess,7,0.5,100,BIC,0.435,0
41,None,Tess,7,0.5,100,BIC,0.9883,1
42,None,Tess,7,0.5,100,BIC,2e-4,0
43,None,Tess,7,0.5,100,BIC,0.1457,0
44,None,Tess,7,0.5,100,BIC,0.86,1
45,None,Tess,7,0.5,100,BIC,0.0441,0
46,None,Tess,7,0.5,100,BIC,0.0019,0
47,None,Tess,7,0.5,100,BIC,0.002,0
48,None,Tess,7,0.5,100,BIC,0.4747,0
49,None,Tess,7,0.5,100,BIC,0.4509,0
50,None,Tess,7,0.5,100,BIC,0.0053,0
1,None,Tess,13,0.5,20,BIC,0,0
2,None,Tess,13,0.5,20,BIC,0,0
3,None,Tess,13,0.5,20,BIC,0,0
4,None,Tess,13,0.5,20,BIC,8e-4,0
5,None,Tess,13,0.5,20,BIC,3e-4,0
6,None,Tess,13,0.5,20,BIC,7e-4,0
7,None,Tess,13,0.5,20,BIC,0,0
8,None,Tess,13,0.5,20,BIC,0,0
9,None,Tess,13,0.5,20,BIC,3e-4,0
10,None,Tess,13,0.5,20,BIC,2e-4,0
11,None,Tess,13,0.5,20,BIC,3e-4,0
12,None,Tess,13,0.5,20,BIC,6e-4,0
13,None,Tess,13,0.5,20,BIC,2e-4,0
14,None,Tess,13,0.5,20,BIC,6e-4,0
15,None,Tess,13,0.5,20,BIC,0.0014,0
16,None,Tess,13,0.5,20,BIC,3e-4,0
17,None,Tess,13,0.5,20,BIC,9e-4,0
18,None,Tess,13,0.5,20,BIC,3e-4,0
19,None,Tess,13,0.5,20,BIC,0,0
20,None,Tess,13,0.5,20,BIC,0,0
21,None,Tess,13,0.5,20,BIC,0,0
22,None,Tess,13,0.5,20,BIC,7e-4,0
23,None,Tess,13,0.5,20,BIC,1e-4,0
24,None,Tess,13,0.5,20,BIC,0,0
25,None,Tess,13,0.5,20,BIC,1e-4,0
26,None,Tess,13,0.5,20,BIC,0,0
27,None,Tess,13,0.5,20,BIC,1e-4,0
28,None,Tess,13,0.5,20,BIC,0,0
29,None,Tess,13,0.5,20,BIC,4e-4,0
30,None,Tess,13,0.5,20,BIC,0.0016,0
31,None,Tess,13,0.5,20,BIC,0.0011,0
32,None,Tess,13,0.5,20,BIC,1e-4,0
33,None,Tess,13,0.5,20,BIC,5e-4,0
34,None,Tess,13,0.5,20,BIC,0,0
35,None,Tess,13,0.5,20,BIC,1e-4,0
36,None,Tess,13,0.5,20,BIC,2e-4,0
37,None,Tess,13,0.5,20,BIC,2e-4,0
38,None,Tess,13,0.5,20,BIC,0,0
39,None,Tess,13,0.5,20,BIC,0,0
40,None,Tess,13,0.5,20,BIC,4e-4,0
41,None,Tess,13,0.5,20,BIC,3e-4,0
42,None,Tess,13,0.5,20,BIC,6e-4,0
43,None,Tess,13,0.5,20,BIC,0,0
44,None,Tess,13,0.5,20,BIC,0.0038,0
45,None,Tess,13,0.5,20,BIC,2e-4,0
46,None,Tess,13,0.5,20,BIC,0.0014,0
47,None,Tess,13,0.5,20,BIC,3e-4,0
48,None,Tess,13,0.5,20,BIC,1e-4,0
49,None,Tess,13,0.5,20,BIC,0,0
50,None,Tess,13,0.5,20,BIC,0,0
1,None,Tess,2,0.5,20,BIC,0.8346,1
2,None,Tess,2,0.5,20,BIC,0.8286,1
3,None,Tess,2,0.5,20,BIC,0.7896,1
4,None,Tess,2,0.5,20,BIC,0.5594,1
5,None,Tess,2,0.5,20,BIC,0.6464,1
6,None,Tess,2,0.5,20,BIC,0.3704,0
7,None,Tess,2,0.5,20,BIC,0.8368,1
8,None,Tess,2,0.5,20,BIC,0.8151,1
9,None,Tess,2,0.5,20,BIC,0.3021,0
10,None,Tess,2,0.5,20,BIC,0.8105,1
11,None,Tess,2,0.5,20,BIC,0.8473,1
12,None,Tess,2,0.5,20,BIC,0.4222,0
13,None,Tess,2,0.5,20,BIC,0.7895,1
14,None,Tess,2,0.5,20,BIC,0.4874,0
15,None,Tess,2,0.5,20,BIC,0.7957,1
16,None,Tess,2,0.5,20,BIC,0.4745,0
17,None,Tess,2,0.5,20,BIC,0.3855,0
18,None,Tess,2,0.5,20,BIC,0.8582,1
19,None,Tess,2,0.5,20,BIC,0.7663,1
20,None,Tess,2,0.5,20,BIC,0.848,1
21,None,Tess,2,0.5,20,BIC,0.849,1
22,None,Tess,2,0.5,20,BIC,0.841,1
23,None,Tess,2,0.5,20,BIC,0.8195,1
24,None,Tess,2,0.5,20,BIC,0.789,1
25,None,Tess,2,0.5,20,BIC,0.8283,1
26,None,Tess,2,0.5,20,BIC,0.8226,1
27,None,Tess,2,0.5,20,BIC,0.7242,1
28,None,Tess,2,0.5,20,BIC,0.5481,1
29,None,Tess,2,0.5,20,BIC,0.7009,1
30,None,Tess,2,0.5,20,BIC,0.7087,1
31,None,Tess,2,0.5,20,BIC,0.8382,1
32,None,Tess,2,0.5,20,BIC,0.7803,1
33,None,Tess,2,0.5,20,BIC,0.8089,1
34,None,Tess,2,0.5,20,BIC,0.8151,1
35,None,Tess,2,0.5,20,BIC,0.1343,0
36,None,Tess,2,0.5,20,BIC,0.7582,1
37,None,Tess,2,0.5,20,BIC,0.7638,1
38,None,Tess,2,0.5,20,BIC,0.4398,0
39,None,Tess,2,0.5,20,BIC,0.5986,1
40,None,Tess,2,0.5,20,BIC,0.856,1
41,None,Tess,2,0.5,20,BIC,0.7679,1
42,None,Tess,2,0.5,20,BIC,0.8019,1
43,None,Tess,2,0.5,20,BIC,0.6652,1
44,None,Tess,2,0.5,20,BIC,0.8106,1
45,None,Tess,2,0.5,20,BIC,0.5822,1
46,None,Tess,2,0.5,20,BIC,0.8428,1
47,None,Tess,2,0.5,20,BIC,0.7932,1
48,None,Tess,2,0.5,20,BIC,0.8138,1
49,None,Tess,2,0.5,20,BIC,0.3977,0
50,None,Tess,2,0.5,20,BIC,0.8189,1
1,None,Tess,7,0.5,20,BIC,0.0386,0
2,None,Tess,7,0.5,20,BIC,0.0029,0
3,None,Tess,7,0.5,20,BIC,0.0014,0
4,None,Tess,7,0.5,20,BIC,0.0013,0
5,None,Tess,7,0.5,20,BIC,0.0025,0
6,None,Tess,7,0.5,20,BIC,0,0
7,None,Tess,7,0.5,20,BIC,0.0043,0
8,None,Tess,7,0.5,20,BIC,0.0027,0
9,None,Tess,7,0.5,20,BIC,0.0169,0
10,None,Tess,7,0.5,20,BIC,0.025,0
11,None,Tess,7,0.5,20,BIC,0.008,0
12,None,Tess,7,0.5,20,BIC,5e-4,0
13,None,Tess,7,0.5,20,BIC,0.0077,0
14,None,Tess,7,0.5,20,BIC,0.0211,0
