replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
36,None,Bo,0.2,13,AIC,100,412,9499,0.9566270133698284
37,None,Bo,0.2,13,AIC,100,416,9492,0.956173619890434
38,None,Bo,0.2,13,AIC,100,439,9453,0.9535597164921189
39,None,Bo,0.2,13,AIC,100,424,9473,0.9552412118653014
40,None,Bo,0.2,13,AIC,100,409,9265,0.9558553696708041
41,None,Bo,0.2,13,AIC,100,415,9442,0.9560474475746664
42,None,Bo,0.2,13,AIC,100,403,9481,0.9574939352388988
43,None,Bo,0.2,13,AIC,100,431,9337,0.9538395630288101
44,None,Bo,0.2,13,AIC,100,441,9475,0.9534564643799472
45,None,Bo,0.2,13,AIC,100,437,9474,0.9538737597635635
46,None,Bo,0.2,13,AIC,100,440,9467,0.953522763282983
47,None,Bo,0.2,13,AIC,100,463,9315,0.9502952227589909
48,None,Bo,0.2,13,AIC,100,414,9520,0.9565126050420169
49,None,Bo,0.2,13,AIC,100,397,9155,0.9566357181867832
50,None,Bo,0.2,13,AIC,100,650,2798,0.7676912080057183
1,None,Bo,0.2,2,AIC,100,1080,6613,0.8366853168002419
2,None,Bo,0.2,2,AIC,100,670,4278,0.8433847592332866
3,None,Bo,0.2,2,AIC,100,805,4733,0.829917599830974
4,None,Bo,0.2,2,AIC,100,961,5771,0.8334777334950615
5,None,Bo,0.2,2,AIC,100,1074,6646,0.8383990370147457
6,None,Bo,0.2,2,AIC,100,1060,6145,0.8275020341741253
7,None,Bo,0.2,2,AIC,100,961,5676,0.8306906272022552
8,None,Bo,0.2,2,AIC,100,852,5331,0.8401800787844682
9,None,Bo,0.2,2,AIC,100,710,4317,0.8355339356034284
10,None,Bo,0.2,2,AIC,100,806,4735,0.8297782470960929
11,None,Bo,0.2,2,AIC,100,965,5807,0.8338212502152574
12,None,Bo,0.2,2,AIC,100,869,5132,0.8306703039750585
13,None,Bo,0.2,2,AIC,100,1128,6955,0.8378145219266715
14,None,Bo,0.2,2,AIC,100,866,5180,0.8328185328185328
15,None,Bo,0.2,2,AIC,100,1200,7179,0.8328458002507313
16,None,Bo,0.2,2,AIC,100,859,5266,0.8368780858336499
17,None,Bo,0.2,2,AIC,100,1228,7418,0.8344567268805608
18,None,Bo,0.2,2,AIC,100,1127,7072,0.8406391402714932
19,None,Bo,0.2,2,AIC,100,984,6091,0.8384501723854868
20,None,Bo,0.2,2,AIC,100,866,5317,0.8371261989843897
21,None,Bo,0.2,2,AIC,100,1109,6669,0.8337082021292548
22,None,Bo,0.2,2,AIC,100,836,5378,0.8445518780215694
23,None,Bo,0.2,2,AIC,100,1002,6244,0.8395259449071109
24,None,Bo,0.2,2,AIC,100,1288,7694,0.8325968286976865
25,None,Bo,0.2,2,AIC,100,833,4963,0.8321579689703809
26,None,Bo,0.2,2,AIC,100,992,6094,0.8372169346898589
27,None,Bo,0.2,2,AIC,100,969,5701,0.8300298193299421
28,None,Bo,0.2,2,AIC,100,732,4645,0.842411194833154
29,None,Bo,0.2,2,AIC,100,874,5323,0.8358068758219049
30,None,Bo,0.2,2,AIC,100,987,6228,0.8415221579961465
31,None,Bo,0.2,2,AIC,100,1049,6068,0.8271259063941991
32,None,Bo,0.2,2,AIC,100,1307,8092,0.8384824518042511
33,None,Bo,0.2,2,AIC,100,975,6059,0.8390823568245585
34,None,Bo,0.2,2,AIC,100,852,5331,0.8401800787844682
35,None,Bo,0.2,2,AIC,100,1014,6223,0.8370560822754298
36,None,Bo,0.2,2,AIC,100,741,4550,0.8371428571428572
37,None,Bo,0.2,2,AIC,100,1021,6478,0.8423896264279098
38,None,Bo,0.2,2,AIC,100,815,4843,0.8317158785876523
39,None,Bo,0.2,2,AIC,100,1047,6380,0.8358934169278996
40,None,Bo,0.2,2,AIC,100,856,5391,0.841216842886292
41,None,Bo,0.2,2,AIC,100,1094,6614,0.8345932869670396
42,None,Bo,0.2,2,AIC,100,1111,6713,0.8345002234470431
43,None,Bo,0.2,2,AIC,100,939,5647,0.833717017885603
44,None,Bo,0.2,2,AIC,100,909,5401,0.8316978337344936
45,None,Bo,0.2,2,AIC,100,820,5132,0.8402182385035074
46,None,Bo,0.2,2,AIC,100,1336,8015,0.833312538989395
47,None,Bo,0.2,2,AIC,100,1017,6282,0.83810888252149
48,None,Bo,0.2,2,AIC,100,1200,6857,0.8249963540907103
49,None,Bo,0.2,2,AIC,100,948,5665,0.8326566637246249
50,None,Bo,0.2,2,AIC,100,1154,7095,0.8373502466525722
1,None,Bo,0.2,7,AIC,100,741,6443,0.8849914636039112
2,None,Bo,0.2,7,AIC,100,801,6631,0.8792037400090484
3,None,Bo,0.2,7,AIC,100,782,6836,0.8856056173200703
4,None,Bo,0.2,7,AIC,100,1021,4318,0.7635479388605836
5,None,Bo,0.2,7,AIC,100,729,6602,0.8895789154801576
6,None,Bo,0.2,7,AIC,100,779,6440,0.8790372670807454
7,None,Bo,0.2,7,AIC,100,737,7134,0.8966918979534623
8,None,Bo,0.2,7,AIC,100,728,6767,0.8924190926555342
9,None,Bo,0.2,7,AIC,100,750,6795,0.8896247240618101
10,None,Bo,0.2,7,AIC,100,762,6604,0.8846153846153846
11,None,Bo,0.2,7,AIC,100,760,6725,0.8869888475836432
12,None,Bo,0.2,7,AIC,100,770,6680,0.8847305389221557
13,None,Bo,0.2,7,AIC,100,762,6869,0.889066821953705
14,None,Bo,0.2,7,AIC,100,753,6798,0.8892321270962048
15,None,Bo,0.2,7,AIC,100,798,6934,0.8849149120276897
16,None,Bo,0.2,7,AIC,100,751,6887,0.8909539712501815
17,None,Bo,0.2,7,AIC,100,804,6843,0.8825076720736519
18,None,Bo,0.2,7,AIC,100,798,6770,0.8821270310192024
19,None,Bo,0.2,7,AIC,100,777,6863,0.8867842051580941
20,None,Bo,0.2,7,AIC,100,779,6690,0.88355754857997
21,None,Bo,0.2,7,AIC,100,788,6833,0.8846773013317722
22,None,Bo,0.2,7,AIC,100,741,6515,0.8862624712202609
23,None,Bo,0.2,7,AIC,100,746,6861,0.8912694942428218
24,None,Bo,0.2,7,AIC,100,632,5583,0.8867992118932474
25,None,Bo,0.2,7,AIC,100,768,6822,0.8874230430958663
26,None,Bo,0.2,7,AIC,100,767,6653,0.8847136630091688
27,None,Bo,0.2,7,AIC,100,791,6795,0.8835908756438557
28,None,Bo,0.2,7,AIC,100,769,6866,0.8879988348383339
29,None,Bo,0.2,7,AIC,100,745,6404,0.8836664584634604
30,None,Bo,0.2,7,AIC,100,750,6696,0.8879928315412187
31,None,Bo,0.2,7,AIC,100,775,6834,0.8865964296166228
32,None,Bo,0.2,7,AIC,100,740,6756,0.8904677323860273
33,None,Bo,0.2,7,AIC,100,709,6230,0.8861958266452649
34,None,Bo,0.2,7,AIC,100,728,6767,0.8924190926555342
35,None,Bo,0.2,7,AIC,100,742,6882,0.8921825050857309
36,None,Bo,0.2,7,AIC,100,342,3110,0.890032154340836
37,None,Bo,0.2,7,AIC,100,762,6669,0.8857399910031489
38,None,Bo,0.2,7,AIC,100,765,6715,0.8860759493670887
39,None,Bo,0.2,7,AIC,100,722,6369,0.8866384047731198
40,None,Bo,0.2,7,AIC,100,747,6995,0.8932094353109363
41,None,Bo,0.2,7,AIC,100,742,6934,0.8929910585520623
42,None,Bo,0.2,7,AIC,100,736,6954,0.8941616335921772
43,None,Bo,0.2,7,AIC,100,718,5961,0.879550411004865
44,None,Bo,0.2,7,AIC,100,749,6862,0.8908481492276304
45,None,Bo,0.2,7,AIC,100,771,6664,0.8843037214885955
46,None,Bo,0.2,7,AIC,100,746,6565,0.8863670982482864
47,None,Bo,0.2,7,AIC,100,751,6933,0.8916774844944468
48,None,Bo,0.2,7,AIC,100,779,6906,0.8871995366348103
49,None,Bo,0.2,7,AIC,100,762,6839,0.8885802017838865
50,None,Bo,0.2,7,AIC,100,613,1642,0.6266747868453106
1,None,Bo,0.2,13,AIC,20,664,9100,0.927032967032967
2,None,Bo,0.2,13,AIC,20,1023,6089,0.8319921169321728
3,None,Bo,0.2,13,AIC,20,644,9070,0.9289966923925027
4,None,Bo,0.2,13,AIC,20,855,8112,0.8946005917159763
5,None,Bo,0.2,13,AIC,20,947,7513,0.8739518168507919
6,None,Bo,0.2,13,AIC,20,703,8796,0.9200773078672124
7,None,Bo,0.2,13,AIC,20,777,8609,0.9097456150540133
8,None,Bo,0.2,13,AIC,20,1061,6650,0.8404511278195489
9,None,Bo,0.2,13,AIC,20,641,9107,0.9296145821895245
10,None,Bo,0.2,13,AIC,20,1101,5053,0.7821096378389076
11,None,Bo,0.2,13,AIC,20,1010,4739,0.7868748681156362
12,None,Bo,0.2,13,AIC,20,857,2932,0.7077080491132333
13,None,Bo,0.2,13,AIC,20,968,7367,0.8686032306230487
14,None,Bo,0.2,13,AIC,20,618,8499,0.9272855630074126
15,None,Bo,0.2,13,AIC,20,628,9134,0.9312458944602584
16,None,Bo,0.2,13,AIC,20,720,8114,0.9112644811437023
17,None,Bo,0.2,13,AIC,20,1061,5974,0.8223970539002343
18,None,Bo,0.2,13,AIC,20,1067,5282,0.7979931843998486
19,None,Bo,0.2,13,AIC,20,648,8447,0.9232863738605422
20,None,Bo,0.2,13,AIC,20,683,9055,0.9245720596355604
21,None,Bo,0.2,13,AIC,20,874,8152,0.8927870461236507
22,None,Bo,0.2,13,AIC,20,1028,6747,0.84763598636431
23,None,Bo,0.2,13,AIC,20,648,9101,0.9287990330732887
24,None,Bo,0.2,13,AIC,20,651,9075,0.9282644628099174
25,None,Bo,0.2,13,AIC,20,1078,6107,0.8234812510234157
26,None,Bo,0.2,13,AIC,20,618,9157,0.9325106475920061
27,None,Bo,0.2,13,AIC,20,659,9008,0.9268428063943162
28,None,Bo,0.2,13,AIC,20,726,8747,0.9170001143249114
29,None,Bo,0.2,13,AIC,20,606,9102,0.9334212261041529
30,None,Bo,0.2,13,AIC,20,723,8822,0.9180457946043981
31,None,Bo,0.2,13,AIC,20,674,8588,0.9215183977643223
32,None,Bo,0.2,13,AIC,20,848,8349,0.898430949814349
33,None,Bo,0.2,13,AIC,20,765,8633,0.9113865400208502
34,None,Bo,0.2,13,AIC,20,1061,6650,0.8404511278195489
35,None,Bo,0.2,13,AIC,20,1054,6475,0.8372200772200772
36,None,Bo,0.2,13,AIC,20,678,9025,0.9248753462603878
37,None,Bo,0.2,13,AIC,20,954,4591,0.7922021346111958
38,None,Bo,0.2,13,AIC,20,640,8656,0.9260628465804066
39,None,Bo,0.2,13,AIC,20,886,3763,0.7645495615200638
40,None,Bo,0.2,13,AIC,20,805,8105,0.9006785934608267
41,None,Bo,0.2,13,AIC,20,564,8247,0.9316114950891233
42,None,Bo,0.2,13,AIC,20,1018,6923,0.8529539217102412
43,None,Bo,0.2,13,AIC,20,691,8926,0.9225857046829486
44,None,Bo,0.2,13,AIC,20,646,9098,0.9289953836007914
45,None,Bo,0.2,13,AIC,20,749,8582,0.9127243066884176
46,None,Bo,0.2,13,AIC,20,721,8836,0.9184019918515165
47,None,Bo,0.2,13,AIC,20,886,8042,0.8898284008952997
48,None,Bo,0.2,13,AIC,20,679,8269,0.9178860805417826
49,None,Bo,0.2,13,AIC,20,726,8679,0.9163498098859315
50,None,Bo,0.2,13,AIC,20,592,8408,0.9295908658420552
1,None,Bo,0.2,2,AIC,20,1303,5873,0.7781372382087519
2,None,Bo,0.2,2,AIC,20,1168,5189,0.7749084602042783
3,None,Bo,0.2,2,AIC,20,788,3521,0.7761999431979552
4,None,Bo,0.2,2,AIC,20,973,4657,0.7910672106506335
5,None,Bo,0.2,2,AIC,20,559,2684,0.7917287630402384
6,None,Bo,0.2,2,AIC,20,970,4376,0.7783363802559415
7,None,Bo,0.2,2,AIC,20,1066,5033,0.7881978939002583
8,None,Bo,0.2,2,AIC,20,667,3114,0.785806037251124
9,None,Bo,0.2,2,AIC,20,1040,4931,0.7890894341918475
10,None,Bo,0.2,2,AIC,20,958,4516,0.7878653675819309
11,None,Bo,0.2,2,AIC,20,1318,6176,0.7865932642487047
12,None,Bo,0.2,2,AIC,20,1191,5343,0.7770915216170691
13,None,Bo,0.2,2,AIC,20,976,4672,0.7910958904109588
14,None,Bo,0.2,2,AIC,20,891,4279,0.7917737789203085
15,None,Bo,0.2,2,AIC,20,1625,7488,0.7829861111111112
16,None,Bo,0.2,2,AIC,20,976,4654,0.7902879243661367
17,None,Bo,0.2,2,AIC,20,1272,5824,0.7815934065934066
18,None,Bo,0.2,2,AIC,20,1104,5108,0.7838684416601409
19,None,Bo,0.2,2,AIC,20,1124,5381,0.7911168927708605
20,None,Bo,0.2,2,AIC,20,1191,5654,0.7893526706756279
21,None,Bo,0.2,2,AIC,20,1232,5902,0.7912572009488309
22,None,Bo,0.2,2,AIC,20,1314,6230,0.7890850722311397
23,None,Bo,0.2,2,AIC,20,1085,5296,0.7951283987915407
24,None,Bo,0.2,2,AIC,20,1246,5843,0.7867533801129557
25,None,Bo,0.2,2,AIC,20,740,3550,0.7915492957746479
26,None,Bo,0.2,2,AIC,20,1422,6833,0.791892287428655
27,None,Bo,0.2,2,AIC,20,1190,5498,0.7835576573299381
28,None,Bo,0.2,2,AIC,20,603,2840,0.7876760563380282
29,None,Bo,0.2,2,AIC,20,1394,6480,0.7848765432098765
30,None,Bo,0.2,2,AIC,20,1100,5151,0.7864492331586099
31,None,Bo,0.2,2,AIC,20,928,4327,0.7855327016408598
32,None,Bo,0.2,2,AIC,20,700,3311,0.7885835095137421
33,None,Bo,0.2,2,AIC,20,816,3887,0.790069462310265
34,None,Bo,0.2,2,AIC,20,667,3114,0.785806037251124
35,None,Bo,0.2,2,AIC,20,1310,5843,0.7758001026869759
36,None,Bo,0.2,2,AIC,20,869,3989,0.7821509150162949
37,None,Bo,0.2,2,AIC,20,1271,5928,0.7855937921727395
38,None,Bo,0.2,2,AIC,20,1007,4891,0.7941116336127582
39,None,Bo,0.2,2,AIC,20,788,3679,0.7858113617830933
40,None,Bo,0.2,2,AIC,20,795,3651,0.7822514379622021
41,None,Bo,0.2,2,AIC,20,1075,5167,0.7919489065221599
42,None,Bo,0.2,2,AIC,20,952,4526,0.789659743703049
43,None,Bo,0.2,2,AIC,20,1214,5465,0.7778591033851784
44,None,Bo,0.2,2,AIC,20,930,4170,0.7769784172661871
45,None,Bo,0.2,2,AIC,20,775,3835,0.7979139504563233
46,None,Bo,0.2,2,AIC,20,1067,5339,0.8001498407941562
47,None,Bo,0.2,2,AIC,20,1080,5013,0.7845601436265709
48,None,Bo,0.2,2,AIC,20,1118,5361,0.791456817757881
49,None,Bo,0.2,2,AIC,20,993,4582,0.7832824094281973
50,None,Bo,0.2,2,AIC,20,1044,4740,0.7797468354430379
1,None,Bo,0.2,7,AIC,20,893,5452,0.8362068965517242
2,None,Bo,0.2,7,AIC,20,998,4522,0.7793011941618753
3,None,Bo,0.2,7,AIC,20,892,5475,0.8370776255707763
4,None,Bo,0.2,7,AIC,20,871,5528,0.842438494934877
5,None,Bo,0.2,7,AIC,20,895,5447,0.8356893702955756
6,None,Bo,0.2,7,AIC,20,827,5053,0.8363348505838116
7,None,Bo,0.2,7,AIC,20,900,5257,0.8287996956439034
8,None,Bo,0.2,7,AIC,20,831,5051,0.8354781231439319
9,None,Bo,0.2,7,AIC,20,839,5441,0.845800404337438
10,None,Bo,0.2,7,AIC,20,745,4449,0.8325466396943133
11,None,Bo,0.2,7,AIC,20,921,2931,0.6857727737973388
12,None,Bo,0.2,7,AIC,20,633,1581,0.5996204933586338
13,None,Bo,0.2,7,AIC,20,882,5286,0.8331441543700341
14,None,Bo,0.2,7,AIC,20,878,5514,0.8407689517591586
15,None,Bo,0.2,7,AIC,20,842,5315,0.8415804327375352
16,None,Bo,0.2,7,AIC,20,839,5353,0.8432654586213338
17,None,Bo,0.2,7,AIC,20,880,5063,0.8261900059253406
18,None,Bo,0.2,7,AIC,20,1019,3997,0.7450587940955717
19,None,Bo,0.2,7,AIC,20,752,4858,0.8452037875669
20,None,Bo,0.2,7,AIC,20,890,5341,0.8333645384759408
21,None,Bo,0.2,7,AIC,20,899,5454,0.8351668500183351
22,None,Bo,0.2,7,AIC,20,910,5423,0.8321962013645583
23,None,Bo,0.2,7,AIC,20,883,5727,0.8458180548280076
24,None,Bo,0.2,7,AIC,20,917,5634,0.8372381966631168
25,None,Bo,0.2,7,AIC,20,845,5242,0.8388019839755818
26,None,Bo,0.2,7,AIC,20,879,5473,0.8393933857116755
27,None,Bo,0.2,7,AIC,20,881,5257,0.832413924291421
28,None,Bo,0.2,7,AIC,20,878,5585,0.8427931960608773
29,None,Bo,0.2,7,AIC,20,921,5470,0.8316270566727605
30,None,Bo,0.2,7,AIC,20,843,5210,0.8381957773512476
31,None,Bo,0.2,7,AIC,20,883,5410,0.8367837338262477
32,None,Bo,0.2,7,AIC,20,863,5368,0.8392324888226528
33,None,Bo,0.2,7,AIC,20,547,3394,0.8388332351208014
34,None,Bo,0.2,7,AIC,20,831,5051,0.8354781231439319
35,None,Bo,0.2,7,AIC,20,871,3796,0.7705479452054794
36,None,Bo,0.2,7,AIC,20,921,5379,0.8287785833798104
37,None,Bo,0.2,7,AIC,20,883,3024,0.7080026455026456
38,None,Bo,0.2,7,AIC,20,873,5490,0.840983606557377
39,None,Bo,0.2,7,AIC,20,739,2025,0.6350617283950617
40,None,Bo,0.2,7,AIC,20,884,5207,0.8302285385058575
41,None,Bo,0.2,7,AIC,20,814,5020,0.8378486055776893
42,None,Bo,0.2,7,AIC,20,1008,4131,0.7559912854030502
43,None,Bo,0.2,7,AIC,20,891,5528,0.8388205499276411
44,None,Bo,0.2,7,AIC,20,345,2068,0.8331721470019342
45,None,Bo,0.2,7,AIC,20,872,5339,0.8366735343697321
46,None,Bo,0.2,7,AIC,20,892,5628,0.8415067519545132
47,None,Bo,0.2,7,AIC,20,913,5175,0.8235748792270532
48,None,Bo,0.2,7,AIC,20,884,5261,0.8319711081543433
49,None,Bo,0.2,7,AIC,20,880,5680,0.8450704225352113
50,None,Bo,0.2,7,AIC,20,850,5285,0.8391674550614948
1,None,Bo,0.2,13,BIC,100,107,9594,0.9888471961642693
2,None,Bo,0.2,13,BIC,100,112,9869,0.9886513324551627
3,None,Bo,0.2,13,BIC,100,171,9109,0.9812273575584587
4,None,Bo,0.2,13,BIC,100,557,2792,0.8005014326647565
5,None,Bo,0.2,13,BIC,100,691,3914,0.8234542667347982
6,None,Bo,0.2,13,BIC,100,158,9744,0.9837848932676518
7,None,Bo,0.2,13,BIC,100,92,9537,0.9903533605955751
8,None,Bo,0.2,13,BIC,100,105,9864,0.9893552311435523
9,None,Bo,0.2,13,BIC,100,104,9868,0.9894608836643697
10,None,Bo,0.2,13,BIC,100,122,9872,0.9876418152350082
11,None,Bo,0.2,13,BIC,100,87,9650,0.9909844559585492
12,None,Bo,0.2,13,BIC,100,121,9871,0.9877418701246075
13,None,Bo,0.2,13,BIC,100,99,9892,0.9899919126566923
14,None,Bo,0.2,13,BIC,100,679,7084,0.9041501976284585
15,None,Bo,0.2,13,BIC,100,94,9447,0.9900497512437811
16,None,Bo,0.2,13,BIC,100,213,9554,0.9777056730165375
17,None,Bo,0.2,13,BIC,100,122,9868,0.987636805837049
18,None,Bo,0.2,13,BIC,100,84,9908,0.991522002422285
19,None,Bo,0.2,13,BIC,100,94,9884,0.99048968029138
20,None,Bo,0.2,13,BIC,100,92,9903,0.9907098858931637
21,None,Bo,0.2,13,BIC,100,77,9917,0.9922355551073914
22,None,Bo,0.2,13,BIC,100,116,9768,0.9881244881244882
23,None,Bo,0.2,13,BIC,100,108,9879,0.9890677194047981
24,None,Bo,0.2,13,BIC,100,92,9904,0.9907108239095315
25,None,Bo,0.2,13,BIC,100,95,9898,0.9904021014346333
26,None,Bo,0.2,13,BIC,100,116,9874,0.9882519748835326
27,None,Bo,0.2,13,BIC,100,102,9885,0.989681335356601
28,None,Bo,0.2,13,BIC,100,96,9422,0.9898110804500106
29,None,Bo,0.2,13,BIC,100,94,9898,0.9905031319458476
30,None,Bo,0.2,13,BIC,100,147,9719,0.9848749871385946
31,None,Bo,0.2,13,BIC,100,83,9913,0.9916271562594573
32,None,Bo,0.2,13,BIC,100,87,9586,0.9909242645524724
33,None,Bo,0.2,13,BIC,100,87,8529,0.9897995075624341
34,None,Bo,0.2,13,BIC,100,105,9864,0.9893552311435523
35,None,Bo,0.2,13,BIC,100,111,9882,0.9887674559805707
36,None,Bo,0.2,13,BIC,100,109,9883,0.9889709602347465
37,None,Bo,0.2,13,BIC,100,98,9892,0.9900930044480388
38,None,Bo,0.2,13,BIC,100,92,9900,0.9907070707070708
39,None,Bo,0.2,13,BIC,100,92,9902,0.9907089476873359
40,None,Bo,0.2,13,BIC,100,126,9590,0.9868613138686131
41,None,Bo,0.2,13,BIC,100,93,9841,0.9905497408799919
42,None,Bo,0.2,13,BIC,100,88,9892,0.9911039223615042
43,None,Bo,0.2,13,BIC,100,276,9273,0.9702361695244257
44,None,Bo,0.2,13,BIC,100,103,9890,0.9895854398382204
45,None,Bo,0.2,13,BIC,100,104,9877,0.9894704869899767
46,None,Bo,0.2,13,BIC,100,92,9901,0.9907080092919907
47,None,Bo,0.2,13,BIC,100,306,9142,0.9665281120105009
48,None,Bo,0.2,13,BIC,100,87,9909,0.9912201029367242
49,None,Bo,0.2,13,BIC,100,93,9522,0.9902331442974165
50,None,Bo,0.2,13,BIC,100,226,861,0.7375145180023228
1,None,Bo,0.2,2,BIC,100,323,9238,0.9650357220177528
2,None,Bo,0.2,2,BIC,100,300,8915,0.9663488502523836
3,None,Bo,0.2,2,BIC,100,273,8719,0.9686890698474596
4,None,Bo,0.2,2,BIC,100,307,8406,0.963478467761123
5,None,Bo,0.2,2,BIC,100,356,9320,0.9618025751072962
6,None,Bo,0.2,2,BIC,100,246,6594,0.9626933575978162
7,None,Bo,0.2,2,BIC,100,277,7375,0.9624406779661017
8,None,Bo,0.2,2,BIC,100,344,9641,0.9643190540400374
9,None,Bo,0.2,2,BIC,100,266,8768,0.9696624087591241
10,None,Bo,0.2,2,BIC,100,222,7005,0.9683083511777302
11,None,Bo,0.2,2,BIC,100,345,9642,0.9642190416925949
12,None,Bo,0.2,2,BIC,100,315,9026,0.9651008198537558
13,None,Bo,0.2,2,BIC,100,384,9348,0.9589216944801027
14,None,Bo,0.2,2,BIC,100,311,9222,0.9662762958143569
15,None,Bo,0.2,2,BIC,100,332,9654,0.965610109799047
16,None,Bo,0.2,2,BIC,100,345,8617,0.9599628641058373
17,None,Bo,0.2,2,BIC,100,348,9398,0.9629708448606087
18,None,Bo,0.2,2,BIC,100,364,9611,0.9621267297887837
19,None,Bo,0.2,2,BIC,100,245,6930,0.9646464646464646
20,None,Bo,0.2,2,BIC,100,281,7621,0.9631281983991602
21,None,Bo,0.2,2,BIC,100,331,9651,0.9657030359548233
22,None,Bo,0.2,2,BIC,100,263,8024,0.9672233300099701
23,None,Bo,0.2,2,BIC,100,352,9287,0.9620975557230538
24,None,Bo,0.2,2,BIC,100,350,9633,0.9636665628568463
25,None,Bo,0.2,2,BIC,100,329,9198,0.9642313546423136
26,None,Bo,0.2,2,BIC,100,304,8963,0.966082784781881
27,None,Bo,0.2,2,BIC,100,354,9174,0.9614126880313931
28,None,Bo,0.2,2,BIC,100,276,8097,0.965913301222675
29,None,Bo,0.2,2,BIC,100,236,6951,0.9660480506401956
30,None,Bo,0.2,2,BIC,100,275,8526,0.967745718977246
31,None,Bo,0.2,2,BIC,100,310,8520,0.9636150234741784
32,None,Bo,0.2,2,BIC,100,327,9298,0.9648311464831146
33,None,Bo,0.2,2,BIC,100,329,9578,0.9656504489455001
34,None,Bo,0.2,2,BIC,100,344,9641,0.9643190540400374
35,None,Bo,0.2,2,BIC,100,282,8224,0.9657101167315175
36,None,Bo,0.2,2,BIC,100,348,9625,0.9638441558441558
37,None,Bo,0.2,2,BIC,100,343,9227,0.9628264874823886
38,None,Bo,0.2,2,BIC,100,271,7534,0.9640297318821344
39,None,Bo,0.2,2,BIC,100,344,9647,0.9643412459832073
40,None,Bo,0.2,2,BIC,100,224,6457,0.9653089670125445
41,None,Bo,0.2,2,BIC,100,307,8592,0.9642690875232774
42,None,Bo,0.2,2,BIC,100,310,9089,0.9658928374958742
43,None,Bo,0.2,2,BIC,100,301,8535,0.9647334504979497
44,None,Bo,0.2,2,BIC,100,315,9143,0.9655474133216668
45,None,Bo,0.2,2,BIC,100,311,9020,0.9655210643015522
46,None,Bo,0.2,2,BIC,100,345,9451,0.9634959263569992
47,None,Bo,0.2,2,BIC,100,347,9410,0.963124335812965
48,None,Bo,0.2,2,BIC,100,361,8677,0.9583957589028466
49,None,Bo,0.2,2,BIC,100,274,8078,0.9660807130477841
50,None,Bo,0.2,2,BIC,100,307,8686,0.9646557679023716
1,None,Bo,0.2,7,BIC,100,215,8683,0.9752389727052861
2,None,Bo,0.2,7,BIC,100,246,9129,0.9730529083141637
3,None,Bo,0.2,7,BIC,100,208,9340,0.9777301927194861
4,None,Bo,0.2,7,BIC,100,802,3402,0.7642563198118754
5,None,Bo,0.2,7,BIC,100,208,9042,0.9769962397699624
6,None,Bo,0.2,7,BIC,100,245,9005,0.9727928928373126
7,None,Bo,0.2,7,BIC,100,219,9292,0.9764313387860525
8,None,Bo,0.2,7,BIC,100,245,9149,0.973221117061974
9,None,Bo,0.2,7,BIC,100,202,9330,0.9783494105037513
10,None,Bo,0.2,7,BIC,100,232,9074,0.9744324443464845
11,None,Bo,0.2,7,BIC,100,249,9128,0.9727212971078002
12,None,Bo,0.2,7,BIC,100,240,9232,0.9740034662045061
13,None,Bo,0.2,7,BIC,100,223,9232,0.9758448873483535
14,None,Bo,0.2,7,BIC,100,221,9165,0.975886524822695
15,None,Bo,0.2,7,BIC,100,241,9214,0.973844150206208
16,None,Bo,0.2,7,BIC,100,232,9330,0.9751339764201501
17,None,Bo,0.2,7,BIC,100,248,9239,0.9731572681026085
18,None,Bo,0.2,7,BIC,100,224,9261,0.9758125472411187
19,None,Bo,0.2,7,BIC,100,242,9252,0.9738434932987462
20,None,Bo,0.2,7,BIC,100,223,9265,0.9759309228278468
21,None,Bo,0.2,7,BIC,100,238,9299,0.9744058500914077
22,None,Bo,0.2,7,BIC,100,225,8880,0.9746621621621622
23,None,Bo,0.2,7,BIC,100,233,9248,0.9748053633217993
24,None,Bo,0.2,7,BIC,100,191,7069,0.9729806196067337
25,None,Bo,0.2,7,BIC,100,226,9250,0.9755675675675676
26,None,Bo,0.2,7,BIC,100,232,9216,0.9748263888888888
27,None,Bo,0.2,7,BIC,100,232,9199,0.9747798673768888
28,None,Bo,0.2,7,BIC,100,231,9287,0.975126520943254
29,None,Bo,0.2,7,BIC,100,231,8915,0.9740886146943354
30,None,Bo,0.2,7,BIC,100,230,9193,0.9749809637767867
31,None,Bo,0.2,7,BIC,100,211,9346,0.9774234966830729
32,None,Bo,0.2,7,BIC,100,231,9180,0.9748366013071895
33,None,Bo,0.2,7,BIC,100,234,8627,0.9728758548742321
34,None,Bo,0.2,7,BIC,100,245,9149,0.973221117061974
35,None,Bo,0.2,7,BIC,100,246,9145,0.9731000546746856
36,None,Bo,0.2,7,BIC,100,63,2274,0.9722955145118733
37,None,Bo,0.2,7,BIC,100,222,9302,0.9761341646957643
38,None,Bo,0.2,7,BIC,100,216,9337,0.9768662311234872
39,None,Bo,0.2,7,BIC,100,221,8862,0.9750620627397879
40,None,Bo,0.2,7,BIC,100,210,9375,0.9776
41,None,Bo,0.2,7,BIC,100,260,9090,0.9713971397139713
42,None,Bo,0.2,7,BIC,100,245,9227,0.973447491058849
43,None,Bo,0.2,7,BIC,100,317,7939,0.9600705378511147
44,None,Bo,0.2,7,BIC,100,224,9182,0.9756044434763668
45,None,Bo,0.2,7,BIC,100,226,9221,0.9754907276868019
