orig_type,old_model,selected_model,count
Mave,8,2,2
Mave,8,5,1
Mave,8,9,1
Mave,8,10,1
Mave,8,11,1
Mave,9,2,1
Mave,9,3,2
Mave,9,5,3
Mave,9,10,1
Mave,9,12,1
Mave,9,14,1
Mave,10,1,1
Mave,10,2,1
Mave,10,3,1
Mave,10,11,1
Mave,10,13,1
Mave,11,3,1
Mave,11,7,1
Mave,11,9,1
Mave,11,14,1
Mave,12,1,1
Mave,12,4,1
Mave,12,9,3
Mave,12,10,2
Mave,12,14,1
Mave,13,1,1
Mave,14,3,2
Mave,14,4,1
Mave,14,5,1
Mave,14,9,1
Mave,14,11,1
Tess,1,2,796
Tess,1,3,844
Tess,2,1,107934
Tess,2,4,108643
Tess,3,1,154
Tess,3,4,160
Tess,4,2,6473
Tess,4,3,6493
Tess,5,1,2068
Tess,5,7,2127
Tess,6,1,118
Tess,6,8,129
Tess,7,3,360
Tess,7,5,383
Tess,8,2,363
Tess,8,6,360
Tess,9,2,287
Tess,9,3,248
Tess,10,5,205
Tess,10,6,203
Tess,11,3,193
Tess,11,5,239
Tess,12,2,230
Tess,12,6,218
Tess,13,5,188
Tess,13,6,150
Tess,14,5,156
Tess,14,6,147
Bo,1,5,1
Bo,2,5,2
Bo,3,6,2
Bo,4,7,2
Bo,5,2,7
Bo,6,3,1
Bo,7,4,207
Bo,7,10,198
Bo,7,11,194
Bo,8,10,2
Bo,8,12,1
Bo,9,4,1
Bo,10,7,10
Bo,10,8,10
Bo,10,13,10
Bo,11,7,13
Bo,11,9,11
Bo,11,13,9
Bo,12,8,1
Bo,12,9,1
Bo,13,10,4
Bo,13,11,1
Bo,13,12,3
Bo,13,14,3
Bo,14,13,1
Mave,1,3,1
Mave,1,10,1
Mave,2,11,1
Mave,2,12,1
Mave,3,8,1
Mave,4,8,1
Mave,4,11,1
Mave,4,12,1
Mave,5,3,1
Mave,5,4,1
Mave,5,7,1
Mave,5,8,2
Mave,5,9,1
Mave,5,10,3
Mave,5,11,1
Mave,5,12,1
Mave,5,13,1
Mave,5,14,3
Mave,6,13,1
Mave,7,1,65
Mave,7,2,56
Mave,7,3,58
Mave,7,4,47
Mave,7,5,49
Mave,7,6,63
Mave,7,8,60
Mave,7,9,61
Mave,7,10,72
Mave,7,11,72
Mave,7,12,52
Mave,7,13,55
Mave,7,14,62
Mave,8,7,2
Mave,8,9,1
Mave,9,4,1
Mave,9,10,1
Mave,10,1,3
Mave,10,5,3
Mave,10,7,4
Mave,10,8,1
Mave,10,11,1
Mave,10,12,1
Mave,10,13,2
Mave,10,14,2
Mave,11,1,6
Mave,11,2,2
Mave,11,3,2
Mave,11,4,1
Mave,11,5,1
Mave,11,6,1
Mave,11,8,2
Mave,11,9,1
Mave,11,12,2
Mave,11,13,2
Mave,12,4,1
Mave,12,8,1
Mave,13,1,1
Mave,13,2,1
Mave,13,4,3
Mave,13,5,5
Mave,13,6,3
Mave,13,8,2
Mave,13,9,1
Mave,13,10,1
Mave,13,12,1
Mave,14,2,1
Mave,14,4,2
Mave,14,9,3
Mave,14,13,1
Tess,1,2,131
Tess,1,3,122
Tess,2,1,160
Tess,2,4,138
Tess,3,1,308
Tess,3,4,317
Tess,4,2,405
Tess,4,3,370
Tess,5,1,1531
Tess,5,7,1612
Tess,6,1,136
Tess,6,8,128
Tess,7,3,70987
Tess,7,5,71629
Tess,8,2,245
Tess,8,6,225
Tess,9,2,166
Tess,9,3,173
Tess,10,5,1472
Tess,10,6,1508
Tess,11,3,1681
Tess,11,5,1682
Tess,12,2,141
Tess,12,6,151
Tess,13,5,613
Tess,13,6,618
Tess,14,5,465
Tess,14,6,449
Bo,1,5,1
Bo,1,6,1
Bo,2,5,2
Bo,3,6,5
Bo,4,7,7
Bo,4,8,4
Bo,4,9,3
Bo,5,2,26
Bo,6,3,1
Bo,7,4,417
Bo,7,10,401
Bo,7,11,430
Bo,8,4,1
Bo,8,10,2
Bo,8,12,1
Bo,9,11,2
Bo,9,12,1
Bo,10,7,18
Bo,10,8,24
Bo,10,13,20
Bo,11,7,18
Bo,11,9,7
Bo,11,13,23
Bo,12,8,2
Bo,12,9,2
Bo,13,10,2
Bo,13,11,5
Bo,13,12,5
Bo,13,14,2
Bo,14,13,4
Mave,2,9,1
Mave,2,11,1
Mave,2,13,1
Mave,3,4,1
Mave,3,12,3
Mave,4,2,1
Mave,4,3,1
Mave,4,5,1
Mave,4,6,1
Mave,4,7,2
Mave,4,8,3
Mave,4,10,1
Mave,5,1,3
Mave,5,2,1
Mave,5,3,3
Mave,5,4,1
Mave,5,6,2
Mave,5,7,5
Mave,5,8,4
Mave,5,9,1
Mave,5,10,2
Mave,5,11,1
Mave,5,12,5
Mave,5,13,3
Mave,5,14,3
Mave,6,13,1
Mave,7,1,110
Mave,7,2,118
Mave,7,3,104
Mave,7,4,118
Mave,7,5,119
Mave,7,6,137
Mave,7,8,121
Mave,7,9,121
Mave,7,10,122
Mave,7,11,130
Mave,7,12,112
Mave,7,13,111
Mave,7,14,120
Mave,8,2,2
Mave,8,5,1
Mave,8,9,2
Mave,8,11,1
Mave,8,12,1
Mave,9,2,1
Mave,9,8,2
Mave,9,10,1
Mave,9,11,2
Mave,10,1,6
Mave,10,2,1
Mave,10,3,1
Mave,10,4,2
Mave,10,5,2
Mave,10,6,1
Mave,10,7,3
Mave,10,8,4
Mave,10,9,3
Mave,10,11,4
Mave,10,13,3
Mave,10,14,1
Mave,11,1,3
Mave,11,2,4
Mave,11,3,4
Mave,11,4,2
Mave,11,5,7
Mave,11,6,1
Mave,11,7,1
Mave,11,8,3
Mave,11,9,4
Mave,11,10,3
Mave,11,12,1
Mave,12,9,1
Mave,12,14,1
Mave,13,2,1
Mave,13,3,2
Mave,13,4,4
Mave,13,5,2
Mave,13,6,2
Mave,13,7,1
Mave,13,9,1
Mave,13,10,2
Mave,13,11,1
Mave,13,14,2
Mave,14,1,1
Mave,14,4,1
Mave,14,5,2
Mave,14,6,1
Mave,14,7,2
Mave,14,11,2
Mave,14,12,3
Tess,1,2,273
Tess,1,3,245
Tess,2,1,311
Tess,2,4,313
Tess,3,1,434
Tess,3,4,416
Tess,4,2,640
Tess,4,3,666
Tess,5,1,3459
Tess,5,7,3447
Tess,6,1,192
Tess,6,8,199
Tess,7,3,145177
Tess,7,5,145566
Tess,8,2,366
Tess,8,6,373
Tess,9,2,266
Tess,9,3,265
Tess,10,5,2001
Tess,10,6,2077
Tess,11,3,2069
Tess,11,5,2139
Tess,12,2,260
Tess,12,6,253
Tess,13,5,1002
Tess,13,6,997
Tess,14,5,721
Tess,14,6,757
Bo,2,5,2
Bo,3,6,2
Bo,5,2,4
Bo,6,3,6
Bo,7,4,1
Bo,7,10,1
Bo,7,11,1
Bo,8,4,1
Bo,8,12,3
Bo,9,4,1
Bo,9,12,1
Bo,10,7,2
Bo,10,8,1
Bo,10,13,5
Bo,11,7,1
Bo,11,9,2
Bo,11,13,6
Bo,12,8,2
Bo,12,9,5
Bo,13,10,202
Bo,13,11,173
Bo,13,12,173
Bo,13,14,207
Bo,14,13,38
Mave,1,2,1
Mave,1,3,1
Mave,1,6,1
Mave,2,8,1
Mave,2,14,2
Mave,3,11,1
Mave,3,14,1
Mave,4,6,1
Mave,5,2,1
Mave,5,4,1
Mave,5,11,1
Mave,6,2,1
Mave,6,3,1
Mave,6,7,1
Mave,7,2,1
Mave,7,5,2
Mave,7,9,1
Mave,7,10,1
Mave,8,2,1
Mave,8,3,2
Mave,8,13,1
Mave,9,1,1
Mave,9,3,1
Mave,9,11,1
Mave,9,12,1
Mave,10,5,2
Mave,10,6,1
Mave,10,8,1
Mave,10,9,4
Mave,11,2,1
Mave,11,4,1
Mave,11,6,2
Mave,11,9,1
Mave,11,14,1
Mave,12,2,2
Mave,12,4,1
Mave,13,1,62
Mave,13,2,64
Mave,13,3,60
Mave,13,4,66
Mave,13,5,72
Mave,13,6,83
Mave,13,7,51
Mave,13,8,67
Mave,13,9,51
Mave,13,10,70
Mave,13,11,70
Mave,13,12,69
Mave,13,14,69
Mave,14,1,2
Mave,14,2,1
Mave,14,3,9
Mave,14,4,2
Mave,14,5,5
Mave,14,6,1
Mave,14,7,5
Mave,14,8,2
Mave,14,9,5
Mave,14,10,4
Mave,14,11,1
Mave,14,12,5
Mave,14,13,3
Tess,1,2,122
Tess,1,3,136
Tess,2,1,164
Tess,2,4,157
Tess,3,1,166
Tess,3,4,158
Tess,4,2,192
Tess,4,3,205
Tess,5,1,290
Tess,5,7,299
Tess,6,1,331
Tess,6,8,317
Tess,7,3,386
Tess,7,5,371
Tess,8,2,378
Tess,8,6,369
Tess,9,2,218
Tess,9,3,255
Tess,10,5,594
Tess,10,6,590
Tess,11,3,541
Tess,11,5,555
Tess,12,2,551
Tess,12,6,540
Tess,13,5,70911
Tess,13,6,69865
Tess,14,5,3072
Tess,14,6,3120
Bo,1,6,3
Bo,2,5,3
Bo,3,6,3
Bo,4,9,1
Bo,5,2,6
Bo,6,3,1
Bo,7,4,2
Bo,7,10,3
Bo,7,11,3
Bo,8,4,4
Bo,8,10,3
Bo,8,12,4
Bo,9,4,2
Bo,9,11,1
Bo,9,12,1
Bo,10,7,6
Bo,10,8,6
Bo,10,13,7
Bo,11,7,7
Bo,11,9,5
Bo,11,13,8
Bo,12,8,5
Bo,12,9,8
Bo,12,13,6
Bo,13,10,403
Bo,13,11,386
Bo,13,12,340
Bo,13,14,391
Bo,14,13,50
Mave,1,3,1
Mave,2,4,1
Mave,2,5,1
Mave,2,8,1
Mave,2,10,2
Mave,3,4,1
Mave,3,6,1
Mave,3,7,1
Mave,3,11,1
Mave,4,3,2
Mave,5,1,2
Mave,5,2,2
Mave,5,3,1
Mave,5,8,1
Mave,5,10,1
Mave,5,11,1
Mave,5,14,2
Mave,6,7,1
Mave,7,1,2
Mave,7,3,1
Mave,7,10,1
Mave,7,14,1
Mave,8,1,1
Mave,8,3,1
Mave,8,6,1
Mave,8,9,1
Mave,8,11,2
Mave,8,12,1
Mave,8,14,2
Mave,9,5,3
Mave,9,11,2
Mave,9,12,1
Mave,9,13,1
Mave,10,1,2
Mave,10,2,3
Mave,10,3,1
Mave,10,4,4
Mave,10,6,2
Mave,10,8,2
Mave,10,9,4
Mave,10,11,3
Mave,10,12,1
Mave,10,13,1
Mave,11,1,1
Mave,11,2,1
Mave,11,3,1
Mave,11,4,1
Mave,11,6,2
Mave,11,9,1
Mave,11,10,3
Mave,11,12,2
Mave,11,13,2
Mave,11,14,2
Mave,12,1,1
Mave,12,2,2
Mave,12,3,1
Mave,12,4,1
Mave,12,5,1
Mave,12,6,2
Mave,12,7,1
Mave,12,8,2
Mave,12,10,1
Mave,12,11,1
Mave,13,1,142
Mave,13,2,140
Mave,13,3,168
Mave,13,4,171
Mave,13,5,137
Mave,13,6,138
Mave,13,7,160
Mave,13,8,146
Mave,13,9,129
Mave,13,10,150
Mave,13,11,136
Mave,13,12,149
Mave,13,14,133
Mave,14,1,13
Mave,14,2,1
Mave,14,3,6
Mave,14,4,9
Mave,14,5,12
Mave,14,6,8
Mave,14,7,6
Mave,14,8,6
Mave,14,9,2
Mave,14,10,4
Mave,14,11,2
Mave,14,13,4
Tess,1,2,231
Tess,1,3,232
Tess,2,1,278
Tess,2,4,300
Tess,3,1,276
Tess,3,4,272
Tess,4,2,311
Tess,4,3,364
Tess,5,1,387
Tess,5,7,393
Tess,6,1,354
Tess,6,8,399
Tess,7,3,450
Tess,7,5,476
Tess,8,2,482
Tess,8,6,454
Tess,9,2,317
Tess,9,3,335
Tess,10,5,782
Tess,10,6,804
Tess,11,3,920
Tess,11,5,943
Tess,12,2,841
Tess,12,6,856
Tess,13,5,153765
Tess,13,6,152694
Tess,14,5,4640
Tess,14,6,4569
Bo,1,6,3
Bo,2,5,547
Bo,4,7,10
Bo,4,8,5
Bo,4,9,8
Bo,5,2,29
Bo,7,4,2
Bo,7,10,1
Bo,8,4,3
Bo,8,10,3
Bo,8,12,1
Bo,9,4,1
Bo,9,11,2
Bo,9,12,1
Bo,12,9,1
Bo,12,13,1
Bo,14,13,2
Mave,1,2,2
Mave,1,3,2
Mave,1,4,1
Mave,1,12,1
Mave,2,1,45
Mave,2,3,46
Mave,2,4,55
Mave,2,5,60
Mave,2,6,36
Mave,2,7,32
Mave,2,8,40
Mave,2,9,39
Mave,2,10,48
Mave,2,11,54
Mave,2,12,50
Mave,2,13,66
Mave,2,14,45
Mave,3,11,1
Mave,4,1,1
Mave,4,2,5
Mave,4,3,5
Mave,4,5,2
Mave,4,6,4
Mave,4,7,3
Mave,4,8,6
Mave,4,9,4
Mave,4,10,8
Mave,4,11,3
Mave,4,12,2
Mave,4,13,4
Mave,4,14,2
Mave,5,1,1
Mave,5,2,2
Mave,5,4,3
Mave,5,6,2
Mave,5,8,1
Mave,5,10,1
Mave,5,11,1
Mave,5,12,1
Mave,5,13,1
Mave,5,14,1
Mave,6,4,1
Mave,7,8,2
Mave,7,12,1
Mave,8,1,1
Mave,8,2,1
Mave,8,4,1
Mave,8,7,1
Mave,8,9,1
Mave,8,10,1
Mave,8,11,1
Mave,8,12,1
Mave,8,13,2
Mave,9,1,3
Mave,9,3,1
Mave,9,4,2
Mave,9,5,1
Mave,9,8,1
Mave,9,10,3
Mave,9,11,1
Mave,9,14,1
Mave,10,3,1
Mave,10,4,1
Mave,10,8,1
Mave,11,5,1
Mave,11,7,1
Mave,12,9,1
Mave,13,12,1
Mave,14,3,1
Tess,1,2,330
Tess,1,3,347
Tess,2,1,51911
Tess,2,4,52389
Tess,3,1,93
Tess,3,4,84
Tess,4,2,3440
Tess,4,3,3374
Tess,5,1,1383
Tess,5,7,1370
Tess,6,1,63
Tess,6,8,69
Tess,7,3,238
Tess,7,5,274
Tess,8,2,179
Tess,8,6,226
Tess,9,2,180
Tess,9,3,163
Tess,10,5,135
Tess,10,6,113
Tess,11,3,91
Tess,11,5,127
Tess,12,2,138
Tess,12,6,140
Tess,13,5,84
Tess,13,6,122
Tess,14,5,107
Tess,14,6,116
Bo,1,5,2
Bo,1,6,2
Bo,2,5,947
Bo,3,6,1
Bo,4,7,7
Bo,4,8,22
Bo,4,9,15
Bo,5,2,55
Bo,7,4,3
Bo,7,10,1
Bo,7,11,1
Bo,8,4,1
Bo,8,10,2
Bo,8,12,2
Bo,9,4,2
Bo,9,11,2
Bo,9,12,1
Bo,11,7,1
Bo,12,8,1
Bo,12,9,1
Bo,13,10,2
Bo,14,13,2
Mave,1,3,1
Mave,1,4,1
Mave,1,6,2
Mave,1,14,2
Mave,2,1,79
Mave,2,3,104
Mave,2,4,81
Mave,2,5,98
Mave,2,6,92
Mave,2,7,82
Mave,2,8,83
Mave,2,9,92
Mave,2,10,102
Mave,2,11,86
Mave,2,12,71
Mave,2,13,103
Mave,2,14,91
Mave,3,8,1
Mave,3,12,1
Mave,4,1,6
Mave,4,2,4
Mave,4,3,2
Mave,4,5,4
Mave,4,6,5
Mave,4,7,8
Mave,4,8,3
Mave,4,9,5
Mave,4,10,2
Mave,4,11,7
Mave,4,12,4
Mave,4,13,8
Mave,4,14,4
Mave,5,1,1
Mave,5,2,3
Mave,5,3,3
Mave,5,4,1
Mave,5,6,1
Mave,5,7,4
Mave,5,8,4
Mave,5,9,2
Mave,5,10,3
Mave,5,11,1
Mave,5,12,3
Mave,5,13,4
Mave,5,14,1
Mave,6,9,1
Mave,6,12,1
Mave,7,1,1
Mave,7,3,1
Mave,7,5,1
Mave,7,9,2
Mave,7,11,2
Mave,8,1,1
Mave,8,6,1
Mave,8,7,1
Mave,8,10,2
Mave,9,3,1
Mave,9,6,1
Mave,9,7,2
Mave,9,8,2
Mave,9,10,2
Mave,10,1,1
Mave,10,5,1
Mave,10,11,1
Mave,10,12,2
Mave,11,2,1
Mave,11,3,1
Mave,11,4,2
Mave,11,8,2
Mave,12,2,1
Mave,12,9,2
Mave,12,11,1
Mave,13,3,2
Mave,13,14,1
Mave,14,3,1
Mave,14,11,2
Mave,14,12,1
Mave,14,13,1
Tess,1,2,695
Tess,1,3,664
Tess,2,1,90388
Tess,2,4,90367
Tess,3,1,144
Tess,3,4,155
Tess,4,2,5731
Tess,4,3,5846
Tess,5,1,1844
Tess,5,7,1844
Tess,6,1,116
Tess,6,8,114
Tess,7,3,305
Tess,7,5,360
Tess,8,2,304
Tess,8,6,345
Tess,9,2,309
Tess,9,3,274
Tess,10,5,198
Tess,10,6,189
Tess,11,3,194
Tess,11,5,193
Tess,12,2,217
Tess,12,6,192
Tess,13,5,161
Tess,13,6,182
Tess,14,5,164
Tess,14,6,143
Bo,1,5,1
Bo,1,6,2
Bo,2,5,3
Bo,3,6,2
Bo,4,7,3
Bo,4,8,2
Bo,4,9,3
Bo,5,2,13
Bo,6,3,2
Bo,7,4,221
Bo,7,10,209
Bo,7,11,195
Bo,8,4,1
Bo,8,10,1
Bo,8,12,1
Bo,9,4,1
Bo,9,11,2
Bo,10,7,11
Bo,10,8,6
Bo,10,13,11
Bo,11,7,4
Bo,11,9,10
Bo,11,13,6
Bo,13,10,1
Bo,13,11,1
Bo,13,12,3
Bo,13,14,2
Bo,14,13,3
Mave,1,3,1
Mave,2,13,1
Mave,3,12,1
Mave,3,14,1
Mave,4,1,2
Mave,4,7,1
Mave,4,13,1
Mave,5,1,1
Mave,5,3,1
Mave,5,7,3
Mave,5,8,1
Mave,5,9,2
Mave,5,12,7
Mave,5,13,1
Mave,6,9,2
Mave,7,1,50
Mave,7,2,73
Mave,7,3,66
Mave,7,4,60
Mave,7,5,66
Mave,7,6,69
Mave,7,8,65
Mave,7,9,59
Mave,7,10,64
Mave,7,11,45
Mave,7,12,57
Mave,7,13,69
Mave,7,14,63
Mave,8,2,2
Mave,8,3,1
Mave,8,5,1
Mave,8,6,1
Mave,8,9,1
Mave,8,13,1
Mave,9,8,1
Mave,10,1,5
Mave,10,2,3
Mave,10,3,2
Mave,10,4,1
Mave,10,5,2
Mave,10,6,5
Mave,10,8,1
Mave,10,9,1
Mave,10,11,2
Mave,10,12,4
Mave,10,14,2
Mave,11,1,4
Mave,11,4,3
Mave,11,5,1
Mave,11,7,1
Mave,11,8,3
Mave,11,9,1
Mave,11,12,2
Mave,11,13,2
Mave,11,14,1
Mave,12,10,1
Mave,13,1,4
Mave,13,3,2
Mave,13,4,2
Mave,13,5,1
Mave,13,7,3
Mave,13,9,3
Mave,13,10,2
Mave,13,11,1
Mave,13,12,1
Mave,14,1,2
Mave,14,6,2
Mave,14,7,1
Mave,14,8,1
Mave,14,9,1
Mave,14,10,1
Tess,1,2,139
Tess,1,3,140
Tess,2,1,169
Tess,2,4,162
Tess,3,1,283
Tess,3,4,297
Tess,4,2,381
Tess,4,3,329
Tess,5,1,1540
Tess,5,7,1528
Tess,6,1,114
Tess,6,8,126
Tess,7,3,62771
Tess,7,5,63362
Tess,8,2,194
Tess,8,6,200
Tess,9,2,183
Tess,9,3,196
Tess,10,5,1428
Tess,10,6,1422
Tess,11,3,1540
Tess,11,5,1528
Tess,12,2,119
Tess,12,6,144
Tess,13,5,639
Tess,13,6,690
Tess,14,5,452
Tess,14,6,489
Bo,1,5,1
Bo,2,5,4
Bo,3,6,2
Bo,4,7,3
Bo,4,8,1
Bo,4,9,2
Bo,5,2,39
Bo,6,3,2
Bo,7,4,426
Bo,7,10,383
Bo,7,11,356
Bo,8,4,2
Bo,8,10,1
Bo,8,12,1
Bo,9,4,1
Bo,9,12,2
Bo,10,7,15
Bo,10,8,16
Bo,10,13,14
Bo,11,7,22
Bo,11,9,14
Bo,11,13,16
Bo,12,8,1
Bo,12,13,3
Bo,13,10,1
Bo,13,11,1
Bo,13,12,1
Bo,13,14,3
Bo,14,13,4
Mave,1,3,1
Mave,1,5,1
Mave,1,14,1
Mave,2,7,1
Mave,2,12,2
Mave,3,10,2
Mave,3,12,1
Mave,4,5,1
Mave,4,8,1
Mave,4,10,1
Mave,4,13,1
Mave,5,1,1
Mave,5,2,2
Mave,5,3,2
Mave,5,6,3
Mave,5,7,3
Mave,5,8,1
Mave,5,9,3
Mave,5,10,5
Mave,5,11,2
Mave,5,12,3
Mave,5,13,3
Mave,5,14,3
Mave,6,1,1
Mave,6,5,1
Mave,6,13,1
Mave,7,1,135
Mave,7,2,92
Mave,7,3,129
Mave,7,4,108
Mave,7,5,128
Mave,7,6,115
Mave,7,8,113
Mave,7,9,124
Mave,7,10,124
Mave,7,11,114
Mave,7,12,126
Mave,7,13,105
Mave,7,14,121
Mave,8,6,1
Mave,8,12,2
Mave,9,4,2
Mave,9,6,1
Mave,9,11,2
Mave,9,12,2
Mave,10,1,1
Mave,10,2,1
Mave,10,3,1
Mave,10,5,4
Mave,10,6,2
Mave,10,7,4
Mave,10,8,1
Mave,10,9,4
Mave,10,11,4
Mave,10,12,6
Mave,10,13,3
Mave,10,14,5
Mave,11,1,2
Mave,11,2,4
Mave,11,3,1
Mave,11,4,2
Mave,11,5,3
Mave,11,6,5
Mave,11,7,5
Mave,11,8,4
Mave,11,9,5
Mave,11,10,6
Mave,11,12,1
Mave,11,13,3
Mave,11,14,6
Mave,12,9,2
Mave,12,10,1
Mave,13,3,1
Mave,13,4,2
Mave,13,5,3
Mave,13,7,2
Mave,13,8,4
Mave,13,9,2
Mave,13,10,2
Mave,13,12,1
Mave,13,14,2
Mave,14,1,3
Mave,14,2,1
Mave,14,4,3
Mave,14,6,1
Mave,14,7,1
Mave,14,8,3
Mave,14,9,1
Mave,14,10,4
Mave,14,11,2
Mave,14,13,3
Tess,1,2,231
Tess,1,3,243
Tess,2,1,259
Tess,2,4,294
Tess,3,1,374
Tess,3,4,389
Tess,4,2,627
Tess,4,3,639
Tess,5,1,3087
Tess,5,7,3204
Tess,6,1,197
Tess,6,8,162
Tess,7,3,123094
Tess,7,5,124162
Tess,8,2,291
Tess,8,6,290
Tess,9,2,254
Tess,9,3,258
Tess,10,5,2178
Tess,10,6,2094
Tess,11,3,1927
Tess,11,5,1996
Tess,12,2,208
Tess,12,6,225
Tess,13,5,969
Tess,13,6,1044
Tess,14,5,694
Tess,14,6,700
Bo,1,5,13
Bo,1,6,17
Bo,2,5,19
Bo,3,6,20
Bo,4,7,10
Bo,4,8,10
Bo,4,9,6
Bo,5,2,19
Bo,6,3,15
Bo,7,4,10
Bo,7,10,2
Bo,7,11,5
Bo,8,4,7
Bo,8,10,4
Bo,8,12,5
Bo,9,11,3
Bo,10,8,2
Bo,10,13,3
Bo,11,7,4
Bo,11,9,4
Bo,11,13,1
Bo,12,8,5
Bo,12,9,2
Bo,12,13,4
Bo,13,10,1
Bo,13,11,4
Bo,13,12,2
Bo,13,14,3
Bo,14,13,6
Mave,1,4,1
Mave,1,5,1
Mave,1,7,2
Mave,1,8,2
Mave,1,9,2
Mave,1,10,1
Mave,1,11,2
Mave,1,12,8
Mave,1,13,3
Mave,1,14,1
Mave,2,1,2
Mave,2,3,4
Mave,2,4,2
Mave,2,6,2
Mave,2,7,1
Mave,2,9,2
Mave,2,11,3
Mave,2,14,2
Mave,3,2,1
Mave,3,4,3
Mave,3,6,5
Mave,3,7,8
Mave,3,8,2
Mave,3,9,1
Mave,3,12,2
Mave,3,13,3
Mave,3,14,2
Mave,4,1,1
Mave,4,2,2
Mave,4,6,1
Mave,4,8,4
Mave,4,9,1
Mave,4,10,3
Mave,4,11,2
Mave,4,12,1
Mave,4,13,1
Mave,4,14,1
Mave,5,1,5
Mave,5,2,1
Mave,5,3,2
Mave,5,6,2
Mave,5,7,2
Mave,5,8,3
Mave,5,9,3
Mave,5,10,3
Mave,5,11,2
Mave,5,12,1
Mave,5,13,2
Mave,5,14,1
Mave,6,1,1
Mave,6,2,3
Mave,6,3,1
Mave,6,4,3
Mave,6,5,1
Mave,6,7,1
Mave,6,8,1
Mave,6,9,2
Mave,6,10,4
Mave,6,11,3
Mave,6,12,1
Mave,6,13,4
Mave,7,2,2
Mave,7,3,2
Mave,7,4,2
Mave,7,5,2
Mave,7,6,1
Mave,7,9,4
Mave,7,10,3
Mave,7,11,1
Mave,7,12,2
Mave,7,13,1
Mave,7,14,1
Mave,8,1,3
Mave,8,2,1
Mave,8,4,1
Mave,8,9,1
Mave,8,10,2
Mave,8,11,1
Mave,8,13,4
Mave,9,2,2
Mave,9,3,1
Mave,9,6,1
Mave,9,8,1
Mave,9,10,1
Mave,9,13,1
Mave,9,14,2
Mave,10,1,1
Mave,10,3,3
Mave,10,5,1
Mave,10,6,1
Mave,10,7,1
Mave,10,8,3
Mave,10,11,1
Mave,10,12,2
Mave,10,14,1
Mave,11,1,2
Mave,11,2,2
Mave,11,4,1
Mave,11,5,1
Mave,11,6,1
Mave,11,7,1
Mave,11,12,1
Mave,11,13,2
Mave,11,14,1
Mave,12,1,1
Mave,12,2,1
Mave,12,4,1
Mave,12,5,2
Mave,12,7,3
Mave,12,9,1
Mave,12,10,2
Mave,12,11,4
Mave,12,13,1
Mave,12,14,2
Mave,13,1,3
Mave,13,2,1
Mave,13,3,2
Mave,13,4,4
Mave,13,5,3
Mave,13,6,1
Mave,13,8,2
Mave,13,9,3
Mave,13,10,2
Mave,13,11,2
Mave,13,12,3
Mave,14,1,2
Mave,14,2,1
Mave,14,4,1
Mave,14,9,1
Mave,14,11,1
Mave,14,12,2
Mave,14,13,2
Tess,1,2,3233
Tess,1,3,3129
Tess,2,1,2686
Tess,2,4,2733
Tess,3,1,2506
Tess,3,4,2605
Tess,4,2,2252
Tess,4,3,2207
Tess,5,1,2481
Tess,5,7,2390
Tess,6,1,2431
Tess,6,8,2381
Tess,7,3,1636
Tess,7,5,1674
Tess,8,2,1919
Tess,8,6,1891
Tess,9,2,418
Tess,9,3,394
Tess,10,5,564
Tess,10,6,561
Tess,11,3,839
Tess,11,5,867
Tess,12,2,794
Tess,12,6,789
Tess,13,5,2215
Tess,13,6,2252
Tess,14,5,568
Tess,14,6,574
Bo,1,5,45
Bo,1,6,48
Bo,2,5,41
Bo,3,6,56
Bo,4,7,9
Bo,4,8,10
Bo,4,9,11
Bo,5,2,22
Bo,6,3,24
Bo,7,4,5
Bo,7,10,2
Bo,7,11,4
Bo,8,4,3
Bo,8,10,1
Bo,8,12,2
Bo,9,12,1
Bo,10,7,3
Bo,10,8,4
Bo,10,13,3
Bo,11,7,2
Bo,11,9,1
Bo,11,13,6
Bo,12,8,2
Bo,12,9,2
Bo,12,13,7
Bo,13,10,3
Bo,13,11,1
Bo,13,12,3
Bo,13,14,6
Bo,14,13,3
Mave,1,2,8
Mave,1,3,3
Mave,1,4,4
Mave,1,5,4
Mave,1,6,12
Mave,1,7,10
Mave,1,8,4
Mave,1,9,6
Mave,1,10,14
Mave,1,11,8
Mave,1,12,12
Mave,1,13,7
Mave,1,14,6
Mave,2,1,1
Mave,2,3,1
Mave,2,4,3
Mave,2,5,4
Mave,2,6,4
Mave,2,7,4
Mave,2,8,3
Mave,2,9,2
Mave,2,10,3
Mave,2,11,4
Mave,2,12,4
Mave,2,13,6
Mave,2,14,4
Mave,3,1,3
Mave,3,2,5
Mave,3,4,8
Mave,3,5,5
Mave,3,7,2
Mave,3,8,4
Mave,3,9,2
Mave,3,10,4
Mave,3,11,3
Mave,3,12,9
Mave,3,13,2
Mave,3,14,2
Mave,4,1,2
Mave,4,2,4
Mave,4,3,3
Mave,4,5,3
Mave,4,6,7
Mave,4,7,4
Mave,4,8,2
Mave,4,9,2
Mave,4,10,3
Mave,4,11,5
Mave,4,12,4
Mave,4,13,3
Mave,4,14,4
Mave,5,1,2
Mave,5,2,5
Mave,5,3,4
Mave,5,4,2
Mave,5,6,3
Mave,5,8,4
Mave,5,9,3
Mave,5,10,2
Mave,5,11,1
Mave,5,12,1
Mave,5,13,1
Mave,5,14,3
Mave,6,2,4
Mave,6,3,2
Mave,6,4,7
