prop_t_mod,replica,network,population,sigma,true_model,net_size,colab_cond,RR
1,40,Lattice,Mave,0.8,2,484,COLAB,0.38926174496644295
1,41,Lattice,Mave,0.8,2,484,COLAB,0.30384167636786963
1,42,Lattice,Mave,0.8,2,484,COLAB,0.33877551020408164
1,43,Lattice,Mave,0.8,2,484,COLAB,0.35246995994659547
1,44,Lattice,Mave,0.8,2,484,COLAB,0.4
1,45,Lattice,Mave,0.8,2,484,COLAB,0.3422330097087379
1,46,Lattice,Mave,0.8,2,484,COLAB,0.3237704918032787
1,47,Lattice,Mave,0.8,2,484,COLAB,0.35497237569060774
1,48,Lattice,Mave,0.8,2,484,COLAB,0.35175202156334234
1,49,Lattice,Mave,0.8,2,484,COLAB,0.36139896373056996
1,50,Lattice,Mave,0.8,2,484,COLAB,0.35640648011782033
0,1,Lattice,Mave,0.8,2,484,NOLAB,0.3376756942063764
0,2,Lattice,Mave,0.8,2,484,NOLAB,0.327212020033389
0,3,Lattice,Mave,0.8,2,484,NOLAB,0.33658876874782
0,4,Lattice,Mave,0.8,2,484,NOLAB,0.34958217270194986
0,5,Lattice,Mave,0.8,2,484,NOLAB,0.3242403314917127
0,6,Lattice,Mave,0.8,2,484,NOLAB,0.30618253189401373
0,7,Lattice,Mave,0.8,2,484,NOLAB,0.33414127423822715
0,8,Lattice,Mave,0.8,2,484,NOLAB,0.31380446722812155
0,9,Lattice,Mave,0.8,2,484,NOLAB,0.3256055363321799
0,10,Lattice,Mave,0.8,2,484,NOLAB,0.345546218487395
0,11,Lattice,Mave,0.8,2,484,NOLAB,0.32719836400818
0,12,Lattice,Mave,0.8,2,484,NOLAB,0.3342400544032642
0,13,Lattice,Mave,0.8,2,484,NOLAB,0.33400402414486924
0,14,Lattice,Mave,0.8,2,484,NOLAB,0.3447457627118644
0,15,Lattice,Mave,0.8,2,484,NOLAB,0.3117958913187541
0,16,Lattice,Mave,0.8,2,484,NOLAB,0.32827062478425956
0,17,Lattice,Mave,0.8,2,484,NOLAB,0.3460603956959389
0,18,Lattice,Mave,0.8,2,484,NOLAB,0.33066481030281936
0,19,Lattice,Mave,0.8,2,484,NOLAB,0.3194813829787234
0,20,Lattice,Mave,0.8,2,484,NOLAB,0.3186372745490982
0,21,Lattice,Mave,0.8,2,484,NOLAB,0.32973337833277083
0,22,Lattice,Mave,0.8,2,484,NOLAB,0.34578826614224845
0,23,Lattice,Mave,0.8,2,484,NOLAB,0.3287671232876712
0,24,Lattice,Mave,0.8,2,484,NOLAB,0.3284719920450779
0,25,Lattice,Mave,0.8,2,484,NOLAB,0.33674549947052596
0,26,Lattice,Mave,0.8,2,484,NOLAB,0.3040317250495704
0,27,Lattice,Mave,0.8,2,484,NOLAB,0.3747734686480609
0,28,Lattice,Mave,0.8,2,484,NOLAB,0.3304320795772459
0,29,Lattice,Mave,0.8,2,484,NOLAB,0.3010403120936281
0,30,Lattice,Mave,0.8,2,484,NOLAB,0.32162661737523107
0,31,Lattice,Mave,0.8,2,484,NOLAB,0.30771778734680355
0,32,Lattice,Mave,0.8,2,484,NOLAB,0.3386261649982741
0,33,Lattice,Mave,0.8,2,484,NOLAB,0.34449602122015915
0,34,Lattice,Mave,0.8,2,484,NOLAB,0.31380446722812155
0,35,Lattice,Mave,0.8,2,484,NOLAB,0.31211432283208834
0,36,Lattice,Mave,0.8,2,484,NOLAB,0.3142762723066755
0,37,Lattice,Mave,0.8,2,484,NOLAB,0.3269292347102145
0,38,Lattice,Mave,0.8,2,484,NOLAB,0.322463768115942
0,39,Lattice,Mave,0.8,2,484,NOLAB,0.3138586956521739
0,40,Lattice,Mave,0.8,2,484,NOLAB,0.3147909967845659
0,41,Lattice,Mave,0.8,2,484,NOLAB,0.31231429514691317
0,42,Lattice,Mave,0.8,2,484,NOLAB,0.3326495726495726
0,43,Lattice,Mave,0.8,2,484,NOLAB,0.32727272727272727
0,44,Lattice,Mave,0.8,2,484,NOLAB,0.3342140026420079
0,45,Lattice,Mave,0.8,2,484,NOLAB,0.3321335078534031
0,46,Lattice,Mave,0.8,2,484,NOLAB,0.32836326668925786
0,47,Lattice,Mave,0.8,2,484,NOLAB,0.34348561759729274
0,48,Lattice,Mave,0.8,2,484,NOLAB,0.3338815789473684
0,49,Lattice,Mave,0.8,2,484,NOLAB,0.3476901701979854
0,50,Lattice,Mave,0.8,2,484,NOLAB,0.33444038525406844
1,1,Lattice,Mave,0.8,2,484,NOLAB,0.33243606998654107
1,2,Lattice,Mave,0.8,2,484,NOLAB,0.31832298136645965
1,3,Lattice,Mave,0.8,2,484,NOLAB,0.3083832335329341
1,4,Lattice,Mave,0.8,2,484,NOLAB,0.309552599758162
1,5,Lattice,Mave,0.8,2,484,NOLAB,0.30719794344473006
1,6,Lattice,Mave,0.8,2,484,NOLAB,0.28437917222963954
1,7,Lattice,Mave,0.8,2,484,NOLAB,0.29772727272727273
1,8,Lattice,Mave,0.8,2,484,NOLAB,0.2811004784688995
1,9,Lattice,Mave,0.8,2,484,NOLAB,0.30474934036939316
1,10,Lattice,Mave,0.8,2,484,NOLAB,0.31457431457431456
1,11,Lattice,Mave,0.8,2,484,NOLAB,0.31700680272108844
1,12,Lattice,Mave,0.8,2,484,NOLAB,0.30176767676767674
1,13,Lattice,Mave,0.8,2,484,NOLAB,0.2973621103117506
1,14,Lattice,Mave,0.8,2,484,NOLAB,0.3444302176696543
1,15,Lattice,Mave,0.8,2,484,NOLAB,0.32727272727272727
1,16,Lattice,Mave,0.8,2,484,NOLAB,0.33548387096774196
1,17,Lattice,Mave,0.8,2,484,NOLAB,0.31414868105515587
1,18,Lattice,Mave,0.8,2,484,NOLAB,0.2918108419838524
1,19,Lattice,Mave,0.8,2,484,NOLAB,0.28714107365792757
1,20,Lattice,Mave,0.8,2,484,NOLAB,0.30998509687034276
1,21,Lattice,Mave,0.8,2,484,NOLAB,0.31289111389236546
1,22,Lattice,Mave,0.8,2,484,NOLAB,0.2991573033707865
1,23,Lattice,Mave,0.8,2,484,NOLAB,0.31833333333333336
1,24,Lattice,Mave,0.8,2,484,NOLAB,0.3055555555555556
1,25,Lattice,Mave,0.8,2,484,NOLAB,0.27191011235955054
1,26,Lattice,Mave,0.8,2,484,NOLAB,0.30346820809248554
1,27,Lattice,Mave,0.8,2,484,NOLAB,0.3265073947667804
1,28,Lattice,Mave,0.8,2,484,NOLAB,0.27346278317152106
1,29,Lattice,Mave,0.8,2,484,NOLAB,0.3068340306834031
1,30,Lattice,Mave,0.8,2,484,NOLAB,0.34782608695652173
1,31,Lattice,Mave,0.8,2,484,NOLAB,0.3047895500725689
1,32,Lattice,Mave,0.8,2,484,NOLAB,0.28756476683937826
1,33,Lattice,Mave,0.8,2,484,NOLAB,0.31209362808842656
1,34,Lattice,Mave,0.8,2,484,NOLAB,0.2811004784688995
1,35,Lattice,Mave,0.8,2,484,NOLAB,0.30758620689655175
1,36,Lattice,Mave,0.8,2,484,NOLAB,0.3116883116883117
1,37,Lattice,Mave,0.8,2,484,NOLAB,0.31436699857752487
1,38,Lattice,Mave,0.8,2,484,NOLAB,0.2842712842712843
1,39,Lattice,Mave,0.8,2,484,NOLAB,0.3307593307593308
1,40,Lattice,Mave,0.8,2,484,NOLAB,0.3070739549839228
1,41,Lattice,Mave,0.8,2,484,NOLAB,0.30568181818181817
1,42,Lattice,Mave,0.8,2,484,NOLAB,0.26296296296296295
1,43,Lattice,Mave,0.8,2,484,NOLAB,0.2862957937584803
1,44,Lattice,Mave,0.8,2,484,NOLAB,0.3383458646616541
1,45,Lattice,Mave,0.8,2,484,NOLAB,0.31310344827586206
1,46,Lattice,Mave,0.8,2,484,NOLAB,0.2850356294536817
1,47,Lattice,Mave,0.8,2,484,NOLAB,0.31673582295988933
1,48,Lattice,Mave,0.8,2,484,NOLAB,0.3132530120481928
1,49,Lattice,Mave,0.8,2,484,NOLAB,0.3029940119760479
1,50,Lattice,Mave,0.8,2,484,NOLAB,0.2601626016260163
0,1,Lattice,Mave,0.8,7,484,COLAB,0.39104
0,2,Lattice,Mave,0.8,7,484,COLAB,0.36912065439672803
0,3,Lattice,Mave,0.8,7,484,COLAB,0.3776364245061935
0,4,Lattice,Mave,0.8,7,484,COLAB,0.4001356391997287
0,5,Lattice,Mave,0.8,7,484,COLAB,0.37222222222222223
0,6,Lattice,Mave,0.8,7,484,COLAB,0.3931310436812271
0,7,Lattice,Mave,0.8,7,484,COLAB,0.40435510887772197
0,8,Lattice,Mave,0.8,7,484,COLAB,0.401074907625126
0,9,Lattice,Mave,0.8,7,484,COLAB,0.37592968221771467
0,10,Lattice,Mave,0.8,7,484,COLAB,0.37259970457902514
0,11,Lattice,Mave,0.8,7,484,COLAB,0.40479405806887236
0,12,Lattice,Mave,0.8,7,484,COLAB,0.403000340947835
0,13,Lattice,Mave,0.8,7,484,COLAB,0.3610305958132045
0,14,Lattice,Mave,0.8,7,484,COLAB,0.4002659574468085
0,15,Lattice,Mave,0.8,7,484,COLAB,0.3842667529944966
0,16,Lattice,Mave,0.8,7,484,COLAB,0.40933767643865365
0,17,Lattice,Mave,0.8,7,484,COLAB,0.4055144586415602
0,18,Lattice,Mave,0.8,7,484,COLAB,0.3970440040309036
0,19,Lattice,Mave,0.8,7,484,COLAB,0.38844086021505375
0,20,Lattice,Mave,0.8,7,484,COLAB,0.3718772305496074
0,21,Lattice,Mave,0.8,7,484,COLAB,0.38437608019357067
0,22,Lattice,Mave,0.8,7,484,COLAB,0.3924604510265904
0,23,Lattice,Mave,0.8,7,484,COLAB,0.3738914508691025
0,24,Lattice,Mave,0.8,7,484,COLAB,0.3855258708150152
0,25,Lattice,Mave,0.8,7,484,COLAB,0.3918269230769231
0,26,Lattice,Mave,0.8,7,484,COLAB,0.4039644565960355
0,27,Lattice,Mave,0.8,7,484,COLAB,0.39680851063829786
0,28,Lattice,Mave,0.8,7,484,COLAB,0.38153948683772076
0,29,Lattice,Mave,0.8,7,484,COLAB,0.4014313597918022
0,30,Lattice,Mave,0.8,7,484,COLAB,0.385633896060907
0,31,Lattice,Mave,0.8,7,484,COLAB,0.3894214876033058
0,32,Lattice,Mave,0.8,7,484,COLAB,0.40899725274725274
0,33,Lattice,Mave,0.8,7,484,COLAB,0.39142367066895367
0,34,Lattice,Mave,0.8,7,484,COLAB,0.401074907625126
0,35,Lattice,Mave,0.8,7,484,COLAB,0.40380622837370245
0,36,Lattice,Mave,0.8,7,484,COLAB,0.3947550034506556
0,37,Lattice,Mave,0.8,7,484,COLAB,0.41727092946605143
0,38,Lattice,Mave,0.8,7,484,COLAB,0.39295392953929537
0,39,Lattice,Mave,0.8,7,484,COLAB,0.4047034047034047
0,40,Lattice,Mave,0.8,7,484,COLAB,0.37780898876404495
0,41,Lattice,Mave,0.8,7,484,COLAB,0.3621329733378333
0,42,Lattice,Mave,0.8,7,484,COLAB,0.3843478260869565
0,43,Lattice,Mave,0.8,7,484,COLAB,0.4033790918690602
0,44,Lattice,Mave,0.8,7,484,COLAB,0.3938299967180834
0,45,Lattice,Mave,0.8,7,484,COLAB,0.37266042780748665
0,46,Lattice,Mave,0.8,7,484,COLAB,0.40743313650573115
0,47,Lattice,Mave,0.8,7,484,COLAB,0.3793466807165437
0,48,Lattice,Mave,0.8,7,484,COLAB,0.3858321870701513
0,49,Lattice,Mave,0.8,7,484,COLAB,0.38309114927344784
0,50,Lattice,Mave,0.8,7,484,COLAB,0.41692888609188167
1,1,Lattice,Mave,0.8,7,484,COLAB,0.24203821656050956
1,2,Lattice,Mave,0.8,7,484,COLAB,0.18536585365853658
1,3,Lattice,Mave,0.8,7,484,COLAB,0.25
1,4,Lattice,Mave,0.8,7,484,COLAB,0.2393617021276596
1,5,Lattice,Mave,0.8,7,484,COLAB,0.19021739130434784
1,6,Lattice,Mave,0.8,7,484,COLAB,0.21656050955414013
1,7,Lattice,Mave,0.8,7,484,COLAB,0.1513157894736842
1,8,Lattice,Mave,0.8,7,484,COLAB,0.1688888888888889
1,9,Lattice,Mave,0.8,7,484,COLAB,0.18831168831168832
1,10,Lattice,Mave,0.8,7,484,COLAB,0.18947368421052632
1,11,Lattice,Mave,0.8,7,484,COLAB,0.17672413793103448
1,12,Lattice,Mave,0.8,7,484,COLAB,0.16194331983805668
1,13,Lattice,Mave,0.8,7,484,COLAB,0.2052980132450331
1,14,Lattice,Mave,0.8,7,484,COLAB,0.21348314606741572
1,15,Lattice,Mave,0.8,7,484,COLAB,0.14814814814814814
1,16,Lattice,Mave,0.8,7,484,COLAB,0.24870466321243523
1,17,Lattice,Mave,0.8,7,484,COLAB,0.22026431718061673
1,18,Lattice,Mave,0.8,7,484,COLAB,0.14285714285714285
1,19,Lattice,Mave,0.8,7,484,COLAB,0.2127659574468085
1,20,Lattice,Mave,0.8,7,484,COLAB,0.1875
1,21,Lattice,Mave,0.8,7,484,COLAB,0.13526570048309178
1,22,Lattice,Mave,0.8,7,484,COLAB,0.1485148514851485
1,23,Lattice,Mave,0.8,7,484,COLAB,0.13071895424836602
1,24,Lattice,Mave,0.8,7,484,COLAB,0.17567567567567569
1,25,Lattice,Mave,0.8,7,484,COLAB,0.16417910447761194
1,26,Lattice,Mave,0.8,7,484,COLAB,0.19387755102040816
1,27,Lattice,Mave,0.8,7,484,COLAB,0.11979166666666667
1,28,Lattice,Mave,0.8,7,484,COLAB,0.15555555555555556
1,29,Lattice,Mave,0.8,7,484,COLAB,0.13986013986013987
1,30,Lattice,Mave,0.8,7,484,COLAB,0.16129032258064516
1,31,Lattice,Mave,0.8,7,484,COLAB,0.17582417582417584
1,32,Lattice,Mave,0.8,7,484,COLAB,0.19337016574585636
1,33,Lattice,Mave,0.8,7,484,COLAB,0.17370892018779344
1,34,Lattice,Mave,0.8,7,484,COLAB,0.1688888888888889
1,35,Lattice,Mave,0.8,7,484,COLAB,0.23529411764705882
1,36,Lattice,Mave,0.8,7,484,COLAB,0.19463087248322147
1,37,Lattice,Mave,0.8,7,484,COLAB,0.22556390977443608
1,38,Lattice,Mave,0.8,7,484,COLAB,0.19310344827586207
1,39,Lattice,Mave,0.8,7,484,COLAB,0.20118343195266272
1,40,Lattice,Mave,0.8,7,484,COLAB,0.21105527638190955
1,41,Lattice,Mave,0.8,7,484,COLAB,0.23636363636363636
1,42,Lattice,Mave,0.8,7,484,COLAB,0.20270270270270271
1,43,Lattice,Mave,0.8,7,484,COLAB,0.12931034482758622
1,44,Lattice,Mave,0.8,7,484,COLAB,0.14814814814814814
1,45,Lattice,Mave,0.8,7,484,COLAB,0.18478260869565216
1,46,Lattice,Mave,0.8,7,484,COLAB,0.16585365853658537
1,47,Lattice,Mave,0.8,7,484,COLAB,0.20945945945945946
1,48,Lattice,Mave,0.8,7,484,COLAB,0.1388888888888889
1,49,Lattice,Mave,0.8,7,484,COLAB,0.156794425087108
1,50,Lattice,Mave,0.8,7,484,COLAB,0.09243697478991597
0,1,Lattice,Mave,0.8,7,484,NOLAB,0.3216579100992411
0,2,Lattice,Mave,0.8,7,484,NOLAB,0.33998825601879035
0,3,Lattice,Mave,0.8,7,484,NOLAB,0.336231884057971
0,4,Lattice,Mave,0.8,7,484,NOLAB,0.3235127478753541
0,5,Lattice,Mave,0.8,7,484,NOLAB,0.3197940503432494
0,6,Lattice,Mave,0.8,7,484,NOLAB,0.33734594439667526
0,7,Lattice,Mave,0.8,7,484,NOLAB,0.33567218635980917
0,8,Lattice,Mave,0.8,7,484,NOLAB,0.352147577092511
0,9,Lattice,Mave,0.8,7,484,NOLAB,0.3181945612559574
0,10,Lattice,Mave,0.8,7,484,NOLAB,0.326150262085032
0,11,Lattice,Mave,0.8,7,484,NOLAB,0.3272832036876981
0,12,Lattice,Mave,0.8,7,484,NOLAB,0.31322244149985906
0,13,Lattice,Mave,0.8,7,484,NOLAB,0.3172106824925816
0,14,Lattice,Mave,0.8,7,484,NOLAB,0.3160709259780467
0,15,Lattice,Mave,0.8,7,484,NOLAB,0.3304423243712056
0,16,Lattice,Mave,0.8,7,484,NOLAB,0.3402547065337763
0,17,Lattice,Mave,0.8,7,484,NOLAB,0.31861471861471863
0,18,Lattice,Mave,0.8,7,484,NOLAB,0.35506632797064636
0,19,Lattice,Mave,0.8,7,484,NOLAB,0.31425332955511476
0,20,Lattice,Mave,0.8,7,484,NOLAB,0.3266402714932127
0,21,Lattice,Mave,0.8,7,484,NOLAB,0.33821805392731535
0,22,Lattice,Mave,0.8,7,484,NOLAB,0.3157142857142857
0,23,Lattice,Mave,0.8,7,484,NOLAB,0.3439306358381503
0,24,Lattice,Mave,0.8,7,484,NOLAB,0.3436865021770682
0,25,Lattice,Mave,0.8,7,484,NOLAB,0.3504645760743322
0,26,Lattice,Mave,0.8,7,484,NOLAB,0.3200341977771445
0,27,Lattice,Mave,0.8,7,484,NOLAB,0.31488991888760137
0,28,Lattice,Mave,0.8,7,484,NOLAB,0.3249505510031082
0,29,Lattice,Mave,0.8,7,484,NOLAB,0.33642422486235873
0,30,Lattice,Mave,0.8,7,484,NOLAB,0.3292108362779741
0,31,Lattice,Mave,0.8,7,484,NOLAB,0.3113207547169811
0,32,Lattice,Mave,0.8,7,484,NOLAB,0.33568406205923834
0,33,Lattice,Mave,0.8,7,484,NOLAB,0.3334272036046184
0,34,Lattice,Mave,0.8,7,484,NOLAB,0.352147577092511
0,35,Lattice,Mave,0.8,7,484,NOLAB,0.33955223880597013
0,36,Lattice,Mave,0.8,7,484,NOLAB,0.34606926882902694
0,37,Lattice,Mave,0.8,7,484,NOLAB,0.3326687553403589
0,38,Lattice,Mave,0.8,7,484,NOLAB,0.3431724137931034
0,39,Lattice,Mave,0.8,7,484,NOLAB,0.3147577709325119
0,40,Lattice,Mave,0.8,7,484,NOLAB,0.33112582781456956
0,41,Lattice,Mave,0.8,7,484,NOLAB,0.333980044345898
0,42,Lattice,Mave,0.8,7,484,NOLAB,0.320980774589022
0,43,Lattice,Mave,0.8,7,484,NOLAB,0.34306987399770905
0,44,Lattice,Mave,0.8,7,484,NOLAB,0.34059464233146897
0,45,Lattice,Mave,0.8,7,484,NOLAB,0.3342495876855415
0,46,Lattice,Mave,0.8,7,484,NOLAB,0.32153306026916323
0,47,Lattice,Mave,0.8,7,484,NOLAB,0.32047395976853127
0,48,Lattice,Mave,0.8,7,484,NOLAB,0.3222319602687701
0,49,Lattice,Mave,0.8,7,484,NOLAB,0.33268698060941826
0,50,Lattice,Mave,0.8,7,484,NOLAB,0.34798432250839867
1,1,Lattice,Mave,0.8,7,484,NOLAB,0.15827338129496402
1,2,Lattice,Mave,0.8,7,484,NOLAB,0.1262135922330097
1,3,Lattice,Mave,0.8,7,484,NOLAB,0.20703125
1,4,Lattice,Mave,0.8,7,484,NOLAB,0.1469387755102041
1,5,Lattice,Mave,0.8,7,484,NOLAB,0.15736040609137056
1,6,Lattice,Mave,0.8,7,484,NOLAB,0.18636363636363637
1,7,Lattice,Mave,0.8,7,484,NOLAB,0.23529411764705882
1,8,Lattice,Mave,0.8,7,484,NOLAB,0.21656050955414013
1,9,Lattice,Mave,0.8,7,484,NOLAB,0.12727272727272726
1,10,Lattice,Mave,0.8,7,484,NOLAB,0.17511520737327188
1,11,Lattice,Mave,0.8,7,484,NOLAB,0.14453125
1,12,Lattice,Mave,0.8,7,484,NOLAB,0.1715686274509804
1,13,Lattice,Mave,0.8,7,484,NOLAB,0.17567567567567569
1,14,Lattice,Mave,0.8,7,484,NOLAB,0.16042780748663102
1,15,Lattice,Mave,0.8,7,484,NOLAB,0.13157894736842105
1,16,Lattice,Mave,0.8,7,484,NOLAB,0.13553113553113552
1,17,Lattice,Mave,0.8,7,484,NOLAB,0.11864406779661017
1,18,Lattice,Mave,0.8,7,484,NOLAB,0.18811881188118812
1,19,Lattice,Mave,0.8,7,484,NOLAB,0.1638418079096045
1,20,Lattice,Mave,0.8,7,484,NOLAB,0.16216216216216217
1,21,Lattice,Mave,0.8,7,484,NOLAB,0.17164179104477612
1,22,Lattice,Mave,0.8,7,484,NOLAB,0.2184873949579832
1,23,Lattice,Mave,0.8,7,484,NOLAB,0.1583710407239819
1,24,Lattice,Mave,0.8,7,484,NOLAB,0.1688888888888889
1,25,Lattice,Mave,0.8,7,484,NOLAB,0.14285714285714285
1,26,Lattice,Mave,0.8,7,484,NOLAB,0.11428571428571428
1,27,Lattice,Mave,0.8,7,484,NOLAB,0.15104166666666666
1,28,Lattice,Mave,0.8,7,484,NOLAB,0.14383561643835616
1,29,Lattice,Mave,0.8,7,484,NOLAB,0.13278008298755187
1,30,Lattice,Mave,0.8,7,484,NOLAB,0.1493212669683258
1,31,Lattice,Mave,0.8,7,484,NOLAB,0.13333333333333333
1,32,Lattice,Mave,0.8,7,484,NOLAB,0.13218390804597702
1,33,Lattice,Mave,0.8,7,484,NOLAB,0.10416666666666667
1,34,Lattice,Mave,0.8,7,484,NOLAB,0.21656050955414013
1,35,Lattice,Mave,0.8,7,484,NOLAB,0.14396887159533073
1,36,Lattice,Mave,0.8,7,484,NOLAB,0.22
1,37,Lattice,Mave,0.8,7,484,NOLAB,0.135
1,38,Lattice,Mave,0.8,7,484,NOLAB,0.15639810426540285
1,39,Lattice,Mave,0.8,7,484,NOLAB,0.10526315789473684
1,40,Lattice,Mave,0.8,7,484,NOLAB,0.1721311475409836
1,41,Lattice,Mave,0.8,7,484,NOLAB,0.13953488372093023
1,42,Lattice,Mave,0.8,7,484,NOLAB,0.1871345029239766
1,43,Lattice,Mave,0.8,7,484,NOLAB,0.12186379928315412
1,44,Lattice,Mave,0.8,7,484,NOLAB,0.16129032258064516
1,45,Lattice,Mave,0.8,7,484,NOLAB,0.2073170731707317
1,46,Lattice,Mave,0.8,7,484,NOLAB,0.1688888888888889
1,47,Lattice,Mave,0.8,7,484,NOLAB,0.24778761061946902
1,48,Lattice,Mave,0.8,7,484,NOLAB,0.12292358803986711
1,49,Lattice,Mave,0.8,7,484,NOLAB,0.16891891891891891
1,50,Lattice,Mave,0.8,7,484,NOLAB,0.1872146118721461
0,1,Lattice,Tess,0.2,13,413,COLAB,0.6032719836400818
0,2,Lattice,Tess,0.2,13,413,COLAB,0.5682926829268292
0,3,Lattice,Tess,0.2,13,413,COLAB,0.48024316109422494
0,4,Lattice,Tess,0.2,13,413,COLAB,0.5905172413793104
0,5,Lattice,Tess,0.2,13,413,COLAB,0.575091575091575
0,6,Lattice,Tess,0.2,13,413,COLAB,0.5616797900262467
0,7,Lattice,Tess,0.2,13,413,COLAB,0.4444444444444444
0,8,Lattice,Tess,0.2,13,413,COLAB,0.5466893039049237
0,9,Lattice,Tess,0.2,13,413,COLAB,0.5572139303482587
0,10,Lattice,Tess,0.2,13,413,COLAB,0.5096525096525096
0,11,Lattice,Tess,0.2,13,413,COLAB,0.5702479338842975
0,12,Lattice,Tess,0.2,13,413,COLAB,0.5915178571428571
0,13,Lattice,Tess,0.2,13,413,COLAB,0.46485260770975056
0,14,Lattice,Tess,0.2,13,413,COLAB,0.5460385438972163
0,15,Lattice,Tess,0.2,13,413,COLAB,0.5139442231075697
0,16,Lattice,Tess,0.2,13,413,COLAB,0.49843260188087773
0,17,Lattice,Tess,0.2,13,413,COLAB,0.5080971659919028
0,18,Lattice,Tess,0.2,13,413,COLAB,0.5260115606936416
0,19,Lattice,Tess,0.2,13,413,COLAB,0.49019607843137253
0,20,Lattice,Tess,0.2,13,413,COLAB,0.5369127516778524
0,21,Lattice,Tess,0.2,13,413,COLAB,0.5714285714285714
0,22,Lattice,Tess,0.2,13,413,COLAB,0.4898876404494382
0,23,Lattice,Tess,0.2,13,413,COLAB,0.5514018691588785
0,24,Lattice,Tess,0.2,13,413,COLAB,0.5009940357852882
0,25,Lattice,Tess,0.2,13,413,COLAB,0.4789915966386555
0,26,Lattice,Tess,0.2,13,413,COLAB,0.5467479674796748
0,27,Lattice,Tess,0.2,13,413,COLAB,0.5126475548060708
0,28,Lattice,Tess,0.2,13,413,COLAB,0.5283018867924528
0,29,Lattice,Tess,0.2,13,413,COLAB,0.5241545893719807
0,30,Lattice,Tess,0.2,13,413,COLAB,0.6
0,31,Lattice,Tess,0.2,13,413,COLAB,0.5024390243902439
0,32,Lattice,Tess,0.2,13,413,COLAB,0.52
0,33,Lattice,Tess,0.2,13,413,COLAB,0.49870801033591733
0,34,Lattice,Tess,0.2,13,413,COLAB,0.5466893039049237
0,35,Lattice,Tess,0.2,13,413,COLAB,0.5458015267175572
0,36,Lattice,Tess,0.2,13,413,COLAB,0.5854616895874263
0,37,Lattice,Tess,0.2,13,413,COLAB,0.5125725338491296
0,38,Lattice,Tess,0.2,13,413,COLAB,0.48140495867768596
0,39,Lattice,Tess,0.2,13,413,COLAB,0.5957066189624329
0,40,Lattice,Tess,0.2,13,413,COLAB,0.5203703703703704
0,41,Lattice,Tess,0.2,13,413,COLAB,0.48853211009174313
0,42,Lattice,Tess,0.2,13,413,COLAB,0.5220729366602687
0,43,Lattice,Tess,0.2,13,413,COLAB,0.533195020746888
0,44,Lattice,Tess,0.2,13,413,COLAB,0.6351039260969977
0,45,Lattice,Tess,0.2,13,413,COLAB,0.49885057471264366
0,46,Lattice,Tess,0.2,13,413,COLAB,0.58
0,47,Lattice,Tess,0.2,13,413,COLAB,0.5190839694656488
0,48,Lattice,Tess,0.2,13,413,COLAB,0.6236749116607774
0,49,Lattice,Tess,0.2,13,413,COLAB,0.5090252707581228
0,50,Lattice,Tess,0.2,13,413,COLAB,0.514
1,1,Lattice,Tess,0.2,13,413,COLAB,0.924187725631769
1,2,Lattice,Tess,0.2,13,413,COLAB,0.8709677419354839
1,3,Lattice,Tess,0.2,13,413,COLAB,0.8429752066115702
1,4,Lattice,Tess,0.2,13,413,COLAB,0.8991596638655462
1,5,Lattice,Tess,0.2,13,413,COLAB,0.8832684824902723
1,6,Lattice,Tess,0.2,13,413,COLAB,0.8479087452471483
1,7,Lattice,Tess,0.2,13,413,COLAB,0.8288973384030418
1,8,Lattice,Tess,0.2,13,413,COLAB,0.846875
1,9,Lattice,Tess,0.2,13,413,COLAB,0.8613138686131386
1,10,Lattice,Tess,0.2,13,413,COLAB,0.876
1,11,Lattice,Tess,0.2,13,413,COLAB,0.9008264462809917
1,12,Lattice,Tess,0.2,13,413,COLAB,0.8639455782312925
1,13,Lattice,Tess,0.2,13,413,COLAB,0.8717948717948718
1,14,Lattice,Tess,0.2,13,413,COLAB,0.8279569892473119
1,15,Lattice,Tess,0.2,13,413,COLAB,0.9
1,16,Lattice,Tess,0.2,13,413,COLAB,0.8451327433628318
1,17,Lattice,Tess,0.2,13,413,COLAB,0.863013698630137
1,18,Lattice,Tess,0.2,13,413,COLAB,0.870722433460076
1,19,Lattice,Tess,0.2,13,413,COLAB,0.8619246861924686
1,20,Lattice,Tess,0.2,13,413,COLAB,0.8643410852713178
1,21,Lattice,Tess,0.2,13,413,COLAB,0.9009433962264151
1,22,Lattice,Tess,0.2,13,413,COLAB,0.8803088803088803
1,23,Lattice,Tess,0.2,13,413,COLAB,0.8849557522123894
1,24,Lattice,Tess,0.2,13,413,COLAB,0.8646864686468647
1,25,Lattice,Tess,0.2,13,413,COLAB,0.8257261410788381
1,26,Lattice,Tess,0.2,13,413,COLAB,0.8514056224899599
1,27,Lattice,Tess,0.2,13,413,COLAB,0.8694158075601375
1,28,Lattice,Tess,0.2,13,413,COLAB,0.8250950570342205
1,29,Lattice,Tess,0.2,13,413,COLAB,0.8648648648648649
1,30,Lattice,Tess,0.2,13,413,COLAB,0.9184549356223176
1,31,Lattice,Tess,0.2,13,413,COLAB,0.8690476190476191
1,32,Lattice,Tess,0.2,13,413,COLAB,0.8736842105263158
1,33,Lattice,Tess,0.2,13,413,COLAB,0.8478260869565217
1,34,Lattice,Tess,0.2,13,413,COLAB,0.846875
