replica,population,network,sigma,true_model,net_size,colab_cond,first_row,first_study,orig_agents,switch_testing,extra_agents,FPTT
25,Bo,TOM,0.2,13,484,NOLAB,1,7,1,6,0,1
26,Bo,TOM,0.2,13,484,NOLAB,4,13,1,2,0,11
27,Bo,TOM,0.2,13,484,NOLAB,4,30,1,17,0,13
28,Bo,TOM,0.2,13,484,NOLAB,1,4,1,3,0,1
29,Bo,TOM,0.2,13,484,NOLAB,9,17,1,4,0,13
30,Bo,TOM,0.2,13,484,NOLAB,3,5,1,2,0,3
31,Bo,TOM,0.2,13,484,NOLAB,6,50,1,11,0,39
32,Bo,TOM,0.2,13,484,NOLAB,24,73,1,10,0,63
33,Bo,TOM,0.2,13,484,NOLAB,23,135,1,1,0,134
34,Bo,TOM,0.2,13,484,NOLAB,13,19,1,0,0,19
35,Bo,TOM,0.2,13,484,NOLAB,1,5,1,4,0,1
36,Bo,TOM,0.2,13,484,NOLAB,7,11,1,0,0,11
37,Bo,TOM,0.2,13,484,NOLAB,13,116,1,2,0,114
38,Bo,TOM,0.2,13,484,NOLAB,3,4,1,1,0,3
39,Bo,TOM,0.2,13,484,NOLAB,23,87,1,7,0,80
40,Bo,TOM,0.2,13,484,NOLAB,15,85,1,4,0,81
41,Bo,TOM,0.2,13,484,NOLAB,2,5,1,2,0,3
42,Bo,TOM,0.2,13,484,NOLAB,12,61,1,4,0,57
43,Bo,TOM,0.2,13,484,NOLAB,2,4,1,1,0,3
44,Bo,TOM,0.2,13,484,NOLAB,5,11,1,4,0,7
45,Bo,TOM,0.2,13,484,NOLAB,15,42,1,2,0,40
46,Bo,TOM,0.2,13,484,NOLAB,7,34,1,12,0,22
47,Bo,TOM,0.2,13,484,NOLAB,10,64,1,2,0,62
48,Bo,TOM,0.2,13,484,NOLAB,4,17,1,12,0,5
49,Bo,TOM,0.2,13,484,NOLAB,23,42,1,7,0,35
50,Bo,TOM,0.2,13,484,NOLAB,12,55,1,1,0,54
1,Bo,TOM,0.2,2,484,COLAB,9,77,1,31,0,46
2,Bo,TOM,0.2,2,484,COLAB,21,60,1,2,0,58
3,Bo,TOM,0.2,2,484,COLAB,14,217,1,7,0,210
4,Bo,TOM,0.2,2,484,COLAB,33,161,1,27,0,134
5,Bo,TOM,0.2,2,484,COLAB,2,37,1,35,0,2
6,Bo,TOM,0.2,2,484,COLAB,8,61,1,2,0,59
7,Bo,TOM,0.2,2,484,COLAB,8,43,1,1,0,42
8,Bo,TOM,0.2,2,484,COLAB,5,252,1,4,0,248
9,Bo,TOM,0.2,2,484,COLAB,25,205,1,13,0,192
10,Bo,TOM,0.2,2,484,COLAB,3,197,10,169,9,23.5
11,Bo,TOM,0.2,2,484,COLAB,30,291,1,3,0,288
12,Bo,TOM,0.2,2,484,COLAB,18,131,1,6,0,125
13,Bo,TOM,0.2,2,484,COLAB,5,94,1,2,0,92
14,Bo,TOM,0.2,2,484,COLAB,4,12,1,8,0,4
15,Bo,TOM,0.2,2,484,COLAB,10,150,1,6,0,144
16,Bo,TOM,0.2,2,484,COLAB,42,255,1,2,0,253
17,Bo,TOM,0.2,2,484,COLAB,10,126,10,91,9,30.5
18,Bo,TOM,0.2,2,484,COLAB,4,142,1,8,0,134
19,Bo,TOM,0.2,2,484,COLAB,34,140,1,13,0,127
20,Bo,TOM,0.2,2,484,COLAB,3,13,1,1,0,12
21,Bo,TOM,0.2,2,484,COLAB,3,34,1,28,0,6
22,Bo,TOM,0.2,2,484,COLAB,25,177,1,4,0,173
23,Bo,TOM,0.2,2,484,COLAB,1,4,1,3,0,1
24,Bo,TOM,0.2,2,484,COLAB,8,207,1,12,0,195
25,Bo,TOM,0.2,2,484,COLAB,82,685,1,16,0,669
26,Bo,TOM,0.2,2,484,COLAB,1,5,1,4,0,1
27,Bo,TOM,0.2,2,484,COLAB,19,384,1,1,0,383
28,Bo,TOM,0.2,2,484,COLAB,12,261,1,1,0,260
29,Bo,TOM,0.2,2,484,COLAB,10,22,1,1,0,21
30,Bo,TOM,0.2,2,484,COLAB,10,142,1,34,0,108
31,Bo,TOM,0.2,2,484,COLAB,36,314,1,5,0,309
32,Bo,TOM,0.2,2,484,COLAB,7,534,1,3,0,531
33,Bo,TOM,0.2,2,484,COLAB,17,288,1,5,0,283
34,Bo,TOM,0.2,2,484,COLAB,5,252,1,4,0,248
35,Bo,TOM,0.2,2,484,COLAB,15,261,10,68,9,188.5
36,Bo,TOM,0.2,2,484,COLAB,9,35,1,1,0,34
37,Bo,TOM,0.2,2,484,COLAB,17,155,1,2,0,153
38,Bo,TOM,0.2,2,484,COLAB,9,57,1,2,0,55
39,Bo,TOM,0.2,2,484,COLAB,3,34,10,9,9,20.5
40,Bo,TOM,0.2,2,484,COLAB,34,297,1,16,0,281
41,Bo,TOM,0.2,2,484,COLAB,19,329,10,155,9,169.5
42,Bo,TOM,0.2,2,484,COLAB,7,60,1,5,0,55
43,Bo,TOM,0.2,2,484,COLAB,18,156,1,1,0,155
44,Bo,TOM,0.2,2,484,COLAB,11,167,1,17,0,150
45,Bo,TOM,0.2,2,484,COLAB,7,14,1,3,0,11
46,Bo,TOM,0.2,2,484,COLAB,3,6,1,2,0,4
47,Bo,TOM,0.2,2,484,COLAB,28,294,1,5,0,289
48,Bo,TOM,0.2,2,484,COLAB,49,451,1,15,0,436
49,Bo,TOM,0.2,2,484,COLAB,7,20,1,5,0,15
50,Bo,TOM,0.2,2,484,COLAB,2,15,1,13,0,2
1,Bo,TOM,0.2,2,484,NOLAB,10,46,1,8,0,38
2,Bo,TOM,0.2,2,484,NOLAB,21,60,1,2,0,58
3,Bo,TOM,0.2,2,484,NOLAB,9,21,1,2,0,19
4,Bo,TOM,0.2,2,484,NOLAB,25,101,1,1,0,100
5,Bo,TOM,0.2,2,484,NOLAB,2,37,1,35,0,2
6,Bo,TOM,0.2,2,484,NOLAB,11,45,1,6,0,39
7,Bo,TOM,0.2,2,484,NOLAB,8,43,1,1,0,42
8,Bo,TOM,0.2,2,484,NOLAB,5,17,1,4,0,13
9,Bo,TOM,0.2,2,484,NOLAB,39,252,1,101,0,151
10,Bo,TOM,0.2,2,484,NOLAB,9,60,1,1,0,59
11,Bo,TOM,0.2,2,484,NOLAB,23,83,1,0,0,83
12,Bo,TOM,0.2,2,484,NOLAB,14,90,1,4,0,86
13,Bo,TOM,0.2,2,484,NOLAB,7,20,1,1,0,19
14,Bo,TOM,0.2,2,484,NOLAB,4,12,1,8,0,4
15,Bo,TOM,0.2,2,484,NOLAB,31,144,1,4,0,140
16,Bo,TOM,0.2,2,484,NOLAB,33,110,1,4,0,106
17,Bo,TOM,0.2,2,484,NOLAB,26,128,1,27,0,101
18,Bo,TOM,0.2,2,484,NOLAB,4,67,1,8,0,59
19,Bo,TOM,0.2,2,484,NOLAB,20,57,1,2,0,55
20,Bo,TOM,0.2,2,484,NOLAB,3,13,1,1,0,12
21,Bo,TOM,0.2,2,484,NOLAB,3,34,1,28,0,6
22,Bo,TOM,0.2,2,484,NOLAB,59,180,1,4,0,176
23,Bo,TOM,0.2,2,484,NOLAB,1,4,1,3,0,1
24,Bo,TOM,0.2,2,484,NOLAB,22,105,1,6,0,99
25,Bo,TOM,0.2,2,484,NOLAB,41,257,1,146,0,111
26,Bo,TOM,0.2,2,484,NOLAB,1,5,1,4,0,1
27,Bo,TOM,0.2,2,484,NOLAB,19,187,1,1,0,186
28,Bo,TOM,0.2,2,484,NOLAB,12,20,1,1,0,19
29,Bo,TOM,0.2,2,484,NOLAB,10,22,1,1,0,21
30,Bo,TOM,0.2,2,484,NOLAB,10,142,1,34,0,108
31,Bo,TOM,0.2,2,484,NOLAB,39,179,1,1,0,178
32,Bo,TOM,0.2,2,484,NOLAB,23,59,1,1,0,58
33,Bo,TOM,0.2,2,484,NOLAB,8,22,1,1,0,21
34,Bo,TOM,0.2,2,484,NOLAB,5,17,1,4,0,13
35,Bo,TOM,0.2,2,484,NOLAB,35,144,1,7,0,137
36,Bo,TOM,0.2,2,484,NOLAB,9,35,1,1,0,34
37,Bo,TOM,0.2,2,484,NOLAB,17,85,1,2,0,83
38,Bo,TOM,0.2,2,484,NOLAB,9,15,1,2,0,13
39,Bo,TOM,0.2,2,484,NOLAB,7,51,1,5,0,46
40,Bo,TOM,0.2,2,484,NOLAB,5,11,1,1,0,10
41,Bo,TOM,0.2,2,484,NOLAB,12,24,1,4,0,20
42,Bo,TOM,0.2,2,484,NOLAB,1,5,1,4,0,1
43,Bo,TOM,0.2,2,484,NOLAB,14,42,1,3,0,39
44,Bo,TOM,0.2,2,484,NOLAB,18,164,1,104,0,60
45,Bo,TOM,0.2,2,484,NOLAB,7,14,1,3,0,11
46,Bo,TOM,0.2,2,484,NOLAB,3,6,1,2,0,4
47,Bo,TOM,0.2,2,484,NOLAB,21,78,1,4,0,74
48,Bo,TOM,0.2,2,484,NOLAB,13,72,1,13,0,59
49,Bo,TOM,0.2,2,484,NOLAB,7,20,1,5,0,15
50,Bo,TOM,0.2,2,484,NOLAB,2,15,1,13,0,2
1,Bo,TOM,0.2,7,484,COLAB,52,323,1,5,0,318
2,Bo,TOM,0.2,7,484,COLAB,3,340,10,165,9,170.5
3,Bo,TOM,0.2,7,484,COLAB,22,211,1,1,0,210
4,Bo,TOM,0.2,7,484,COLAB,1,4,1,3,0,1
5,Bo,TOM,0.2,7,484,COLAB,42,404,1,2,0,402
6,Bo,TOM,0.2,7,484,COLAB,28,282,1,12,0,270
7,Bo,TOM,0.2,7,484,COLAB,2,104,10,85,9,14.5
8,Bo,TOM,0.2,7,484,COLAB,7,107,1,5,0,102
9,Bo,TOM,0.2,7,484,COLAB,3,7,1,4,0,3
10,Bo,TOM,0.2,7,484,COLAB,1,14,1,13,0,1
11,Bo,TOM,0.2,7,484,COLAB,28,319,1,2,0,317
12,Bo,TOM,0.2,7,484,COLAB,53,382,1,5,0,377
13,Bo,TOM,0.2,7,484,COLAB,4,14,1,4,0,10
14,Bo,TOM,0.2,7,484,COLAB,23,375,1,3,0,372
15,Bo,TOM,0.2,7,484,COLAB,6,21,1,8,0,13
16,Bo,TOM,0.2,7,484,COLAB,7,150,1,8,0,142
17,Bo,TOM,0.2,7,484,COLAB,21,264,1,26,0,238
18,Bo,TOM,0.2,7,484,COLAB,5,103,1,2,0,101
19,Bo,TOM,0.2,7,484,COLAB,24,72,1,6,0,66
20,Bo,TOM,0.2,7,484,COLAB,8,241,1,55,0,186
21,Bo,TOM,0.2,7,484,COLAB,4,11,1,7,0,4
22,Bo,TOM,0.2,7,484,COLAB,10,246,1,6,0,240
23,Bo,TOM,0.2,7,484,COLAB,19,180,1,2,0,178
24,Bo,TOM,0.2,7,484,COLAB,2,7,1,1,0,6
25,Bo,TOM,0.2,7,484,COLAB,13,123,1,6,0,117
26,Bo,TOM,0.2,7,484,COLAB,14,87,1,31,0,56
27,Bo,TOM,0.2,7,484,COLAB,1,102,1,101,0,1
28,Bo,TOM,0.2,7,484,COLAB,4,64,10,40,9,19.5
29,Bo,TOM,0.2,7,484,COLAB,1,1,1,0,0,1
30,Bo,TOM,0.2,7,484,COLAB,21,472,1,1,0,471
31,Bo,TOM,0.2,7,484,COLAB,27,147,1,15,0,132
32,Bo,TOM,0.2,7,484,COLAB,14,62,1,0,0,62
33,Bo,TOM,0.2,7,484,COLAB,4,13,1,9,0,4
34,Bo,TOM,0.2,7,484,COLAB,7,107,1,5,0,102
35,Bo,TOM,0.2,7,484,COLAB,29,360,10,169,9,186.5
36,Bo,TOM,0.2,7,484,COLAB,16,345,1,2,0,343
37,Bo,TOM,0.2,7,484,COLAB,33,111,1,8,0,103
38,Bo,TOM,0.2,7,484,COLAB,5,22,1,3,0,19
39,Bo,TOM,0.2,7,484,COLAB,10,76,1,25,0,51
40,Bo,TOM,0.2,7,484,COLAB,4,12,1,3,0,9
41,Bo,TOM,0.2,7,484,COLAB,5,8,1,1,0,7
42,Bo,TOM,0.2,7,484,COLAB,12,127,1,5,0,122
43,Bo,TOM,0.2,7,484,COLAB,16,164,1,4,0,160
44,Bo,TOM,0.2,7,484,COLAB,8,40,1,3,0,37
45,Bo,TOM,0.2,7,484,COLAB,5,15,1,8,0,7
46,Bo,TOM,0.2,7,484,COLAB,14,92,1,6,0,86
47,Bo,TOM,0.2,7,484,COLAB,10,350,10,78,9,267.5
48,Bo,TOM,0.2,7,484,COLAB,20,332,10,182,9,145.5
49,Bo,TOM,0.2,7,484,COLAB,1,103,1,102,0,1
50,Bo,TOM,0.2,7,484,COLAB,15,301,10,226,9,70.5
1,Bo,TOM,0.2,7,484,NOLAB,94,488,1,1,0,487
2,Bo,TOM,0.2,7,484,NOLAB,33,103,1,3,0,100
3,Bo,TOM,0.2,7,484,NOLAB,22,128,1,1,0,127
4,Bo,TOM,0.2,7,484,NOLAB,1,4,1,3,0,1
5,Bo,TOM,0.2,7,484,NOLAB,36,182,1,10,0,172
6,Bo,TOM,0.2,7,484,NOLAB,8,17,1,3,0,14
7,Bo,TOM,0.2,7,484,NOLAB,25,137,1,3,0,134
8,Bo,TOM,0.2,7,484,NOLAB,17,42,1,2,0,40
9,Bo,TOM,0.2,7,484,NOLAB,3,7,1,4,0,3
10,Bo,TOM,0.2,7,484,NOLAB,1,14,1,13,0,1
11,Bo,TOM,0.2,7,484,NOLAB,24,116,1,2,0,114
12,Bo,TOM,0.2,7,484,NOLAB,52,274,1,1,0,273
13,Bo,TOM,0.2,7,484,NOLAB,4,14,1,4,0,10
14,Bo,TOM,0.2,7,484,NOLAB,25,75,1,1,0,74
15,Bo,TOM,0.2,7,484,NOLAB,6,21,1,8,0,13
16,Bo,TOM,0.2,7,484,NOLAB,4,18,1,2,0,16
17,Bo,TOM,0.2,7,484,NOLAB,24,53,1,6,0,47
18,Bo,TOM,0.2,7,484,NOLAB,13,92,1,7,0,85
19,Bo,TOM,0.2,7,484,NOLAB,24,72,1,6,0,66
20,Bo,TOM,0.2,7,484,NOLAB,21,51,1,5,0,46
21,Bo,TOM,0.2,7,484,NOLAB,4,11,1,7,0,4
22,Bo,TOM,0.2,7,484,NOLAB,7,11,1,3,0,8
23,Bo,TOM,0.2,7,484,NOLAB,3,11,1,2,0,9
24,Bo,TOM,0.2,7,484,NOLAB,2,7,1,1,0,6
25,Bo,TOM,0.2,7,484,NOLAB,10,86,1,2,0,84
26,Bo,TOM,0.2,7,484,NOLAB,11,73,1,2,0,71
27,Bo,TOM,0.2,7,484,NOLAB,1,102,1,101,0,1
28,Bo,TOM,0.2,7,484,NOLAB,15,47,1,5,0,42
29,Bo,TOM,0.2,7,484,NOLAB,1,1,1,0,0,1
30,Bo,TOM,0.2,7,484,NOLAB,6,76,1,2,0,74
31,Bo,TOM,0.2,7,484,NOLAB,8,61,1,22,0,39
32,Bo,TOM,0.2,7,484,NOLAB,3,11,1,6,0,5
33,Bo,TOM,0.2,7,484,NOLAB,4,13,1,9,0,4
34,Bo,TOM,0.2,7,484,NOLAB,17,42,1,2,0,40
35,Bo,TOM,0.2,7,484,NOLAB,27,84,1,7,0,77
36,Bo,TOM,0.2,7,484,NOLAB,21,91,1,14,0,77
37,Bo,TOM,0.2,7,484,NOLAB,18,40,1,2,0,38
38,Bo,TOM,0.2,7,484,NOLAB,47,186,1,7,0,179
39,Bo,TOM,0.2,7,484,NOLAB,11,186,1,139,0,47
40,Bo,TOM,0.2,7,484,NOLAB,4,12,1,3,0,9
41,Bo,TOM,0.2,7,484,NOLAB,5,8,1,1,0,7
42,Bo,TOM,0.2,7,484,NOLAB,28,152,1,12,0,140
43,Bo,TOM,0.2,7,484,NOLAB,28,74,1,3,0,71
44,Bo,TOM,0.2,7,484,NOLAB,4,13,1,1,0,12
45,Bo,TOM,0.2,7,484,NOLAB,5,15,1,8,0,7
46,Bo,TOM,0.2,7,484,NOLAB,27,131,1,1,0,130
47,Bo,TOM,0.2,7,484,NOLAB,51,227,1,4,0,223
48,Bo,TOM,0.2,7,484,NOLAB,28,155,1,8,0,147
49,Bo,TOM,0.2,7,484,NOLAB,1,103,1,102,0,1
50,Bo,TOM,0.2,7,484,NOLAB,20,71,1,1,0,70
1,Bo,TOM,0.5,13,484,COLAB,1,2,1,1,0,1
2,Bo,TOM,0.5,13,484,COLAB,8,212,1,5,0,207
3,Bo,TOM,0.5,13,484,COLAB,9,128,10,69,9,54.5
4,Bo,TOM,0.5,13,484,COLAB,3,6,1,3,0,3
5,Bo,TOM,0.5,13,484,COLAB,7,72,1,4,0,68
6,Bo,TOM,0.5,13,484,COLAB,28,176,1,16,0,160
7,Bo,TOM,0.5,13,484,COLAB,7,28,1,5,0,23
8,Bo,TOM,0.5,13,484,COLAB,3,11,1,7,0,4
9,Bo,TOM,0.5,13,484,COLAB,30,613,1,1,0,612
10,Bo,TOM,0.5,13,484,COLAB,16,252,1,49,0,203
11,Bo,TOM,0.5,13,484,COLAB,6,35,1,6,0,29
12,Bo,TOM,0.5,13,484,COLAB,10,144,1,17,0,127
13,Bo,TOM,0.5,13,484,COLAB,14,337,1,0,0,337
14,Bo,TOM,0.5,13,484,COLAB,20,228,10,89,9,134.5
15,Bo,TOM,0.5,13,484,COLAB,3,4,1,1,0,3
16,Bo,TOM,0.5,13,484,COLAB,57,337,1,6,0,331
17,Bo,TOM,0.5,13,484,COLAB,32,501,1,3,0,498
18,Bo,TOM,0.5,13,484,COLAB,23,497,1,22,0,475
19,Bo,TOM,0.5,13,484,COLAB,9,35,1,16,0,19
20,Bo,TOM,0.5,13,484,COLAB,13,82,1,4,0,78
21,Bo,TOM,0.5,13,484,COLAB,36,364,1,3,0,361
22,Bo,TOM,0.5,13,484,COLAB,11,244,10,105,9,134.5
23,Bo,TOM,0.5,13,484,COLAB,4,49,1,45,0,4
24,Bo,TOM,0.5,13,484,COLAB,34,242,1,2,0,240
25,Bo,TOM,0.5,13,484,COLAB,1,7,1,6,0,1
26,Bo,TOM,0.5,13,484,COLAB,50,902,10,227,9,670.5
27,Bo,TOM,0.5,13,484,COLAB,3,111,1,7,0,104
28,Bo,TOM,0.5,13,484,COLAB,3,10,1,7,0,3
29,Bo,TOM,0.5,13,484,COLAB,21,166,1,3,0,163
30,Bo,TOM,0.5,13,484,COLAB,3,14,1,2,0,12
31,Bo,TOM,0.5,13,484,COLAB,5,159,10,90,9,64.5
32,Bo,TOM,0.5,13,484,COLAB,33,327,1,7,0,320
33,Bo,TOM,0.5,13,484,COLAB,21,123,1,5,0,118
34,Bo,TOM,0.5,13,484,COLAB,3,11,1,7,0,4
35,Bo,TOM,0.5,13,484,COLAB,1,5,1,4,0,1
36,Bo,TOM,0.5,13,484,COLAB,22,395,1,6,0,389
37,Bo,TOM,0.5,13,484,COLAB,11,164,1,3,0,161
38,Bo,TOM,0.5,13,484,COLAB,3,4,1,1,0,3
39,Bo,TOM,0.5,13,484,COLAB,23,465,1,7,0,458
40,Bo,TOM,0.5,13,484,COLAB,9,26,1,8,0,18
41,Bo,TOM,0.5,13,484,COLAB,40,302,1,1,0,301
42,Bo,TOM,0.5,13,484,COLAB,3,95,1,6,0,89
43,Bo,TOM,0.5,13,484,COLAB,2,4,1,1,0,3
44,Bo,TOM,0.5,13,484,COLAB,25,506,1,3,0,503
45,Bo,TOM,0.5,13,484,COLAB,5,21,1,10,0,11
46,Bo,TOM,0.5,13,484,COLAB,12,281,10,210,9,66.5
47,Bo,TOM,0.5,13,484,COLAB,18,115,1,5,0,110
48,Bo,TOM,0.5,13,484,COLAB,7,219,1,7,0,212
49,Bo,TOM,0.5,13,484,COLAB,26,129,1,11,0,118
50,Bo,TOM,0.5,13,484,COLAB,13,210,1,7,0,203
1,Bo,TOM,0.5,13,484,NOLAB,1,2,1,1,0,1
2,Bo,TOM,0.5,13,484,NOLAB,3,19,1,8,0,11
3,Bo,TOM,0.5,13,484,NOLAB,34,110,1,3,0,107
4,Bo,TOM,0.5,13,484,NOLAB,3,6,1,3,0,3
5,Bo,TOM,0.5,13,484,NOLAB,20,48,1,2,0,46
6,Bo,TOM,0.5,13,484,NOLAB,7,20,1,6,0,14
7,Bo,TOM,0.5,13,484,NOLAB,7,28,1,5,0,23
8,Bo,TOM,0.5,13,484,NOLAB,3,11,1,7,0,4
9,Bo,TOM,0.5,13,484,NOLAB,9,35,1,13,0,22
10,Bo,TOM,0.5,13,484,NOLAB,15,43,1,5,0,38
11,Bo,TOM,0.5,13,484,NOLAB,6,35,1,6,0,29
12,Bo,TOM,0.5,13,484,NOLAB,9,25,1,5,0,20
13,Bo,TOM,0.5,13,484,NOLAB,4,12,1,5,0,7
14,Bo,TOM,0.5,13,484,NOLAB,6,24,1,4,0,20
15,Bo,TOM,0.5,13,484,NOLAB,3,4,1,1,0,3
16,Bo,TOM,0.5,13,484,NOLAB,40,146,1,24,0,122
17,Bo,TOM,0.5,13,484,NOLAB,48,261,1,10,0,251
18,Bo,TOM,0.5,13,484,NOLAB,19,123,1,3,0,120
19,Bo,TOM,0.5,13,484,NOLAB,9,35,1,16,0,19
20,Bo,TOM,0.5,13,484,NOLAB,13,82,1,4,0,78
21,Bo,TOM,0.5,13,484,NOLAB,18,73,1,6,0,67
22,Bo,TOM,0.5,13,484,NOLAB,28,83,1,7,0,76
23,Bo,TOM,0.5,13,484,NOLAB,4,49,1,45,0,4
24,Bo,TOM,0.5,13,484,NOLAB,96,582,1,14,0,568
25,Bo,TOM,0.5,13,484,NOLAB,1,7,1,6,0,1
26,Bo,TOM,0.5,13,484,NOLAB,35,182,1,2,0,180
27,Bo,TOM,0.5,13,484,NOLAB,3,111,1,7,0,104
28,Bo,TOM,0.5,13,484,NOLAB,3,10,1,7,0,3
29,Bo,TOM,0.5,13,484,NOLAB,21,166,1,3,0,163
30,Bo,TOM,0.5,13,484,NOLAB,3,14,1,2,0,12
31,Bo,TOM,0.5,13,484,NOLAB,26,146,1,3,0,143
32,Bo,TOM,0.5,13,484,NOLAB,19,71,1,1,0,70
33,Bo,TOM,0.5,13,484,NOLAB,32,82,1,6,0,76
34,Bo,TOM,0.5,13,484,NOLAB,3,11,1,7,0,4
35,Bo,TOM,0.5,13,484,NOLAB,1,5,1,4,0,1
36,Bo,TOM,0.5,13,484,NOLAB,11,36,1,20,0,16
37,Bo,TOM,0.5,13,484,NOLAB,41,165,1,3,0,162
38,Bo,TOM,0.5,13,484,NOLAB,3,4,1,1,0,3
39,Bo,TOM,0.5,13,484,NOLAB,28,122,1,1,0,121
40,Bo,TOM,0.5,13,484,NOLAB,9,26,1,8,0,18
41,Bo,TOM,0.5,13,484,NOLAB,24,72,1,4,0,68
42,Bo,TOM,0.5,13,484,NOLAB,48,200,1,2,0,198
43,Bo,TOM,0.5,13,484,NOLAB,2,4,1,1,0,3
44,Bo,TOM,0.5,13,484,NOLAB,10,33,1,3,0,30
45,Bo,TOM,0.5,13,484,NOLAB,5,21,1,10,0,11
46,Bo,TOM,0.5,13,484,NOLAB,20,89,1,5,0,84
47,Bo,TOM,0.5,13,484,NOLAB,11,57,1,3,0,54
48,Bo,TOM,0.5,13,484,NOLAB,33,179,1,4,0,175
49,Bo,TOM,0.5,13,484,NOLAB,5,14,1,1,0,13
50,Bo,TOM,0.5,13,484,NOLAB,13,55,1,7,0,48
1,Bo,TOM,0.5,2,484,COLAB,9,77,1,31,0,46
2,Bo,TOM,0.5,2,484,COLAB,10,365,10,38,9,322.5
3,Bo,TOM,0.5,2,484,COLAB,14,227,1,7,0,220
4,Bo,TOM,0.5,2,484,COLAB,26,352,1,8,0,344
5,Bo,TOM,0.5,2,484,COLAB,2,37,1,35,0,2
6,Bo,TOM,0.5,2,484,COLAB,8,333,1,2,0,331
7,Bo,TOM,0.5,2,484,COLAB,8,43,1,1,0,42
8,Bo,TOM,0.5,2,484,COLAB,6,259,1,4,0,255
9,Bo,TOM,0.5,2,484,COLAB,8,117,1,5,0,112
10,Bo,TOM,0.5,2,484,COLAB,3,197,10,169,9,23.5
11,Bo,TOM,0.5,2,484,COLAB,21,299,10,83,9,211.5
12,Bo,TOM,0.5,2,484,COLAB,10,201,1,16,0,185
13,Bo,TOM,0.5,2,484,COLAB,5,94,1,2,0,92
14,Bo,TOM,0.5,2,484,COLAB,4,16,1,8,0,8
15,Bo,TOM,0.5,2,484,COLAB,10,150,1,6,0,144
16,Bo,TOM,0.5,2,484,COLAB,21,106,1,3,0,103
17,Bo,TOM,0.5,2,484,COLAB,3,50,1,1,0,49
18,Bo,TOM,0.5,2,484,COLAB,4,142,1,8,0,134
19,Bo,TOM,0.5,2,484,COLAB,6,15,1,2,0,13
20,Bo,TOM,0.5,2,484,COLAB,3,4,1,1,0,3
21,Bo,TOM,0.5,2,484,COLAB,3,34,1,28,0,6
22,Bo,TOM,0.5,2,484,COLAB,14,48,1,15,0,33
23,Bo,TOM,0.5,2,484,COLAB,1,4,1,3,0,1
24,Bo,TOM,0.5,2,484,COLAB,8,207,1,12,0,195
25,Bo,TOM,0.5,2,484,COLAB,14,210,1,2,0,208
26,Bo,TOM,0.5,2,484,COLAB,1,5,1,4,0,1
27,Bo,TOM,0.5,2,484,COLAB,38,354,1,4,0,350
28,Bo,TOM,0.5,2,484,COLAB,8,210,10,16,9,189.5
29,Bo,TOM,0.5,2,484,COLAB,10,22,1,1,0,21
30,Bo,TOM,0.5,2,484,COLAB,10,142,1,34,0,108
31,Bo,TOM,0.5,2,484,COLAB,23,271,1,15,0,256
32,Bo,TOM,0.5,2,484,COLAB,7,271,1,3,0,268
33,Bo,TOM,0.5,2,484,COLAB,8,29,1,1,0,28
34,Bo,TOM,0.5,2,484,COLAB,6,259,1,4,0,255
35,Bo,TOM,0.5,2,484,COLAB,16,256,1,1,0,255
36,Bo,TOM,0.5,2,484,COLAB,11,284,1,20,0,264
37,Bo,TOM,0.5,2,484,COLAB,19,219,1,3,0,216
38,Bo,TOM,0.5,2,484,COLAB,9,57,1,2,0,55
39,Bo,TOM,0.5,2,484,COLAB,3,34,10,9,9,20.5
40,Bo,TOM,0.5,2,484,COLAB,38,180,1,34,0,146
41,Bo,TOM,0.5,2,484,COLAB,19,329,10,155,9,169.5
42,Bo,TOM,0.5,2,484,COLAB,7,60,1,5,0,55
43,Bo,TOM,0.5,2,484,COLAB,18,156,1,1,0,155
44,Bo,TOM,0.5,2,484,COLAB,26,408,1,10,0,398
45,Bo,TOM,0.5,2,484,COLAB,7,14,1,3,0,11
46,Bo,TOM,0.5,2,484,COLAB,3,6,1,2,0,4
47,Bo,TOM,0.5,2,484,COLAB,20,186,1,11,0,175
48,Bo,TOM,0.5,2,484,COLAB,12,287,1,13,0,274
49,Bo,TOM,0.5,2,484,COLAB,7,20,1,5,0,15
50,Bo,TOM,0.5,2,484,COLAB,2,15,1,13,0,2
1,Bo,TOM,0.5,2,484,NOLAB,10,46,1,8,0,38
2,Bo,TOM,0.5,2,484,NOLAB,11,33,1,3,0,30
3,Bo,TOM,0.5,2,484,NOLAB,9,21,1,2,0,19
4,Bo,TOM,0.5,2,484,NOLAB,68,274,1,1,0,273
5,Bo,TOM,0.5,2,484,NOLAB,2,37,1,35,0,2
6,Bo,TOM,0.5,2,484,NOLAB,11,45,1,6,0,39
7,Bo,TOM,0.5,2,484,NOLAB,8,43,1,1,0,42
8,Bo,TOM,0.5,2,484,NOLAB,5,17,1,4,0,13
9,Bo,TOM,0.5,2,484,NOLAB,24,122,1,8,0,114
10,Bo,TOM,0.5,2,484,NOLAB,9,60,1,1,0,59
11,Bo,TOM,0.5,2,484,NOLAB,43,158,1,3,0,155
12,Bo,TOM,0.5,2,484,NOLAB,18,107,1,6,0,101
13,Bo,TOM,0.5,2,484,NOLAB,7,20,1,1,0,19
14,Bo,TOM,0.5,2,484,NOLAB,4,16,1,8,0,8
15,Bo,TOM,0.5,2,484,NOLAB,22,101,1,4,0,97
