replica,sigma,population,network,true_model,net_size,colab_cond,stickiness_agent,stickiness_switch,stickiness_overall
18,0.2,Bo,TOM,2,484,COLAB,0.8754578754578755,0.8673568424458105,0.8707109004739336
19,0.2,Bo,TOM,2,484,COLAB,0.8670444638186574,0.8715175352343494,0.8695977549111319
20,0.2,Bo,TOM,2,484,COLAB,0.8790020790020789,0.8755060728744939,0.877072080461911
21,0.2,Bo,TOM,2,484,COLAB,0.8849721706864564,0.8757921419518377,0.8795180722891567
22,0.2,Bo,TOM,2,484,COLAB,0.8747482883608538,0.8774493523746264,0.876228613032399
23,0.2,Bo,TOM,2,484,COLAB,0.8751625487646294,0.8662420382165605,0.8703778135048231
24,0.2,Bo,TOM,2,484,COLAB,0.8853251318101933,0.8672086720867209,0.8745756655351081
25,0.2,Bo,TOM,2,484,COLAB,0.8785776235906331,0.8624401913875598,0.8690265486725663
26,0.2,Bo,TOM,2,484,COLAB,0.8724662162162162,0.8789675619114057,0.8760267430754537
27,0.2,Bo,TOM,2,484,COLAB,0.870843989769821,0.8715697036223929,0.8712344949793267
28,0.2,Bo,TOM,2,484,COLAB,0.8560830860534124,0.8647798742138365,0.8613994617454825
29,0.2,Bo,TOM,2,484,COLAB,0.8621621621621621,0.8778722064841045,0.8714100426162683
30,0.2,Bo,TOM,2,484,COLAB,0.8675213675213675,0.8850184956843403,0.8786161063330727
31,0.2,Bo,TOM,2,484,COLAB,0.8802451673738803,0.8711203074194502,0.8746366279069767
32,0.2,Bo,TOM,2,484,COLAB,0.8785594639865997,0.8700230338927278,0.8737792518887046
33,0.2,Bo,TOM,2,484,COLAB,0.8746789933230611,0.8725587553790135,0.873389694041868
34,0.2,Bo,TOM,2,484,COLAB,0.873898678414097,0.8605460385438972,0.8649135446685878
35,0.2,Bo,TOM,2,484,COLAB,0.8681672025723473,0.8648574561403508,0.8659775117881756
36,0.2,Bo,TOM,2,484,COLAB,0.8715113217482886,0.8767427122940431,0.8747774480712166
37,0.2,Bo,TOM,2,484,COLAB,0.8651938683498648,0.8804270462633452,0.8737072394590294
38,0.2,Bo,TOM,2,484,COLAB,0.8724946695095949,0.8673913043478261,0.8697355533790402
39,0.2,Bo,TOM,2,484,COLAB,0.8740475123263111,0.8691997310020174,0.8712776176753122
40,0.2,Bo,TOM,2,484,COLAB,0.8717586044318717,0.8756423432682425,0.8740079365079365
41,0.2,Bo,TOM,2,484,COLAB,0.8698817106460419,0.8638003607937462,0.8662201303403331
42,0.2,Bo,TOM,2,484,COLAB,0.8833254605573926,0.8571428571428572,0.8679098679098679
43,0.2,Bo,TOM,2,484,COLAB,0.8698441796516957,0.876231122783979,0.8735654169854629
44,0.2,Bo,TOM,2,484,COLAB,0.873946037099494,0.8761904761904762,0.8751882530120482
45,0.2,Bo,TOM,2,484,COLAB,0.8787304594978683,0.8703823720025924,0.8737733307677507
46,0.2,Bo,TOM,2,484,COLAB,0.8791748526522594,0.8758901322482198,0.8772316950852558
47,0.2,Bo,TOM,2,484,COLAB,0.8840457046127803,0.8725751236211488,0.8780048076923077
48,0.2,Bo,TOM,2,484,COLAB,0.8847682119205298,0.8740183246073299,0.8785942492012779
49,0.2,Bo,TOM,2,484,COLAB,0.8742316784869977,0.8719052744886975,0.8729090167278661
50,0.2,Bo,TOM,2,484,COLAB,0.8778908418131359,0.8792086081221798,0.8786436644854253
1,0.2,Bo,TOM,7,484,COLAB,0.8627316403568978,0.837369290038525,0.8446277745040267
2,0.2,Bo,TOM,7,484,COLAB,0.8672199170124482,0.8027027027027027,0.8261243813212825
3,0.2,Bo,TOM,7,484,COLAB,0.8847402597402597,0.7994394269697913,0.8305989325953745
4,0.2,Bo,TOM,7,484,COLAB,0.8820391227030231,0.800180559735179,0.8277445109780439
5,0.2,Bo,TOM,7,484,COLAB,0.8726079825041007,0.8337476693598509,0.8478303942936398
6,0.2,Bo,TOM,7,484,COLAB,0.8673814898419865,0.8330862733471687,0.8448979591836735
7,0.2,Bo,TOM,7,484,COLAB,0.8665063138905592,0.847477398658501,0.8536920659858602
8,0.2,Bo,TOM,7,484,COLAB,0.8799772468714449,0.8298059964726632,0.8468992248062015
9,0.2,Bo,TOM,7,484,COLAB,0.8797669491525424,0.8463694981777404,0.8579285059578369
10,0.2,Bo,TOM,7,484,COLAB,0.8809815950920246,0.8027053777631145,0.8300793821068441
11,0.2,Bo,TOM,7,484,COLAB,0.9018485915492958,0.848816672553868,0.8724279835390947
12,0.2,Bo,TOM,7,484,COLAB,0.8711882229232387,0.8414634146341463,0.8525490196078431
13,0.2,Bo,TOM,7,484,COLAB,0.8825248392752776,0.833981841763943,0.851303441084463
14,0.2,Bo,TOM,7,484,COLAB,0.8824809575625681,0.836703431372549,0.8531948255586045
15,0.2,Bo,TOM,7,484,COLAB,0.8775995246583482,0.7995676343421865,0.8262548262548263
16,0.2,Bo,TOM,7,484,COLAB,0.8819875776397516,0.8397234443746071,0.8564928909952607
17,0.2,Bo,TOM,7,484,COLAB,0.8827738029719318,0.8276258992805755,0.8465608465608465
18,0.2,Bo,TOM,7,484,COLAB,0.8932249322493225,0.8261469472231804,0.8522344013490726
19,0.2,Bo,TOM,7,484,COLAB,0.8793939393939394,0.8198362147406734,0.8397008287851223
20,0.2,Bo,TOM,7,484,COLAB,0.873329459616502,0.8326452842172118,0.8470225872689938
21,0.2,Bo,TOM,7,484,COLAB,0.8636911942098915,0.8480647024841133,0.853125
22,0.2,Bo,TOM,7,484,COLAB,0.8676092544987146,0.8313060179257362,0.8433760683760684
23,0.2,Bo,TOM,7,484,COLAB,0.880184331797235,0.8317080843032401,0.8488301119023398
24,0.2,Bo,TOM,7,484,COLAB,0.875,0.8441176470588235,0.8542981072555205
25,0.2,Bo,TOM,7,484,COLAB,0.8871965730604474,0.8255624388653408,0.8506191950464397
26,0.2,Bo,TOM,7,484,COLAB,0.8815411155836688,0.8190145293746052,0.8411824668705403
27,0.2,Bo,TOM,7,484,COLAB,0.8731387730792138,0.8466780238500852,0.8552201499711594
28,0.2,Bo,TOM,7,484,COLAB,0.8828382838283828,0.826271186440678,0.8463490823896915
29,0.2,Bo,TOM,7,484,COLAB,0.8743545611015491,0.8381590978360256,0.8507165605095541
30,0.2,Bo,TOM,7,484,COLAB,0.881781838949172,0.8359697386519945,0.8531873792659369
31,0.2,Bo,TOM,7,484,COLAB,0.8723532970356926,0.8448883666274971,0.853865928416057
32,0.2,Bo,TOM,7,484,COLAB,0.8662383177570093,0.8458321717312518,0.8524249858463862
33,0.2,Bo,TOM,7,484,COLAB,0.8779314491882141,0.8444444444444444,0.8559077809798271
34,0.2,Bo,TOM,7,484,COLAB,0.8799772468714449,0.8298059964726632,0.8468992248062015
35,0.2,Bo,TOM,7,484,COLAB,0.8869123252858958,0.787321063394683,0.8186912147288373
36,0.2,Bo,TOM,7,484,COLAB,0.8666666666666667,0.8370239149689991,0.8470266040688577
37,0.2,Bo,TOM,7,484,COLAB,0.890677025527192,0.8406210392902408,0.8588140379185155
38,0.2,Bo,TOM,7,484,COLAB,0.8732854343566296,0.8365846762793328,0.8476716653512234
39,0.2,Bo,TOM,7,484,COLAB,0.8765586034912718,0.8350401328535842,0.8478052520605712
40,0.2,Bo,TOM,7,484,COLAB,0.8798498122653317,0.7648026315789473,0.8044415696420871
41,0.2,Bo,TOM,7,484,COLAB,0.8755832037325039,0.813953488372093,0.8368289397729459
42,0.2,Bo,TOM,7,484,COLAB,0.8640897755610972,0.8089171974522293,0.8269740869210365
43,0.2,Bo,TOM,7,484,COLAB,0.8758409785932721,0.8346751006325475,0.8478388421670252
44,0.2,Bo,TOM,7,484,COLAB,0.8833124215809285,0.8227927363807138,0.8429406850459482
45,0.2,Bo,TOM,7,484,COLAB,0.8661926308985133,0.8004252733900364,0.8214507129572226
46,0.2,Bo,TOM,7,484,COLAB,0.8770576131687243,0.8477593615715162,0.8587081891580162
47,0.2,Bo,TOM,7,484,COLAB,0.8876678876678876,0.77728285077951,0.815101443212717
48,0.2,Bo,TOM,7,484,COLAB,0.8741258741258742,0.8003748828491096,0.8246753246753247
49,0.2,Bo,TOM,7,484,COLAB,0.8815165876777251,0.8123844731977818,0.8360356708552898
50,0.2,Bo,TOM,7,484,COLAB,0.8738479262672811,0.8365770775409329,0.8495877739794893
1,0.5,Bo,TOM,13,484,COLAB,0.5363984674329502,0.43540945790080743,0.4486215538847118
2,0.5,Bo,TOM,13,484,COLAB,0.5671641791044777,0.4395229982964225,0.45638245441104
3,0.5,Bo,TOM,13,484,COLAB,0.5714285714285714,0.48593981253083374,0.49937629937629935
4,0.5,Bo,TOM,13,484,COLAB,0.4798534798534798,0.45602795573675015,0.45929648241206034
5,0.5,Bo,TOM,13,484,COLAB,0.5369774919614148,0.47663551401869164,0.4854460093896713
6,0.5,Bo,TOM,13,484,COLAB,0.5466321243523315,0.5297383029341792,0.5319807427785419
7,0.5,Bo,TOM,13,484,COLAB,0.556,0.4173016584491259,0.4312777106005643
8,0.5,Bo,TOM,13,484,COLAB,0.5650557620817844,0.49661954517516904,0.5063291139240507
9,0.5,Bo,TOM,13,484,COLAB,0.5730994152046784,0.46433289299867897,0.47537091988130564
10,0.5,Bo,TOM,13,484,COLAB,0.5161290322580645,0.4279523293607801,0.4417009602194787
11,0.5,Bo,TOM,13,484,COLAB,0.5298507462686567,0.43089430894308944,0.4427549194991055
12,0.5,Bo,TOM,13,484,COLAB,0.5502958579881656,0.44311377245508987,0.4566517189835575
13,0.5,Bo,TOM,13,484,COLAB,0.5709090909090909,0.5129457743038592,0.5198105081826012
14,0.5,Bo,TOM,13,484,COLAB,0.5287356321839081,0.4172615184944841,0.43340732519422864
15,0.5,Bo,TOM,13,484,COLAB,0.5207547169811321,0.4769230769230769,0.4818763326226013
16,0.5,Bo,TOM,13,484,COLAB,0.5441176470588236,0.4465,0.4581866197183099
17,0.5,Bo,TOM,13,484,COLAB,0.5801886792452831,0.43656716417910446,0.45114942528735635
18,0.5,Bo,TOM,13,484,COLAB,0.5478468899521531,0.4676418439716312,0.48017950635751683
19,0.5,Bo,TOM,13,484,COLAB,0.6007751937984496,0.4968445209409065,0.5102448775612194
20,0.5,Bo,TOM,13,484,COLAB,0.547244094488189,0.45150311968235957,0.4635597421913733
21,0.5,Bo,TOM,13,484,COLAB,0.5366795366795367,0.45016429353778753,0.4609112709832134
22,0.5,Bo,TOM,13,484,COLAB,0.5478260869565217,0.44331742243436756,0.4559286463798531
23,0.5,Bo,TOM,13,484,COLAB,0.5345911949685535,0.42629904559915166,0.441923774954628
24,0.5,Bo,TOM,13,484,COLAB,0.5154929577464789,0.4547160957297044,0.4633950120675785
25,0.5,Bo,TOM,13,484,COLAB,0.5296442687747036,0.4342948717948718,0.4456470588235294
26,0.5,Bo,TOM,13,484,COLAB,0.527027027027027,0.46955128205128205,0.4756446991404012
27,0.5,Bo,TOM,13,484,COLAB,0.5108225108225108,0.44366689993002095,0.4530120481927711
28,0.5,Bo,TOM,13,484,COLAB,0.5652173913043479,0.44288793103448276,0.4587242026266416
29,0.5,Bo,TOM,13,484,COLAB,0.5152671755725191,0.4907045009784736,0.49349522983521243
30,0.5,Bo,TOM,13,484,COLAB,0.6472727272727272,0.4153104279686558,0.44829369183040335
31,0.5,Bo,TOM,13,484,COLAB,0.5205479452054795,0.44312267657992566,0.45070422535211263
32,0.5,Bo,TOM,13,484,COLAB,0.5508474576271186,0.42140468227424754,0.43645320197044335
33,0.5,Bo,TOM,13,484,COLAB,0.5434782608695652,0.39579967689822293,0.4176227627351996
34,0.5,Bo,TOM,13,484,COLAB,0.5650557620817844,0.49661954517516904,0.5063291139240507
35,0.5,Bo,TOM,13,484,COLAB,0.6243654822335025,0.38715131022823335,0.42101449275362324
36,0.5,Bo,TOM,13,484,COLAB,0.5753012048192772,0.4615002483854943,0.4776119402985075
37,0.5,Bo,TOM,13,484,COLAB,0.523076923076923,0.43889479277364507,0.4491129785247432
38,0.5,Bo,TOM,13,484,COLAB,0.5525291828793775,0.42769019876627823,0.4463869463869464
39,0.5,Bo,TOM,13,484,COLAB,0.5975609756097561,0.46388682055100516,0.4784339747843398
40,0.5,Bo,TOM,13,484,COLAB,0.6082089552238805,0.44699999999999995,0.46604938271604934
41,0.5,Bo,TOM,13,484,COLAB,0.620253164556962,0.42145922746781117,0.44520030234315944
42,0.5,Bo,TOM,13,484,COLAB,0.5829145728643217,0.5081967213114754,0.5191458026509572
43,0.5,Bo,TOM,13,484,COLAB,0.5473684210526315,0.42728531855955676,0.4412484700122399
44,0.5,Bo,TOM,13,484,COLAB,0.5584045584045584,0.5379807692307692,0.5409296585767174
45,0.5,Bo,TOM,13,484,COLAB,0.5391849529780564,0.4911337990327781,0.49816513761467895
46,0.5,Bo,TOM,13,484,COLAB,0.5739130434782609,0.42233766233766235,0.4385150812064965
47,0.5,Bo,TOM,13,484,COLAB,0.5627906976744186,0.46875,0.4805119255381035
48,0.5,Bo,TOM,13,484,COLAB,0.5931372549019608,0.44886975242195915,0.4631425800193987
49,0.5,Bo,TOM,13,484,COLAB,0.5202952029520296,0.4660714285714286,0.47192353643966545
50,0.5,Bo,TOM,13,484,COLAB,0.5043478260869565,0.45979492714517,0.4647143542966875
1,0.5,Bo,TOM,2,484,COLAB,0.8814575645756457,0.8795634173880316,0.8804145077720207
2,0.5,Bo,TOM,2,484,COLAB,0.8796169630642955,0.8659928268666449,0.8716730038022814
3,0.5,Bo,TOM,2,484,COLAB,0.880537580886013,0.8724137931034482,0.8755529909598
4,0.5,Bo,TOM,2,484,COLAB,0.8701633705932932,0.8685909608811242,0.8693284936479129
5,0.5,Bo,TOM,2,484,COLAB,0.8670936749399519,0.8723741577487119,0.8697470623381797
6,0.5,Bo,TOM,2,484,COLAB,0.86839481555334,0.8819661865998748,0.8767307692307692
7,0.5,Bo,TOM,2,484,COLAB,0.8622891016871865,0.8734413965087282,0.8689131642288466
8,0.5,Bo,TOM,2,484,COLAB,0.8737322515212982,0.7811084001394214,0.8188390828341252
9,0.5,Bo,TOM,2,484,COLAB,0.8777372262773723,0.8633757961783439,0.8692798199549887
10,0.5,Bo,TOM,2,484,COLAB,0.8775599128540305,0.8714923469387755,0.8740563432148776
11,0.5,Bo,TOM,2,484,COLAB,0.8726273726273727,0.8743256109171691,0.873665825732583
12,0.5,Bo,TOM,2,484,COLAB,0.8644314868804664,0.8870650032829941,0.8779388714733543
13,0.5,Bo,TOM,2,484,COLAB,0.869433635970601,0.8675271739130435,0.8683659882062013
14,0.5,Bo,TOM,2,484,COLAB,0.8749351323300467,0.8707671043538355,0.8724331051649036
15,0.5,Bo,TOM,2,484,COLAB,0.871578947368421,0.8784632434429257,0.8752459661550571
16,0.5,Bo,TOM,2,484,COLAB,0.8718736287845547,0.8771317829457365,0.874665569047129
17,0.5,Bo,TOM,2,484,COLAB,0.8694616484040019,0.8655705996131529,0.8671409344356854
18,0.5,Bo,TOM,2,484,COLAB,0.8794293603313391,0.8655895496734273,0.8715072805981897
19,0.5,Bo,TOM,2,484,COLAB,0.8693467336683417,0.8686478454680535,0.8689075630252101
20,0.5,Bo,TOM,2,484,COLAB,0.8730385164051355,0.8630590833793484,0.8667248908296943
21,0.5,Bo,TOM,2,484,COLAB,0.878345498783455,0.8532475490196079,0.8629441624365483
22,0.5,Bo,TOM,2,484,COLAB,0.872577519379845,0.8738597043095313,0.8733549494564181
23,0.5,Bo,TOM,2,484,COLAB,0.8748129675810474,0.8670060451797645,0.87004662004662
24,0.5,Bo,TOM,2,484,COLAB,0.8723404255319149,0.8777456647398844,0.8757821126242179
25,0.5,Bo,TOM,2,484,COLAB,0.8691358024691358,0.8612659888488029,0.864406779661017
26,0.5,Bo,TOM,2,484,COLAB,0.8729792147806005,0.8864256480218281,0.8807141455758289
27,0.5,Bo,TOM,2,484,COLAB,0.8741965105601469,0.8777879621142682,0.8763529627591268
28,0.5,Bo,TOM,2,484,COLAB,0.8748932536293765,0.8858311640014875,0.8807394156231365
29,0.5,Bo,TOM,2,484,COLAB,0.8758519961051606,0.8767463520645762,0.8763981042654029
30,0.5,Bo,TOM,2,484,COLAB,0.8639821029082774,0.8786581013561742,0.8721461187214612
31,0.5,Bo,TOM,2,484,COLAB,0.8775852431525992,0.8753550015777848,0.8761597418313836
32,0.5,Bo,TOM,2,484,COLAB,0.8669032830523513,0.8716506781343036,0.8696228917945803
33,0.5,Bo,TOM,2,484,COLAB,0.8780028261893547,0.8790175864160097,0.8786201807784542
34,0.5,Bo,TOM,2,484,COLAB,0.8737322515212982,0.7811084001394214,0.8188390828341252
35,0.5,Bo,TOM,2,484,COLAB,0.8891739353514623,0.8669934640522876,0.8756238770213616
36,0.5,Bo,TOM,2,484,COLAB,0.8662004662004662,0.8724676187313185,0.8698603568657874
37,0.5,Bo,TOM,2,484,COLAB,0.8665659617321249,0.8810110974106042,0.8755258126195029
38,0.5,Bo,TOM,2,484,COLAB,0.8630252100840337,0.8770989639156842,0.8706313960223981
39,0.5,Bo,TOM,2,484,COLAB,0.8740974729241877,0.8655839668279198,0.8692759295499022
40,0.5,Bo,TOM,2,484,COLAB,0.8710152035311427,0.8597111700559976,0.8639543446244478
41,0.5,Bo,TOM,2,484,COLAB,0.8641328090869376,0.840829346092504,0.8506637168141593
42,0.5,Bo,TOM,2,484,COLAB,0.8812949640287769,0.8751162070034088,0.8774405567369031
43,0.5,Bo,TOM,2,484,COLAB,0.8506184586108468,0.8654970760233918,0.8592533439808345
44,0.5,Bo,TOM,2,484,COLAB,0.8733269598470363,0.8790346030822913,0.8768757909962033
45,0.5,Bo,TOM,2,484,COLAB,0.8725371934057097,0.887124611667242,0.8803863298662704
46,0.5,Bo,TOM,2,484,COLAB,0.8659846547314578,0.8712446351931331,0.8692735288479969
47,0.5,Bo,TOM,2,484,COLAB,0.8810289389067524,0.8710429856714429,0.8752414059482425
48,0.5,Bo,TOM,2,484,COLAB,0.8793269230769231,0.8803604723430702,0.8799546998867497
49,0.5,Bo,TOM,2,484,COLAB,0.8705932932072227,0.8804088586030664,0.8760691883672306
50,0.5,Bo,TOM,2,484,COLAB,0.8600917431192661,0.8711520152332592,0.8666291502532357
1,0.5,Bo,TOM,7,484,COLAB,0.7455295735900963,0.645021645021645,0.6634688210047968
2,0.5,Bo,TOM,7,484,COLAB,0.6592398427260813,0.6373239436619718,0.6416259325958322
3,0.5,Bo,TOM,7,484,COLAB,0.7582562747688243,0.7347682119205299,0.7394757744241461
4,0.5,Bo,TOM,7,484,COLAB,0.7258261933904528,0.6712792127921279,0.6822315065126567
5,0.5,Bo,TOM,7,484,COLAB,0.7264770240700219,0.6543267006015734,0.6669213139801375
6,0.5,Bo,TOM,7,484,COLAB,0.7210242587601079,0.6721778791334094,0.6807058823529412
7,0.5,Bo,TOM,7,484,COLAB,0.7470664928292047,0.6497599039615847,0.6679677970236644
8,0.5,Bo,TOM,7,484,COLAB,0.7216916780354707,0.6572979878633025,0.6695134575569358
9,0.5,Bo,TOM,7,484,COLAB,0.7331240188383046,0.6328808446455505,0.6490384615384616
10,0.5,Bo,TOM,7,484,COLAB,0.7094763092269327,0.6506202008269344,0.66189111747851
11,0.5,Bo,TOM,7,484,COLAB,0.7203703703703703,0.708969465648855,0.7106406080347448
12,0.5,Bo,TOM,7,484,COLAB,0.7278325123152709,0.6646688642493257,0.6770306097854905
13,0.5,Bo,TOM,7,484,COLAB,0.7421289355322338,0.6513677811550151,0.6666666666666667
14,0.5,Bo,TOM,7,484,COLAB,0.6853002070393375,0.6282103546677538,0.6376021798365122
15,0.5,Bo,TOM,7,484,COLAB,0.7395498392282958,0.7143638850889193,0.718026654196867
16,0.5,Bo,TOM,7,484,COLAB,0.762962962962963,0.6618638871857756,0.6791973583947168
17,0.5,Bo,TOM,7,484,COLAB,0.7382671480144405,0.6988467874794069,0.7049317358595709
18,0.5,Bo,TOM,7,484,COLAB,0.7458333333333333,0.6873315363881402,0.6977087952697709
19,0.5,Bo,TOM,7,484,COLAB,0.7403055229142186,0.5895592372616443,0.6212345679012345
20,0.5,Bo,TOM,7,484,COLAB,0.7151702786377709,0.6065737051792829,0.6257517769272827
21,0.5,Bo,TOM,7,484,COLAB,0.7344877344877345,0.6593632317699418,0.6737686773657996
22,0.5,Bo,TOM,7,484,COLAB,0.7418244406196213,0.6351630210482873,0.655792276964048
23,0.5,Bo,TOM,7,484,COLAB,0.7502944640753828,0.6884469696969697,0.7015185461787403
24,0.5,Bo,TOM,7,484,COLAB,0.7308209959623149,0.6996877661084303,0.7051101734646039
25,0.5,Bo,TOM,7,484,COLAB,0.7299077733860342,0.7241840556447299,0.7251501000667111
26,0.5,Bo,TOM,7,484,COLAB,0.6810344827586207,0.7069767441860465,0.7026112185686654
27,0.5,Bo,TOM,7,484,COLAB,0.7337110481586402,0.6395973154362415,0.6576234400434076
28,0.5,Bo,TOM,7,484,COLAB,0.6948924731182795,0.7038278848840458,0.7022900763358779
29,0.5,Bo,TOM,7,484,COLAB,0.7286184210526316,0.6591331269349845,0.6701406982803544
30,0.5,Bo,TOM,7,484,COLAB,0.7062750333778371,0.6814720812182742,0.6862342988977186
31,0.5,Bo,TOM,7,484,COLAB,0.670487106017192,0.5643236074270557,0.5842757135164243
32,0.5,Bo,TOM,7,484,COLAB,0.7521489971346704,0.6810620601407549,0.6940376569037656
33,0.5,Bo,TOM,7,484,COLAB,0.7219973009446694,0.7123249299719888,0.7139874739039667
34,0.5,Bo,TOM,7,484,COLAB,0.7216916780354707,0.6572979878633025,0.6695134575569358
35,0.5,Bo,TOM,7,484,COLAB,0.6961240310077519,0.6204995134609147,0.6335836909871244
36,0.5,Bo,TOM,7,484,COLAB,0.7413127413127414,0.6907272235739389,0.6995084897229669
37,0.5,Bo,TOM,7,484,COLAB,0.731829573934837,0.6271890768774118,0.6472282217422607
38,0.5,Bo,TOM,7,484,COLAB,0.7437582128777924,0.6386775892334698,0.6578128738932759
39,0.5,Bo,TOM,7,484,COLAB,0.7157079646017699,0.6801269108739545,0.6874857012125372
40,0.5,Bo,TOM,7,484,COLAB,0.713091922005571,0.6562150055991041,0.6682366794230203
41,0.5,Bo,TOM,7,484,COLAB,0.7404980340760157,0.6898660454280723,0.6990707648320229
42,0.5,Bo,TOM,7,484,COLAB,0.7123287671232876,0.6860036832412524,0.6912090618074366
43,0.5,Bo,TOM,7,484,COLAB,0.7083333333333333,0.69346009795448,0.6960152708184204
44,0.5,Bo,TOM,7,484,COLAB,0.707533234859675,0.6107990012484394,0.6276732800824529
45,0.5,Bo,TOM,7,484,COLAB,0.7406103286384976,0.7490465293668955,0.7475444096133752
46,0.5,Bo,TOM,7,484,COLAB,0.7001703577512777,0.7033447952485152,0.7028526148969889
47,0.5,Bo,TOM,7,484,COLAB,0.7089337175792507,0.6554054054054055,0.6648101265822786
48,0.5,Bo,TOM,7,484,COLAB,0.7667887667887667,0.7048322560787934,0.7173058013765978
49,0.5,Bo,TOM,7,484,COLAB,0.7180851063829787,0.6272390364422483,0.6407154129405577
50,0.5,Bo,TOM,7,484,COLAB,0.6988906497622821,0.7207773649614175,0.7174334140435835
1,0.8,Bo,TOM,13,484,COLAB,0.3076923076923077,0.11111111111111116,0.16326530612244894
2,0.8,Bo,TOM,13,484,COLAB,0,0.19999999999999996,0.15254237288135597
3,0.8,Bo,TOM,13,484,COLAB,0.09999999999999998,0.21212121212121215,0.18604651162790697
4,0.8,Bo,TOM,13,484,COLAB,0.2142857142857143,0.0625,0.10869565217391308
5,0.8,Bo,TOM,13,484,COLAB,0.375,0.16666666666666663,0.22413793103448276
6,0.8,Bo,TOM,13,484,COLAB,0.2941176470588235,0.16279069767441856,0.19999999999999996
7,0.8,Bo,TOM,13,484,COLAB,0.2727272727272727,0.11111111111111116,0.14893617021276595
8,0.8,Bo,TOM,13,484,COLAB,0.23076923076923073,0.125,0.15094339622641506
9,0.8,Bo,TOM,13,484,COLAB,0.09090909090909094,0.09677419354838712,0.09523809523809523
10,0.8,Bo,TOM,13,484,COLAB,0.23076923076923073,0.196078431372549,0.203125
11,0.8,Bo,TOM,13,484,COLAB,0.18181818181818177,0.1875,0.18604651162790697
12,0.8,Bo,TOM,13,484,COLAB,0.09999999999999998,0.06060606060606055,0.06976744186046513
13,0.8,Bo,TOM,13,484,COLAB,0.2727272727272727,0.15000000000000002,0.17647058823529416
14,0.8,Bo,TOM,13,484,COLAB,0.1428571428571429,0.03448275862068961,0.05555555555555558
15,0.8,Bo,TOM,13,484,COLAB,0.41666666666666663,0.06976744186046513,0.1454545454545455
16,0.8,Bo,TOM,13,484,COLAB,0.25,0.0714285714285714,0.13636363636363635
17,0.8,Bo,TOM,13,484,COLAB,0.19999999999999996,0.13793103448275867,0.15909090909090906
18,0.8,Bo,TOM,13,484,COLAB,0.30000000000000004,0.17142857142857137,0.21818181818181814
19,0.8,Bo,TOM,13,484,COLAB,0.15384615384615385,0.1428571428571429,0.14634146341463417
20,0.8,Bo,TOM,13,484,COLAB,0.16666666666666663,0.1777777777777778,0.17543859649122806
