replica,network,population,true_model,sigma,net_size,colab_cond,TAT50
49,Small,Tess,13,0.2,484,COLAB,0.8930152484013772
50,Small,Tess,13,0.2,484,COLAB,0.8817076079179585
1,Small,Tess,13,0.2,484,NOLAB,0.943093570973902
2,Small,Tess,13,0.2,484,NOLAB,0.938624633840145
3,Small,Tess,13,0.2,484,NOLAB,0.9544735240413877
4,Small,Tess,13,0.2,484,NOLAB,0.9374123645634161
5,Small,Tess,13,0.2,484,NOLAB,0.9456845238095238
6,Small,Tess,13,0.2,484,NOLAB,0.9425377015080604
7,Small,Tess,13,0.2,484,NOLAB,0.9328307982231794
8,Small,Tess,13,0.2,484,NOLAB,0.9410531508200765
9,Small,Tess,13,0.2,484,NOLAB,0.9337094499294781
10,Small,Tess,13,0.2,484,NOLAB,0.9066817028474767
11,Small,Tess,13,0.2,484,NOLAB,0.9383339810856328
12,Small,Tess,13,0.2,484,NOLAB,0.9178345699367958
13,Small,Tess,13,0.2,484,NOLAB,0.9448225571220223
14,Small,Tess,13,0.2,484,NOLAB,0.9357604373757455
15,Small,Tess,13,0.2,484,NOLAB,0.9081805359661496
16,Small,Tess,13,0.2,484,NOLAB,0.9464397447128019
17,Small,Tess,13,0.2,484,NOLAB,0.9288205658183697
18,Small,Tess,13,0.2,484,NOLAB,0.9210935475511791
19,Small,Tess,13,0.2,484,NOLAB,0.9527019174898315
20,Small,Tess,13,0.2,484,NOLAB,0.9483115933195172
21,Small,Tess,13,0.2,484,NOLAB,0.9388973577235772
22,Small,Tess,13,0.2,484,NOLAB,0.9205334059055654
23,Small,Tess,13,0.2,484,NOLAB,0.9256954147084974
24,Small,Tess,13,0.2,484,NOLAB,0.9133324471620364
25,Small,Tess,13,0.2,484,NOLAB,0.9265483127795094
26,Small,Tess,13,0.2,484,NOLAB,0.9403060579233591
27,Small,Tess,13,0.2,484,NOLAB,0.9255730105588462
28,Small,Tess,13,0.2,484,NOLAB,0.9265137369965324
29,Small,Tess,13,0.2,484,NOLAB,0.9341376338791088
30,Small,Tess,13,0.2,484,NOLAB,0.9161996263677609
31,Small,Tess,13,0.2,484,NOLAB,0.9148285094989163
32,Small,Tess,13,0.2,484,NOLAB,0.9329004329004329
33,Small,Tess,13,0.2,484,NOLAB,0.9250168577208362
34,Small,Tess,13,0.2,484,NOLAB,0.9410531508200765
35,Small,Tess,13,0.2,484,NOLAB,0.9318241990998146
36,Small,Tess,13,0.2,484,NOLAB,0.936810970691046
37,Small,Tess,13,0.2,484,NOLAB,0.9267309805837098
38,Small,Tess,13,0.2,484,NOLAB,0.9417463512833417
39,Small,Tess,13,0.2,484,NOLAB,0.9409569505531121
40,Small,Tess,13,0.2,484,NOLAB,0.9040425234298504
41,Small,Tess,13,0.2,484,NOLAB,0.9161668665866987
42,Small,Tess,13,0.2,484,NOLAB,0.9497142857142857
43,Small,Tess,13,0.2,484,NOLAB,0.929980145598941
44,Small,Tess,13,0.2,484,NOLAB,0.9253811901227904
45,Small,Tess,13,0.2,484,NOLAB,0.9137455691217015
46,Small,Tess,13,0.2,484,NOLAB,0.9303635432667691
47,Small,Tess,13,0.2,484,NOLAB,0.937919675661979
48,Small,Tess,13,0.2,484,NOLAB,0.931587520360857
49,Small,Tess,13,0.2,484,NOLAB,0.9406312961719274
50,Small,Tess,13,0.2,484,NOLAB,0.9244479914870977
1,Small,Tess,2,0.2,484,COLAB,0.9146104796229554
2,Small,Tess,2,0.2,484,COLAB,0.9421667119196308
3,Small,Tess,2,0.2,484,COLAB,0.9335023950408565
4,Small,Tess,2,0.2,484,COLAB,0.923355629877369
5,Small,Tess,2,0.2,484,COLAB,0.941937259218492
6,Small,Tess,2,0.2,484,COLAB,0.9260371179039302
7,Small,Tess,2,0.2,484,COLAB,0.9315846403461331
8,Small,Tess,2,0.2,484,COLAB,0.9170171012054948
9,Small,Tess,2,0.2,484,COLAB,0.9395894428152493
10,Small,Tess,2,0.2,484,COLAB,0.9184129645152277
11,Small,Tess,2,0.2,484,COLAB,0.933083511777302
12,Small,Tess,2,0.2,484,COLAB,0.9464133824780266
13,Small,Tess,2,0.2,484,COLAB,0.9248357424441525
14,Small,Tess,2,0.2,484,COLAB,0.9442758620689655
15,Small,Tess,2,0.2,484,COLAB,0.930621342992477
16,Small,Tess,2,0.2,484,COLAB,0.9532244672017713
17,Small,Tess,2,0.2,484,COLAB,0.9369093941078377
18,Small,Tess,2,0.2,484,COLAB,0.9557546905628675
19,Small,Tess,2,0.2,484,COLAB,0.9247606019151847
20,Small,Tess,2,0.2,484,COLAB,0.9591893392559689
21,Small,Tess,2,0.2,484,COLAB,0.9352498656636217
22,Small,Tess,2,0.2,484,COLAB,0.9549350290295825
23,Small,Tess,2,0.2,484,COLAB,0.95475372279496
24,Small,Tess,2,0.2,484,COLAB,0.9330051955154498
25,Small,Tess,2,0.2,484,COLAB,0.9162640901771336
26,Small,Tess,2,0.2,484,COLAB,0.9544358080943447
27,Small,Tess,2,0.2,484,COLAB,0.9407015590200446
28,Small,Tess,2,0.2,484,COLAB,0.95
29,Small,Tess,2,0.2,484,COLAB,0.9589403973509933
30,Small,Tess,2,0.2,484,COLAB,0.9333881578947368
31,Small,Tess,2,0.2,484,COLAB,0.971205597416577
32,Small,Tess,2,0.2,484,COLAB,0.9467701691156085
33,Small,Tess,2,0.2,484,COLAB,0.9351654215581644
34,Small,Tess,2,0.2,484,COLAB,0.9170171012054948
35,Small,Tess,2,0.2,484,COLAB,0.9418282548476454
36,Small,Tess,2,0.2,484,COLAB,0.9599896076903092
37,Small,Tess,2,0.2,484,COLAB,0.9511419485400405
38,Small,Tess,2,0.2,484,COLAB,0.945982999725802
39,Small,Tess,2,0.2,484,COLAB,0.9285511766373689
40,Small,Tess,2,0.2,484,COLAB,0.9228454172366621
41,Small,Tess,2,0.2,484,COLAB,0.9541156840934372
42,Small,Tess,2,0.2,484,COLAB,0.9383658467627933
43,Small,Tess,2,0.2,484,COLAB,0.9464873765093305
44,Small,Tess,2,0.2,484,COLAB,0.9299918278398257
45,Small,Tess,2,0.2,484,COLAB,0.9518207282913165
46,Small,Tess,2,0.2,484,COLAB,0.9408185840707964
47,Small,Tess,2,0.2,484,COLAB,0.9429230325742289
48,Small,Tess,2,0.2,484,COLAB,0.9164829106945975
49,Small,Tess,2,0.2,484,COLAB,0.9298056155507559
50,Small,Tess,2,0.2,484,COLAB,0.9584158415841584
1,Small,Tess,2,0.2,484,NOLAB,0.9497995468014642
2,Small,Tess,2,0.2,484,NOLAB,0.9463271661476461
3,Small,Tess,2,0.2,484,NOLAB,0.9564982922883336
4,Small,Tess,2,0.2,484,NOLAB,0.9624915139171758
5,Small,Tess,2,0.2,484,NOLAB,0.9615452151009658
6,Small,Tess,2,0.2,484,NOLAB,0.9581509367886535
7,Small,Tess,2,0.2,484,NOLAB,0.9489222966853831
8,Small,Tess,2,0.2,484,NOLAB,0.9525893508388038
9,Small,Tess,2,0.2,484,NOLAB,0.9482165489770052
10,Small,Tess,2,0.2,484,NOLAB,0.9576796789492886
11,Small,Tess,2,0.2,484,NOLAB,0.9697021862626958
12,Small,Tess,2,0.2,484,NOLAB,0.9605491831769204
13,Small,Tess,2,0.2,484,NOLAB,0.9502742877366838
14,Small,Tess,2,0.2,484,NOLAB,0.9396205764319592
15,Small,Tess,2,0.2,484,NOLAB,0.9429488322339098
16,Small,Tess,2,0.2,484,NOLAB,0.9525814719882827
17,Small,Tess,2,0.2,484,NOLAB,0.9489906272530642
18,Small,Tess,2,0.2,484,NOLAB,0.9640879042344113
19,Small,Tess,2,0.2,484,NOLAB,0.9369882520469918
20,Small,Tess,2,0.2,484,NOLAB,0.9301913536498937
21,Small,Tess,2,0.2,484,NOLAB,0.9408230152949745
22,Small,Tess,2,0.2,484,NOLAB,0.9589257503949447
23,Small,Tess,2,0.2,484,NOLAB,0.9411971830985916
24,Small,Tess,2,0.2,484,NOLAB,0.9590509666080843
25,Small,Tess,2,0.2,484,NOLAB,0.9724381625441696
26,Small,Tess,2,0.2,484,NOLAB,0.9343238223873037
27,Small,Tess,2,0.2,484,NOLAB,0.938986744143817
28,Small,Tess,2,0.2,484,NOLAB,0.9489064180709932
29,Small,Tess,2,0.2,484,NOLAB,0.94411247803163445
30,Small,Tess,2,0.2,484,NOLAB,0.9639184242635523
31,Small,Tess,2,0.2,484,NOLAB,0.9424834259093352
32,Small,Tess,2,0.2,484,NOLAB,0.9493267186392629
33,Small,Tess,2,0.2,484,NOLAB,0.9554770318021202
34,Small,Tess,2,0.2,484,NOLAB,0.9525893508388038
35,Small,Tess,2,0.2,484,NOLAB,0.9457198789820253
36,Small,Tess,2,0.2,484,NOLAB,0.9594288699286088
37,Small,Tess,2,0.2,484,NOLAB,0.9610971674435281
38,Small,Tess,2,0.2,484,NOLAB,0.9629178272980501
39,Small,Tess,2,0.2,484,NOLAB,0.9556036816459123
40,Small,Tess,2,0.2,484,NOLAB,0.942635931726201
41,Small,Tess,2,0.2,484,NOLAB,0.9638574565107245
42,Small,Tess,2,0.2,484,NOLAB,0.9470945359930616
43,Small,Tess,2,0.2,484,NOLAB,0.9455110623514353
44,Small,Tess,2,0.2,484,NOLAB,0.944701280227596
45,Small,Tess,2,0.2,484,NOLAB,0.9584818246614397
46,Small,Tess,2,0.2,484,NOLAB,0.940587219343696
47,Small,Tess,2,0.2,484,NOLAB,0.9635284139100933
48,Small,Tess,2,0.2,484,NOLAB,0.963258785942492
49,Small,Tess,2,0.2,484,NOLAB,0.9654503789881896
50,Small,Tess,2,0.2,484,NOLAB,0.9466784765279008
1,Small,Tess,7,0.2,484,COLAB,0.9271325540910221
2,Small,Tess,7,0.2,484,COLAB,0.9372186093046523
3,Small,Tess,7,0.2,484,COLAB,0.9100501187021894
4,Small,Tess,7,0.2,484,COLAB,0.9276606179499755
5,Small,Tess,7,0.2,484,COLAB,0.9390672603702835
6,Small,Tess,7,0.2,484,COLAB,0.9285714285714286
7,Small,Tess,7,0.2,484,COLAB,0.929958220693045
8,Small,Tess,7,0.2,484,COLAB,0.9192307692307692
9,Small,Tess,7,0.2,484,COLAB,0.9173181710495143
10,Small,Tess,7,0.2,484,COLAB,0.8783817324398113
11,Small,Tess,7,0.2,484,COLAB,0.9402380952380952
12,Small,Tess,7,0.2,484,COLAB,0.9134712411705348
13,Small,Tess,7,0.2,484,COLAB,0.9083395942900075
14,Small,Tess,7,0.2,484,COLAB,0.9344262295081968
15,Small,Tess,7,0.2,484,COLAB,0.8858895705521472
16,Small,Tess,7,0.2,484,COLAB,0.9230182926829268
17,Small,Tess,7,0.2,484,COLAB,0.8717812582957261
18,Small,Tess,7,0.2,484,COLAB,0.9175206198450387
19,Small,Tess,7,0.2,484,COLAB,0.8867019934393137
20,Small,Tess,7,0.2,484,COLAB,0.9419096895578551
21,Small,Tess,7,0.2,484,COLAB,0.9214659685863874
22,Small,Tess,7,0.2,484,COLAB,0.9112296871210284
23,Small,Tess,7,0.2,484,COLAB,0.9120825147347741
24,Small,Tess,7,0.2,484,COLAB,0.9297851074462768
25,Small,Tess,7,0.2,484,COLAB,0.8988875154511743
26,Small,Tess,7,0.2,484,COLAB,0.8976646549462084
27,Small,Tess,7,0.2,484,COLAB,0.906352171882298
28,Small,Tess,7,0.2,484,COLAB,0.9235323137641835
29,Small,Tess,7,0.2,484,COLAB,0.9029425723777883
30,Small,Tess,7,0.2,484,COLAB,0.9149553032133365
31,Small,Tess,7,0.2,484,COLAB,0.8881658230899012
32,Small,Tess,7,0.2,484,COLAB,0.8993538767395626
33,Small,Tess,7,0.2,484,COLAB,0.8862094951017332
34,Small,Tess,7,0.2,484,COLAB,0.9192307692307692
35,Small,Tess,7,0.2,484,COLAB,0.8887733887733887
36,Small,Tess,7,0.2,484,COLAB,0.9278959810874704
37,Small,Tess,7,0.2,484,COLAB,0.8650275965880582
38,Small,Tess,7,0.2,484,COLAB,0.92425
39,Small,Tess,7,0.2,484,COLAB,0.941417242261448
40,Small,Tess,7,0.2,484,COLAB,0.9153046062407132
41,Small,Tess,7,0.2,484,COLAB,0.9016234552944027
42,Small,Tess,7,0.2,484,COLAB,0.926829268292683
43,Small,Tess,7,0.2,484,COLAB,0.9152298850574713
44,Small,Tess,7,0.2,484,COLAB,0.8992400098063251
45,Small,Tess,7,0.2,484,COLAB,0.887361963190184
46,Small,Tess,7,0.2,484,COLAB,0.928706774040739
47,Small,Tess,7,0.2,484,COLAB,0.8213093709884467
48,Small,Tess,7,0.2,484,COLAB,0.9261946459844884
49,Small,Tess,7,0.2,484,COLAB,0.9002742458239841
50,Small,Tess,7,0.2,484,COLAB,0.898485251129418
1,Small,Tess,7,0.2,484,NOLAB,0.94
2,Small,Tess,7,0.2,484,NOLAB,0.937042879678761
3,Small,Tess,7,0.2,484,NOLAB,0.9319172879448586
4,Small,Tess,7,0.2,484,NOLAB,0.9299850074962519
5,Small,Tess,7,0.2,484,NOLAB,0.9133016627078385
6,Small,Tess,7,0.2,484,NOLAB,0.9474358974358974
7,Small,Tess,7,0.2,484,NOLAB,0.9284075263882515
8,Small,Tess,7,0.2,484,NOLAB,0.9178925247673372
9,Small,Tess,7,0.2,484,NOLAB,0.9140898483080513
10,Small,Tess,7,0.2,484,NOLAB,0.9178672211495619
11,Small,Tess,7,0.2,484,NOLAB,0.9350073855243722
12,Small,Tess,7,0.2,484,NOLAB,0.9115395937591992
13,Small,Tess,7,0.2,484,NOLAB,0.9161010830324909
14,Small,Tess,7,0.2,484,NOLAB,0.9451056233263909
15,Small,Tess,7,0.2,484,NOLAB,0.8938209703583542
16,Small,Tess,7,0.2,484,NOLAB,0.9211968597244853
17,Small,Tess,7,0.2,484,NOLAB,0.9240694053092096
18,Small,Tess,7,0.2,484,NOLAB,0.9379057296076772
19,Small,Tess,7,0.2,484,NOLAB,0.9398603391762862
20,Small,Tess,7,0.2,484,NOLAB,0.9394244604316547
21,Small,Tess,7,0.2,484,NOLAB,0.9391430646332607
22,Small,Tess,7,0.2,484,NOLAB,0.9242086491306286
23,Small,Tess,7,0.2,484,NOLAB,0.9045630778407396
24,Small,Tess,7,0.2,484,NOLAB,0.9255243258667427
25,Small,Tess,7,0.2,484,NOLAB,0.9501731145566762
26,Small,Tess,7,0.2,484,NOLAB,0.9334211296458882
27,Small,Tess,7,0.2,484,NOLAB,0.9297361399347762
28,Small,Tess,7,0.2,484,NOLAB,0.9459691252144082
29,Small,Tess,7,0.2,484,NOLAB,0.9513453227380454
30,Small,Tess,7,0.2,484,NOLAB,0.9427090830574348
31,Small,Tess,7,0.2,484,NOLAB,0.9274852154322726
32,Small,Tess,7,0.2,484,NOLAB,0.9255427655544223
33,Small,Tess,7,0.2,484,NOLAB,0.9347765363128492
34,Small,Tess,7,0.2,484,NOLAB,0.9178925247673372
35,Small,Tess,7,0.2,484,NOLAB,0.9406596572086994
36,Small,Tess,7,0.2,484,NOLAB,0.9397006414825374
37,Small,Tess,7,0.2,484,NOLAB,0.9425444596443229
38,Small,Tess,7,0.2,484,NOLAB,0.9394890183774093
39,Small,Tess,7,0.2,484,NOLAB,0.9120270685942787
40,Small,Tess,7,0.2,484,NOLAB,0.9404709018214127
41,Small,Tess,7,0.2,484,NOLAB,0.9429530201342282
42,Small,Tess,7,0.2,484,NOLAB,0.9115786376342504
43,Small,Tess,7,0.2,484,NOLAB,0.9176470588235294
44,Small,Tess,7,0.2,484,NOLAB,0.9446301409678826
45,Small,Tess,7,0.2,484,NOLAB,0.933458429561201
46,Small,Tess,7,0.2,484,NOLAB,0.9378269316992975
47,Small,Tess,7,0.2,484,NOLAB,0.9395636792452831
48,Small,Tess,7,0.2,484,NOLAB,0.9330046403712297
49,Small,Tess,7,0.2,484,NOLAB,0.9361004915346806
50,Small,Tess,7,0.2,484,NOLAB,0.9151307966706302
1,Small,Tess,13,0.5,413,COLAB,0
2,Small,Tess,13,0.5,413,COLAB,0
3,Small,Tess,13,0.5,413,COLAB,0
4,Small,Tess,13,0.5,413,COLAB,0
5,Small,Tess,13,0.5,413,COLAB,0
6,Small,Tess,13,0.5,413,COLAB,0
7,Small,Tess,13,0.5,413,COLAB,0
8,Small,Tess,13,0.5,413,COLAB,0
9,Small,Tess,13,0.5,413,COLAB,0
10,Small,Tess,13,0.5,413,COLAB,0
11,Small,Tess,13,0.5,413,COLAB,0
12,Small,Tess,13,0.5,413,COLAB,0
13,Small,Tess,13,0.5,413,COLAB,0
14,Small,Tess,13,0.5,413,COLAB,0
15,Small,Tess,13,0.5,413,COLAB,0
16,Small,Tess,13,0.5,413,COLAB,0
17,Small,Tess,13,0.5,413,COLAB,0
18,Small,Tess,13,0.5,413,COLAB,0
19,Small,Tess,13,0.5,413,COLAB,0
20,Small,Tess,13,0.5,413,COLAB,0
21,Small,Tess,13,0.5,413,COLAB,0
22,Small,Tess,13,0.5,413,COLAB,0
23,Small,Tess,13,0.5,413,COLAB,0
24,Small,Tess,13,0.5,413,COLAB,0
25,Small,Tess,13,0.5,413,COLAB,0
26,Small,Tess,13,0.5,413,COLAB,0
27,Small,Tess,13,0.5,413,COLAB,0
28,Small,Tess,13,0.5,413,COLAB,0
29,Small,Tess,13,0.5,413,COLAB,0
30,Small,Tess,13,0.5,413,COLAB,0
31,Small,Tess,13,0.5,413,COLAB,0
32,Small,Tess,13,0.5,413,COLAB,0
33,Small,Tess,13,0.5,413,COLAB,0
34,Small,Tess,13,0.5,413,COLAB,0
35,Small,Tess,13,0.5,413,COLAB,0
36,Small,Tess,13,0.5,413,COLAB,0
37,Small,Tess,13,0.5,413,COLAB,0
38,Small,Tess,13,0.5,413,COLAB,0
39,Small,Tess,13,0.5,413,COLAB,0
40,Small,Tess,13,0.5,413,COLAB,0
41,Small,Tess,13,0.5,413,COLAB,0
42,Small,Tess,13,0.5,413,COLAB,0
43,Small,Tess,13,0.5,413,COLAB,0
44,Small,Tess,13,0.5,413,COLAB,0
45,Small,Tess,13,0.5,413,COLAB,0
46,Small,Tess,13,0.5,413,COLAB,0
47,Small,Tess,13,0.5,413,COLAB,0
48,Small,Tess,13,0.5,413,COLAB,0
49,Small,Tess,13,0.5,413,COLAB,0
50,Small,Tess,13,0.5,413,COLAB,0
1,Small,Tess,13,0.5,413,NOLAB,0
2,Small,Tess,13,0.5,413,NOLAB,0
3,Small,Tess,13,0.5,413,NOLAB,0
4,Small,Tess,13,0.5,413,NOLAB,0
5,Small,Tess,13,0.5,413,NOLAB,0
6,Small,Tess,13,0.5,413,NOLAB,0
7,Small,Tess,13,0.5,413,NOLAB,0
8,Small,Tess,13,0.5,413,NOLAB,0
9,Small,Tess,13,0.5,413,NOLAB,0
10,Small,Tess,13,0.5,413,NOLAB,0
11,Small,Tess,13,0.5,413,NOLAB,0
12,Small,Tess,13,0.5,413,NOLAB,0
13,Small,Tess,13,0.5,413,NOLAB,0
14,Small,Tess,13,0.5,413,NOLAB,0
15,Small,Tess,13,0.5,413,NOLAB,0
16,Small,Tess,13,0.5,413,NOLAB,0
17,Small,Tess,13,0.5,413,NOLAB,0
18,Small,Tess,13,0.5,413,NOLAB,0
19,Small,Tess,13,0.5,413,NOLAB,0
20,Small,Tess,13,0.5,413,NOLAB,0
21,Small,Tess,13,0.5,413,NOLAB,0
22,Small,Tess,13,0.5,413,NOLAB,0
23,Small,Tess,13,0.5,413,NOLAB,0
24,Small,Tess,13,0.5,413,NOLAB,0
25,Small,Tess,13,0.5,413,NOLAB,0
26,Small,Tess,13,0.5,413,NOLAB,0
27,Small,Tess,13,0.5,413,NOLAB,0
28,Small,Tess,13,0.5,413,NOLAB,0
29,Small,Tess,13,0.5,413,NOLAB,0
30,Small,Tess,13,0.5,413,NOLAB,0
31,Small,Tess,13,0.5,413,NOLAB,0
32,Small,Tess,13,0.5,413,NOLAB,0
33,Small,Tess,13,0.5,413,NOLAB,0
34,Small,Tess,13,0.5,413,NOLAB,0
35,Small,Tess,13,0.5,413,NOLAB,0
36,Small,Tess,13,0.5,413,NOLAB,0
37,Small,Tess,13,0.5,413,NOLAB,0
38,Small,Tess,13,0.5,413,NOLAB,0
39,Small,Tess,13,0.5,413,NOLAB,0
40,Small,Tess,13,0.5,413,NOLAB,0
41,Small,Tess,13,0.5,413,NOLAB,0
42,Small,Tess,13,0.5,413,NOLAB,0
43,Small,Tess,13,0.5,413,NOLAB,0
44,Small,Tess,13,0.5,413,NOLAB,0
45,Small,Tess,13,0.5,413,NOLAB,0
46,Small,Tess,13,0.5,413,NOLAB,0
47,Small,Tess,13,0.5,413,NOLAB,0
48,Small,Tess,13,0.5,413,NOLAB,0
49,Small,Tess,13,0.5,413,NOLAB,0
50,Small,Tess,13,0.5,413,NOLAB,0
1,Small,Tess,2,0.5,413,COLAB,0.8962324393358876
2,Small,Tess,2,0.5,413,COLAB,0.9279829111992676
3,Small,Tess,2,0.5,413,COLAB,0.9003105590062112
4,Small,Tess,2,0.5,413,COLAB,0.9484151646985706
5,Small,Tess,2,0.5,413,COLAB,0.9428486822623631
6,Small,Tess,2,0.5,413,COLAB,0.9503908598917619
7,Small,Tess,2,0.5,413,COLAB,0.8934269304403318
8,Small,Tess,2,0.5,413,COLAB,0.919151552413157
9,Small,Tess,2,0.5,413,COLAB,0.9322033898305084
10,Small,Tess,2,0.5,413,COLAB,0.8976303317535546
11,Small,Tess,2,0.5,413,COLAB,0.9234028683181226
12,Small,Tess,2,0.5,413,COLAB,0.9373153921890384
13,Small,Tess,2,0.5,413,COLAB,0.9095574085952534
14,Small,Tess,2,0.5,413,COLAB,0.9182614336685047
15,Small,Tess,2,0.5,413,COLAB,0.9388674388674388
16,Small,Tess,2,0.5,413,COLAB,0.9141202959150853
17,Small,Tess,2,0.5,413,COLAB,0.9374225526641884
18,Small,Tess,2,0.5,413,COLAB,0.933162775823473
19,Small,Tess,2,0.5,413,COLAB,0.9021601016518425
20,Small,Tess,2,0.5,413,COLAB,0.929124110182606
21,Small,Tess,2,0.5,413,COLAB,0.9237882653061225
22,Small,Tess,2,0.5,413,COLAB,0.918479926448054
23,Small,Tess,2,0.5,413,COLAB,0.9206700379266751
24,Small,Tess,2,0.5,413,COLAB,0.9328190292510447
25,Small,Tess,2,0.5,413,COLAB,0.9252960825994534
26,Small,Tess,2,0.5,413,COLAB,0.933953488372093
27,Small,Tess,2,0.5,413,COLAB,0.9101610904584883
28,Small,Tess,2,0.5,413,COLAB,0.9343898573692552
29,Small,Tess,2,0.5,413,COLAB,0.9214237743451981
30,Small,Tess,2,0.5,413,COLAB,0.9219812236969893
31,Small,Tess,2,0.5,413,COLAB,0.9231481481481482
32,Small,Tess,2,0.5,413,COLAB,0.9393748026523524
33,Small,Tess,2,0.5,413,COLAB,0.9286581663630844
34,Small,Tess,2,0.5,413,COLAB,0.919151552413157
35,Small,Tess,2,0.5,413,COLAB,0.9483643361128928
36,Small,Tess,2,0.5,413,COLAB,0.9400061218243037
37,Small,Tess,2,0.5,413,COLAB,0.9448645242596093
38,Small,Tess,2,0.5,413,COLAB,0.9225396825396825
39,Small,Tess,2,0.5,413,COLAB,0.9285260482846251
40,Small,Tess,2,0.5,413,COLAB,0.9293655984303466
41,Small,Tess,2,0.5,413,COLAB,0.9027346177750155
42,Small,Tess,2,0.5,413,COLAB,0.9094936708860759
43,Small,Tess,2,0.5,413,COLAB,0.9300385109114249
44,Small,Tess,2,0.5,413,COLAB,0.8873548791967367
45,Small,Tess,2,0.5,413,COLAB,0.9392523364485982
46,Small,Tess,2,0.5,413,COLAB,0.881826892366656
47,Small,Tess,2,0.5,413,COLAB,0.9521394611727417
48,Small,Tess,2,0.5,413,COLAB,0.9504731861198739
49,Small,Tess,2,0.5,413,COLAB,0.9226536227453378
50,Small,Tess,2,0.5,413,COLAB,0.9440203562340967
1,Small,Tess,2,0.5,413,NOLAB,0.935933147632312
2,Small,Tess,2,0.5,413,NOLAB,0.9325890940317733
3,Small,Tess,2,0.5,413,NOLAB,0.9225604297224709
4,Small,Tess,2,0.5,413,NOLAB,0.9313978494623656
5,Small,Tess,2,0.5,413,NOLAB,0.9184770918477092
6,Small,Tess,2,0.5,413,NOLAB,0.9505269950526996
7,Small,Tess,2,0.5,413,NOLAB,0.924428450465707
8,Small,Tess,2,0.5,413,NOLAB,0.919779286926995
9,Small,Tess,2,0.5,413,NOLAB,0.9179233089185695
10,Small,Tess,2,0.5,413,NOLAB,0.8952050336298546
11,Small,Tess,2,0.5,413,NOLAB,0.9154743561523222
12,Small,Tess,2,0.5,413,NOLAB,0.9431049069373942
13,Small,Tess,2,0.5,413,NOLAB,0.9362331081081081
14,Small,Tess,2,0.5,413,NOLAB,0.9355736301369864
15,Small,Tess,2,0.5,413,NOLAB,0.9217204301075269
16,Small,Tess,2,0.5,413,NOLAB,0.941276959214179
17,Small,Tess,2,0.5,413,NOLAB,0.9220055710306406
18,Small,Tess,2,0.5,413,NOLAB,0.9368840427762634
19,Small,Tess,2,0.5,413,NOLAB,0.9164490861618799
20,Small,Tess,2,0.5,413,NOLAB,0.9136800699300699
21,Small,Tess,2,0.5,413,NOLAB,0.9384712305753885
22,Small,Tess,2,0.5,413,NOLAB,0.9411511101530502
23,Small,Tess,2,0.5,413,NOLAB,0.9320908311910883
24,Small,Tess,2,0.5,413,NOLAB,0.9400086318515322
25,Small,Tess,2,0.5,413,NOLAB,0.923660811103882
26,Small,Tess,2,0.5,413,NOLAB,0.943082675529705
27,Small,Tess,2,0.5,413,NOLAB,0.9079445145018915
28,Small,Tess,2,0.5,413,NOLAB,0.935291613452533
29,Small,Tess,2,0.5,413,NOLAB,0.9467696930671818
30,Small,Tess,2,0.5,413,NOLAB,0.9119590705606481
31,Small,Tess,2,0.5,413,NOLAB,0.9267139479905437
32,Small,Tess,2,0.5,413,NOLAB,0.9117966543558549
33,Small,Tess,2,0.5,413,NOLAB,0.9256844850065189
34,Small,Tess,2,0.5,413,NOLAB,0.919779286926995
35,Small,Tess,2,0.5,413,NOLAB,0.9309976500747703
36,Small,Tess,2,0.5,413,NOLAB,0.9197064537017051
37,Small,Tess,2,0.5,413,NOLAB,0.9248950740004418
38,Small,Tess,2,0.5,413,NOLAB,0.9192050118816159
39,Small,Tess,2,0.5,413,NOLAB,0.8972323535721948
40,Small,Tess,2,0.5,413,NOLAB,0.9380723942433493
41,Small,Tess,2,0.5,413,NOLAB,0.9248136315228968
42,Small,Tess,2,0.5,413,NOLAB,0.9312648136177548
43,Small,Tess,2,0.5,413,NOLAB,0.9170476812540823
44,Small,Tess,2,0.5,413,NOLAB,0.9158008658008658
45,Small,Tess,2,0.5,413,NOLAB,0.9355325571366968
46,Small,Tess,2,0.5,413,NOLAB,0.9303974221267455
47,Small,Tess,2,0.5,413,NOLAB,0.9483637909052274
48,Small,Tess,2,0.5,413,NOLAB,0.9255704841117509
49,Small,Tess,2,0.5,413,NOLAB,0.9169398907103825
50,Small,Tess,2,0.5,413,NOLAB,0.9342575089266961
1,Small,Tess,7,0.5,413,COLAB,0.03261348611723226
2,Small,Tess,7,0.5,413,COLAB,0.0039164490861618795
3,Small,Tess,7,0.5,413,COLAB,0.15975820379965458
4,Small,Tess,7,0.5,413,COLAB,0.22092050209205022
5,Small,Tess,7,0.5,413,COLAB,0.021739130434782608
6,Small,Tess,7,0.5,413,COLAB,0
7,Small,Tess,7,0.5,413,COLAB,0.3381539770310506
8,Small,Tess,7,0.5,413,COLAB,0.04782237403928267
9,Small,Tess,7,0.5,413,COLAB,0.3219895287958115
10,Small,Tess,7,0.5,413,COLAB,0.04516403919897742
11,Small,Tess,7,0.5,413,COLAB,0
12,Small,Tess,7,0.5,413,COLAB,0.002208480565371025
13,Small,Tess,7,0.5,413,COLAB,0.27045149754135
14,Small,Tess,7,0.5,413,COLAB,0.21779548472775564
15,Small,Tess,7,0.5,413,COLAB,0.2132639791937581
