replica,network,population,true_model,sigma,net_size,colab_cond,TAT,TAT50
47,PT,Bo,2,0.8,413,COLAB,0.35341418340880015,0.022617901828681425
48,PT,Bo,2,0.8,413,COLAB,0.3029064032217363,0.01937984496124031
49,PT,Bo,2,0.8,413,COLAB,0.30024975863203757,0
50,PT,Bo,2,0.8,413,COLAB,0.29936839661726256,0
1,PT,Bo,2,0.8,413,NOLAB,0.15730203934920942,0
2,PT,Bo,2,0.8,413,NOLAB,0.16367256115588932,0
3,PT,Bo,2,0.8,413,NOLAB,0.15043326834886253,0
4,PT,Bo,2,0.8,413,NOLAB,0.10418771707649242,0
5,PT,Bo,2,0.8,413,NOLAB,0.18350584844516946,0
6,PT,Bo,2,0.8,413,NOLAB,0.167092534115888,0
7,PT,Bo,2,0.8,413,NOLAB,0.13109366432623115,0
8,PT,Bo,2,0.8,413,NOLAB,0.18126297814172704,0
9,PT,Bo,2,0.8,413,NOLAB,0.15430176140177546,0
10,PT,Bo,2,0.8,413,NOLAB,0.1981451141300933,0
11,PT,Bo,2,0.8,413,NOLAB,0.13480203919491526,0
12,PT,Bo,2,0.8,413,NOLAB,0.14068268599936756,0
13,PT,Bo,2,0.8,413,NOLAB,0.1559264626969289,0
14,PT,Bo,2,0.8,413,NOLAB,0.13727854200345657,0
15,PT,Bo,2,0.8,413,NOLAB,0.19373890648383393,0
16,PT,Bo,2,0.8,413,NOLAB,0.16654465917866149,0
17,PT,Bo,2,0.8,413,NOLAB,0.1694224167503399,0
18,PT,Bo,2,0.8,413,NOLAB,0.14097282083542662,0
19,PT,Bo,2,0.8,413,NOLAB,0.16814358103891563,0
20,PT,Bo,2,0.8,413,NOLAB,0.1967517642512203,0
21,PT,Bo,2,0.8,413,NOLAB,0.1520125915689226,0
22,PT,Bo,2,0.8,413,NOLAB,0.17745307948525707,0
23,PT,Bo,2,0.8,413,NOLAB,0.1899860157561347,0
24,PT,Bo,2,0.8,413,NOLAB,0.18785989490390048,0
25,PT,Bo,2,0.8,413,NOLAB,0.19305723382846848,0
26,PT,Bo,2,0.8,413,NOLAB,0.18751299176984818,0
27,PT,Bo,2,0.8,413,NOLAB,0.1587555762814732,0
28,PT,Bo,2,0.8,413,NOLAB,0.18063391550201555,0
29,PT,Bo,2,0.8,413,NOLAB,0.1797226194705766,0
30,PT,Bo,2,0.8,413,NOLAB,0.1319975904122786,0
31,PT,Bo,2,0.8,413,NOLAB,0.16410361085925107,0
32,PT,Bo,2,0.8,413,NOLAB,0.13584360118647906,0
33,PT,Bo,2,0.8,413,NOLAB,0.1547240599461881,0
34,PT,Bo,2,0.8,413,NOLAB,0.18126297814172704,0
35,PT,Bo,2,0.8,413,NOLAB,0.18182436245215416,0
36,PT,Bo,2,0.8,413,NOLAB,0.12332663189819425,0
37,PT,Bo,2,0.8,413,NOLAB,0.16421157504583658,0
38,PT,Bo,2,0.8,413,NOLAB,0.16800767212918738,0
39,PT,Bo,2,0.8,413,NOLAB,0.17716523646107385,0
40,PT,Bo,2,0.8,413,NOLAB,0.16927491958635407,0
41,PT,Bo,2,0.8,413,NOLAB,0.1263158931865934,0
42,PT,Bo,2,0.8,413,NOLAB,0.16367380276971238,0
43,PT,Bo,2,0.8,413,NOLAB,0.18020139920580333,0
44,PT,Bo,2,0.8,413,NOLAB,0.1428538037805979,0
45,PT,Bo,2,0.8,413,NOLAB,0.17443526788709765,0
46,PT,Bo,2,0.8,413,NOLAB,0.13265770911725752,0
47,PT,Bo,2,0.8,413,NOLAB,0.17893413751272771,0
48,PT,Bo,2,0.8,413,NOLAB,0.16917789500541036,0
49,PT,Bo,2,0.8,413,NOLAB,0.14878784443559506,0
50,PT,Bo,2,0.8,413,NOLAB,0.16924148256648452,0
1,PT,Bo,7,0.8,413,COLAB,0.009168684422921713,0
2,PT,Bo,7,0.8,413,COLAB,0.01041739009653448,0
3,PT,Bo,7,0.8,413,COLAB,0.011017135693952702,0
4,PT,Bo,7,0.8,413,COLAB,0.008502427825955044,0
5,PT,Bo,7,0.8,413,COLAB,0.0064544286013212574,0
6,PT,Bo,7,0.8,413,COLAB,0.010451110808193945,0
7,PT,Bo,7,0.8,413,COLAB,0.018372006832506557,0
8,PT,Bo,7,0.8,413,COLAB,0.025800698844441864,0
9,PT,Bo,7,0.8,413,COLAB,0.012212234345633448,0
10,PT,Bo,7,0.8,413,COLAB,0.007107627811886718,0
11,PT,Bo,7,0.8,413,COLAB,0.014175448169241439,0
12,PT,Bo,7,0.8,413,COLAB,0.009587482688122406,0
13,PT,Bo,7,0.8,413,COLAB,0.008695713707808453,0
14,PT,Bo,7,0.8,413,COLAB,0.0049294446870162345,0
15,PT,Bo,7,0.8,413,COLAB,0.018180449338329758,0
16,PT,Bo,7,0.8,413,COLAB,0.01544521192281821,0
17,PT,Bo,7,0.8,413,COLAB,0.01955303839781984,0
18,PT,Bo,7,0.8,413,COLAB,0.021860023997528396,0
19,PT,Bo,7,0.8,413,COLAB,0.015467421491387814,0
20,PT,Bo,7,0.8,413,COLAB,0.00735257999240421,0
21,PT,Bo,7,0.8,413,COLAB,0.010079564116559392,0
22,PT,Bo,7,0.8,413,COLAB,0.006207923136777293,0
23,PT,Bo,7,0.8,413,COLAB,0.0161717790523757,0
24,PT,Bo,7,0.8,413,COLAB,0.012981163371527712,0
25,PT,Bo,7,0.8,413,COLAB,0.016806503790735526,0
26,PT,Bo,7,0.8,413,COLAB,0.005893025561734186,0
27,PT,Bo,7,0.8,413,COLAB,0.01710606678753088,0
28,PT,Bo,7,0.8,413,COLAB,0.008665004234096605,0
29,PT,Bo,7,0.8,413,COLAB,0.009508843384699263,0
30,PT,Bo,7,0.8,413,COLAB,0.014155427133777246,0
31,PT,Bo,7,0.8,413,COLAB,0.00411740809106789,0
32,PT,Bo,7,0.8,413,COLAB,0.005064316706093198,0
33,PT,Bo,7,0.8,413,COLAB,0.010324059677878934,0
34,PT,Bo,7,0.8,413,COLAB,0.025800698844441864,0
35,PT,Bo,7,0.8,413,COLAB,0.00956906534626149,0
36,PT,Bo,7,0.8,413,COLAB,0.008363238317132687,0
37,PT,Bo,7,0.8,413,COLAB,0.013139558816010782,0
38,PT,Bo,7,0.8,413,COLAB,0.015054168855142174,0
39,PT,Bo,7,0.8,413,COLAB,0.005550200992030842,0
40,PT,Bo,7,0.8,413,COLAB,0.007133812940508188,0
41,PT,Bo,7,0.8,413,COLAB,0.011688093748842197,0
42,PT,Bo,7,0.8,413,COLAB,0.013271089184194942,0
43,PT,Bo,7,0.8,413,COLAB,0.006265445196075985,0
44,PT,Bo,7,0.8,413,COLAB,0.009943402563678384,0
45,PT,Bo,7,0.8,413,COLAB,0.008305060701000984,0
46,PT,Bo,7,0.8,413,COLAB,0.013819510855189536,0
47,PT,Bo,7,0.8,413,COLAB,0.008252466667917992,0
48,PT,Bo,7,0.8,413,COLAB,0.007001551735770138,0
49,PT,Bo,7,0.8,413,COLAB,0.014449698954429841,0
50,PT,Bo,7,0.8,413,COLAB,0.016496141533236353,0
1,PT,Bo,7,0.8,413,NOLAB,0.009182268678082172,0
2,PT,Bo,7,0.8,413,NOLAB,0.009491708278921216,0
3,PT,Bo,7,0.8,413,NOLAB,0.009167404828450519,0
4,PT,Bo,7,0.8,413,NOLAB,0.008704428282428976,0
5,PT,Bo,7,0.8,413,NOLAB,0.004321593384392439,0
6,PT,Bo,7,0.8,413,NOLAB,0.006256878714505836,0
7,PT,Bo,7,0.8,413,NOLAB,0.009564037345676657,0
8,PT,Bo,7,0.8,413,NOLAB,0.01081933538156031,0
9,PT,Bo,7,0.8,413,NOLAB,0.009872481645740101,0
10,PT,Bo,7,0.8,413,NOLAB,0.010602189030357707,0
11,PT,Bo,7,0.8,413,NOLAB,0.011378877578185414,0
12,PT,Bo,7,0.8,413,NOLAB,0.005341827811220297,0
13,PT,Bo,7,0.8,413,NOLAB,0.008711152199164197,0
14,PT,Bo,7,0.8,413,NOLAB,0.009274718065887678,0
15,PT,Bo,7,0.8,413,NOLAB,0.01489602145227344,0
16,PT,Bo,7,0.8,413,NOLAB,0.00997197679572081,0
17,PT,Bo,7,0.8,413,NOLAB,0.00783050231610021,0
18,PT,Bo,7,0.8,413,NOLAB,0.010320035152514454,0
19,PT,Bo,7,0.8,413,NOLAB,0.010058910528397434,0
20,PT,Bo,7,0.8,413,NOLAB,0.009277331012419576,0
21,PT,Bo,7,0.8,413,NOLAB,0.004823406309553298,0
22,PT,Bo,7,0.8,413,NOLAB,0.010223879426207649,0
23,PT,Bo,7,0.8,413,NOLAB,0.008852656523583724,0
24,PT,Bo,7,0.8,413,NOLAB,0.006361266309185354,0
25,PT,Bo,7,0.8,413,NOLAB,0.00436527153234175,0
26,PT,Bo,7,0.8,413,NOLAB,0.008543094640693083,0
27,PT,Bo,7,0.8,413,NOLAB,0.008838543514134578,0
28,PT,Bo,7,0.8,413,NOLAB,0.009212670009091154,0
29,PT,Bo,7,0.8,413,NOLAB,0.0071077392993452474,0
30,PT,Bo,7,0.8,413,NOLAB,0.007974042166093398,0
31,PT,Bo,7,0.8,413,NOLAB,0.008855886389789628,0
32,PT,Bo,7,0.8,413,NOLAB,0.011271259940905819,0
33,PT,Bo,7,0.8,413,NOLAB,0.008421321707270312,0
34,PT,Bo,7,0.8,413,NOLAB,0.01081933538156031,0
35,PT,Bo,7,0.8,413,NOLAB,0.0126041545580681,0
36,PT,Bo,7,0.8,413,NOLAB,0.0086078946029965,0
37,PT,Bo,7,0.8,413,NOLAB,0.00900662804364911,0
38,PT,Bo,7,0.8,413,NOLAB,0.008515063060643289,0
39,PT,Bo,7,0.8,413,NOLAB,0.007890172492907792,0
40,PT,Bo,7,0.8,413,NOLAB,0.010980105329112482,0
41,PT,Bo,7,0.8,413,NOLAB,0.009945953339074946,0
42,PT,Bo,7,0.8,413,NOLAB,0.011800731369298392,0
43,PT,Bo,7,0.8,413,NOLAB,0.008075719426088762,0
44,PT,Bo,7,0.8,413,NOLAB,0.008800051731198943,0
45,PT,Bo,7,0.8,413,NOLAB,0.007851989818091515,0
46,PT,Bo,7,0.8,413,NOLAB,0.008386442573314442,0
47,PT,Bo,7,0.8,413,NOLAB,0.007582261752023385,0
48,PT,Bo,7,0.8,413,NOLAB,0.0063957597539876865,0
49,PT,Bo,7,0.8,413,NOLAB,0.010883586756446174,0
50,PT,Bo,7,0.8,413,NOLAB,0.01107430900661692,0
1,PT,Mave,13,0.2,413,COLAB,0.7679592821679952,0.9376938257682549
2,PT,Mave,13,0.2,413,COLAB,0.7663478950902395,0.9
3,PT,Mave,13,0.2,413,COLAB,0.7604148260910932,0.9037690457097033
4,PT,Mave,13,0.2,413,COLAB,0.8285367318691076,0.9663585002568054
5,PT,Mave,13,0.2,413,COLAB,0.7662365205886883,0.9022419186652764
6,PT,Mave,13,0.2,413,COLAB,0.7733425401013952,0.9568363273453094
7,PT,Mave,13,0.2,413,COLAB,0.7676627123828881,0.9352248394004282
8,PT,Mave,13,0.2,413,COLAB,0.7571986933288803,0.9372306034482759
9,PT,Mave,13,0.2,413,COLAB,0.7408035918169525,0.9136651086059939
10,PT,Mave,13,0.2,413,COLAB,0.7958880798464032,0.9405099150141643
11,PT,Mave,13,0.2,413,COLAB,0.8228125932603352,0.9440914866581956
12,PT,Mave,13,0.2,413,COLAB,0.7546611161288702,0.8749317312943746
13,PT,Mave,13,0.2,413,COLAB,0.8459232739574992,0.9891169923324264
14,PT,Mave,13,0.2,413,COLAB,0.7874879885056718,0.9252842447211694
15,PT,Mave,13,0.2,413,COLAB,0.7980601422366389,0.9490630773291105
16,PT,Mave,13,0.2,413,COLAB,0.7910476383292161,0.9111918982082576
17,PT,Mave,13,0.2,413,COLAB,0.7675585856498179,0.9561899378179762
18,PT,Mave,13,0.2,413,COLAB,0.7688750232818029,0.9276923076923077
19,PT,Mave,13,0.2,413,COLAB,0.7573712924144331,0.886600768808347
20,PT,Mave,13,0.2,413,COLAB,0.7904261941213087,0.9551042223409941
21,PT,Mave,13,0.2,413,COLAB,0.7863900417960904,0.9297893681043129
22,PT,Mave,13,0.2,413,COLAB,0.7405580910742119,0.8999421631000578
23,PT,Mave,13,0.2,413,COLAB,0.7502203247476781,0.9313201496525922
24,PT,Mave,13,0.2,413,COLAB,0.8046527012537653,0.915067792274239
25,PT,Mave,13,0.2,413,COLAB,0.7941888619854721,0.9464285714285714
26,PT,Mave,13,0.2,413,COLAB,0.8030266018118442,0.9642184557438794
27,PT,Mave,13,0.2,413,COLAB,0.7546921330371897,0.8805513016845329
28,PT,Mave,13,0.2,413,COLAB,0.7640621288335633,0.9257028112449799
29,PT,Mave,13,0.2,413,COLAB,0.8108364834487908,0.9358631747728487
30,PT,Mave,13,0.2,413,COLAB,0.7558630231753718,0.892722371967655
31,PT,Mave,13,0.2,413,COLAB,0.8088905444837649,0.9602564102564103
32,PT,Mave,13,0.2,413,COLAB,0.8022745653554559,0.9595286885245902
33,PT,Mave,13,0.2,413,COLAB,0.7808807392696175,0.985553772070626
34,PT,Mave,13,0.2,413,COLAB,0.7571986933288803,0.9372306034482759
35,PT,Mave,13,0.2,413,COLAB,0.753298789078773,0.8845622756144711
36,PT,Mave,13,0.2,413,COLAB,0.782941476468148,0.9238859673401605
37,PT,Mave,13,0.2,413,COLAB,0.7738943409972359,0.9380530973451328
38,PT,Mave,13,0.2,413,COLAB,0.775782372854579,0.918717168924523
39,PT,Mave,13,0.2,413,COLAB,0.8045859200058257,0.9147869674185464
40,PT,Mave,13,0.2,413,COLAB,0.7669157019604614,0.9112646121147715
41,PT,Mave,13,0.2,413,COLAB,0.7758626472360072,0.9528502930207778
42,PT,Mave,13,0.2,413,COLAB,0.8096143656129483,0.9775072770574226
43,PT,Mave,13,0.2,413,COLAB,0.7804286215605095,0.9357354127453616
44,PT,Mave,13,0.2,413,COLAB,0.7706797326068968,0.9308831596269885
45,PT,Mave,13,0.2,413,COLAB,0.7550688186794396,0.9141781006187786
46,PT,Mave,13,0.2,413,COLAB,0.7492171019478491,0.9358803099118355
47,PT,Mave,13,0.2,413,COLAB,0.7823260213814295,0.9539456662354463
48,PT,Mave,13,0.2,413,COLAB,0.7593467820689471,0.9066298342541437
49,PT,Mave,13,0.2,413,COLAB,0.7997525653761965,0.9249323160226434
50,PT,Mave,13,0.2,413,COLAB,0.7727165472953595,0.9215392303848076
1,PT,Mave,13,0.2,413,NOLAB,0.7961585678229837,0.9441957624589675
2,PT,Mave,13,0.2,413,NOLAB,0.8046567403721387,0.94586444572085
3,PT,Mave,13,0.2,413,NOLAB,0.8105592629776177,0.9531411677753141
4,PT,Mave,13,0.2,413,NOLAB,0.7772852887542764,0.9439901249807129
5,PT,Mave,13,0.2,413,NOLAB,0.7916300092879586,0.9252152893186282
6,PT,Mave,13,0.2,413,NOLAB,0.7701713947365638,0.9285714285714286
7,PT,Mave,13,0.2,413,NOLAB,0.7889717494426857,0.9325808419768151
8,PT,Mave,13,0.2,413,NOLAB,0.8201684460183727,0.9569699686239355
9,PT,Mave,13,0.2,413,NOLAB,0.8116167480915327,0.9590223913361627
10,PT,Mave,13,0.2,413,NOLAB,0.7975585758907998,0.9442598187311179
11,PT,Mave,13,0.2,413,NOLAB,0.787425141894728,0.9478541762805722
12,PT,Mave,13,0.2,413,NOLAB,0.7884560329450109,0.9383382148913211
13,PT,Mave,13,0.2,413,NOLAB,0.7709385173256716,0.9416267942583733
14,PT,Mave,13,0.2,413,NOLAB,0.8029185125355178,0.9437061370763028
15,PT,Mave,13,0.2,413,NOLAB,0.7980724739179944,0.9131362389515392
16,PT,Mave,13,0.2,413,NOLAB,0.7704604161266067,0.9097949886104784
17,PT,Mave,13,0.2,413,NOLAB,0.7768575553290661,0.9542433142680476
18,PT,Mave,13,0.2,413,NOLAB,0.7890104962594352,0.9410065379352288
19,PT,Mave,13,0.2,413,NOLAB,0.7646389115819399,0.9253871421867668
20,PT,Mave,13,0.2,413,NOLAB,0.7901984533407846,0.9426018476450099
21,PT,Mave,13,0.2,413,NOLAB,0.8083631975556732,0.9480366105698258
22,PT,Mave,13,0.2,413,NOLAB,0.7949679417726637,0.9467225381622268
23,PT,Mave,13,0.2,413,NOLAB,0.7925655335492374,0.9457092819614711
24,PT,Mave,13,0.2,413,NOLAB,0.7713475715332214,0.9165236386331721
25,PT,Mave,13,0.2,413,NOLAB,0.8095864676613899,0.9546094850524339
26,PT,Mave,13,0.2,413,NOLAB,0.7820912867285162,0.924892041949414
27,PT,Mave,13,0.2,413,NOLAB,0.7931322322037156,0.9274928987890566
28,PT,Mave,13,0.2,413,NOLAB,0.8094848255998205,0.9466707298491543
29,PT,Mave,13,0.2,413,NOLAB,0.7970138985967656,0.9375642720728662
30,PT,Mave,13,0.2,413,NOLAB,0.765976396484871,0.9375291375291376
31,PT,Mave,13,0.2,413,NOLAB,0.771516892541267,0.9328879913002952
32,PT,Mave,13,0.2,413,NOLAB,0.7510352678752015,0.896260938743039
33,PT,Mave,13,0.2,413,NOLAB,0.8028643925431176,0.9377355646012362
34,PT,Mave,13,0.2,413,NOLAB,0.8201684460183727,0.9569699686239355
35,PT,Mave,13,0.2,413,NOLAB,0.7820929859759118,0.9293914137442995
36,PT,Mave,13,0.2,413,NOLAB,0.767207990987563,0.9016671812287743
37,PT,Mave,13,0.2,413,NOLAB,0.8041759488234396,0.9290790642582174
38,PT,Mave,13,0.2,413,NOLAB,0.7735332610687663,0.9003933910306845
39,PT,Mave,13,0.2,413,NOLAB,0.8126530730575229,0.9575493702379101
40,PT,Mave,13,0.2,413,NOLAB,0.7779980497654678,0.9150101737361089
41,PT,Mave,13,0.2,413,NOLAB,0.7692768566671494,0.9276417725441587
42,PT,Mave,13,0.2,413,NOLAB,0.8010954142936716,0.9476232394366197
43,PT,Mave,13,0.2,413,NOLAB,0.7902785895187999,0.9496738117427772
44,PT,Mave,13,0.2,413,NOLAB,0.8095350900366871,0.9586714758040277
45,PT,Mave,13,0.2,413,NOLAB,0.7670031735130217,0.9253899340730021
46,PT,Mave,13,0.2,413,NOLAB,0.7910165124582388,0.9424653450588761
47,PT,Mave,13,0.2,413,NOLAB,0.8015549036059265,0.9533446624439982
48,PT,Mave,13,0.2,413,NOLAB,0.7849463158271093,0.9406302329121632
49,PT,Mave,13,0.2,413,NOLAB,0.7924295866699819,0.9366164362280566
50,PT,Mave,13,0.2,413,NOLAB,0.7887154544912651,0.9317544406357121
1,PT,Mave,2,0.2,413,COLAB,0.7259036984846263,0.8732644017725258
2,PT,Mave,2,0.2,413,COLAB,0.7325316845286429,0.8870119080587096
3,PT,Mave,2,0.2,413,COLAB,0.7765867357932386,0.9507708953205302
4,PT,Mave,2,0.2,413,COLAB,0.7389515663535708,0.9012383900928792
5,PT,Mave,2,0.2,413,COLAB,0.7698095914930191,0.9264790350373349
6,PT,Mave,2,0.2,413,COLAB,0.7506758919171665,0.8751839858698852
7,PT,Mave,2,0.2,413,COLAB,0.7612930655609271,0.9129086809470124
8,PT,Mave,2,0.2,413,COLAB,0.779032912664515,0.9241733181299886
9,PT,Mave,2,0.2,413,COLAB,0.8065793573109012,0.9450354609929078
10,PT,Mave,2,0.2,413,COLAB,0.7481262821857398,0.926048898279505
11,PT,Mave,2,0.2,413,COLAB,0.7983968416247451,0.9486069786313227
12,PT,Mave,2,0.2,413,COLAB,0.7062222899953968,0.8522660388463802
13,PT,Mave,2,0.2,413,COLAB,0.777051062474602,0.9536442334543423
14,PT,Mave,2,0.2,413,COLAB,0.7909377263950064,0.9533560864618885
15,PT,Mave,2,0.2,413,COLAB,0.7901464013560936,0.9344626492640933
16,PT,Mave,2,0.2,413,COLAB,0.8019350226280966,0.9729805013927577
17,PT,Mave,2,0.2,413,COLAB,0.786720390293691,0.9384306987399771
18,PT,Mave,2,0.2,413,COLAB,0.7651712645652451,0.8935926773455377
19,PT,Mave,2,0.2,413,COLAB,0.7856435290070043,0.9418230563002681
20,PT,Mave,2,0.2,413,COLAB,0.7626570423500388,0.9230769230769231
21,PT,Mave,2,0.2,413,COLAB,0.7059126672575156,0.8725401150469271
22,PT,Mave,2,0.2,413,COLAB,0.7787209233655488,0.9509359047078842
23,PT,Mave,2,0.2,413,COLAB,0.7454918206881471,0.915156744319816
24,PT,Mave,2,0.2,413,COLAB,0.7713702896015736,0.9332954868010218
25,PT,Mave,2,0.2,413,COLAB,0.794201152886518,0.948956570783982
26,PT,Mave,2,0.2,413,COLAB,0.7675668085660174,0.9202263083451202
27,PT,Mave,2,0.2,413,COLAB,0.7829446803713029,0.9138026607538803
28,PT,Mave,2,0.2,413,COLAB,0.7424228288966617,0.8980438648488441
29,PT,Mave,2,0.2,413,COLAB,0.7987170298627926,0.9538666666666666
30,PT,Mave,2,0.2,413,COLAB,0.7631343961548964,0.8888295029396045
31,PT,Mave,2,0.2,413,COLAB,0.7949913524731926,0.948843537414966
32,PT,Mave,2,0.2,413,COLAB,0.7413646872135812,0.9168236032642813
33,PT,Mave,2,0.2,413,COLAB,0.7627214374949143,0.9183846371081615
34,PT,Mave,2,0.2,413,COLAB,0.779032912664515,0.9241733181299886
35,PT,Mave,2,0.2,413,COLAB,0.7528708008045168,0.9399313501144165
36,PT,Mave,2,0.2,413,COLAB,0.7701636932724159,0.9326496674057649
37,PT,Mave,2,0.2,413,COLAB,0.7970598601772565,0.9615170105967652
38,PT,Mave,2,0.2,413,COLAB,0.8127472347419916,0.9967776584317938
39,PT,Mave,2,0.2,413,COLAB,0.7706935959254475,0.9119496855345912
40,PT,Mave,2,0.2,413,COLAB,0.7268809364481688,0.9033588685916323
41,PT,Mave,2,0.2,413,COLAB,0.7420597899420284,0.9125260339184766
42,PT,Mave,2,0.2,413,COLAB,0.7932779085321459,0.9398601398601398
43,PT,Mave,2,0.2,413,COLAB,0.7680072936152523,0.8879598662207357
44,PT,Mave,2,0.2,413,COLAB,0.8072106241428181,0.9377431906614786
45,PT,Mave,2,0.2,413,COLAB,0.7775895664272375,0.9338912133891213
46,PT,Mave,2,0.2,413,COLAB,0.7879368096841856,0.9280129414936641
47,PT,Mave,2,0.2,413,COLAB,0.8062725759905913,0.9750485167729415
48,PT,Mave,2,0.2,413,COLAB,0.7800372917724502,0.9673599075678798
49,PT,Mave,2,0.2,413,COLAB,0.7517114070258376,0.8946474086661003
50,PT,Mave,2,0.2,413,COLAB,0.7757429257060797,0.9177814938684504
1,PT,Mave,2,0.2,413,NOLAB,0.7907552027984323,0.9415374126470087
2,PT,Mave,2,0.2,413,NOLAB,0.7795342629138309,0.9053926206244087
3,PT,Mave,2,0.2,413,NOLAB,0.7868002136607295,0.9145736682130859
4,PT,Mave,2,0.2,413,NOLAB,0.7525565518905413,0.9173182498752287
5,PT,Mave,2,0.2,413,NOLAB,0.7671634682728673,0.9226446280991736
6,PT,Mave,2,0.2,413,NOLAB,0.7614043746971323,0.9120823489706379
7,PT,Mave,2,0.2,413,NOLAB,0.7751233804959421,0.9161992180860106
8,PT,Mave,2,0.2,413,NOLAB,0.7847947918088087,0.9318479685452162
9,PT,Mave,2,0.2,413,NOLAB,0.7759907644879244,0.9103297442799462
10,PT,Mave,2,0.2,413,NOLAB,0.7723358429762707,0.9139562897952159
11,PT,Mave,2,0.2,413,NOLAB,0.7633837197459763,0.9135006784260515
12,PT,Mave,2,0.2,413,NOLAB,0.7771904409608625,0.92533639645553
13,PT,Mave,2,0.2,413,NOLAB,0.7552074821295605,0.9006901195085002
14,PT,Mave,2,0.2,413,NOLAB,0.7490318472280842,0.9080869860686375
15,PT,Mave,2,0.2,413,NOLAB,0.7625615532543202,0.9218398754971469
16,PT,Mave,2,0.2,413,NOLAB,0.7800975181495309,0.9200475301307078
17,PT,Mave,2,0.2,413,NOLAB,0.7980732557581743,0.948522247482949
18,PT,Mave,2,0.2,413,NOLAB,0.7900608382821056,0.9345927925067471
19,PT,Mave,2,0.2,413,NOLAB,0.7835470905230985,0.9329837784696051
20,PT,Mave,2,0.2,413,NOLAB,0.7686847230105237,0.9224269055264492
21,PT,Mave,2,0.2,413,NOLAB,0.7628098244407391,0.9301809491293958
22,PT,Mave,2,0.2,413,NOLAB,0.7807492539733768,0.9294156270518713
23,PT,Mave,2,0.2,413,NOLAB,0.7307835313263374,0.8925971951003018
24,PT,Mave,2,0.2,413,NOLAB,0.7926176578166055,0.9472005104482374
25,PT,Mave,2,0.2,413,NOLAB,0.7855721809372758,0.9429409846755787
26,PT,Mave,2,0.2,413,NOLAB,0.7785012378139076,0.9182990122216641
27,PT,Mave,2,0.2,413,NOLAB,0.7462470558773743,0.9287783268018401
28,PT,Mave,2,0.2,413,NOLAB,0.7885132896807672,0.9414549471358687
29,PT,Mave,2,0.2,413,NOLAB,0.7656866017663255,0.934156378600823
30,PT,Mave,2,0.2,413,NOLAB,0.7708957475461372,0.9324838656296541
31,PT,Mave,2,0.2,413,NOLAB,0.7661235041139527,0.9077515486355265
32,PT,Mave,2,0.2,413,NOLAB,0.7372285328770274,0.9231843575418994
33,PT,Mave,2,0.2,413,NOLAB,0.7724160324724284,0.9087502036825811
34,PT,Mave,2,0.2,413,NOLAB,0.7847947918088087,0.9318479685452162
35,PT,Mave,2,0.2,413,NOLAB,0.7627740914944291,0.8854149615321657
36,PT,Mave,2,0.2,413,NOLAB,0.7661030718086345,0.9108546579695601
37,PT,Mave,2,0.2,413,NOLAB,0.7613973670738076,0.915460642428521
38,PT,Mave,2,0.2,413,NOLAB,0.7806884084414527,0.9359059291156012
39,PT,Mave,2,0.2,413,NOLAB,0.7579594714247947,0.9188908145580589
40,PT,Mave,2,0.2,413,NOLAB,0.7528773044745314,0.913588730458684
41,PT,Mave,2,0.2,413,NOLAB,0.7777544788432654,0.9273221259976226
42,PT,Mave,2,0.2,413,NOLAB,0.7748196029824359,0.9384920634920635
43,PT,Mave,2,0.2,413,NOLAB,0.7842709865842467,0.9508302434305981
44,PT,Mave,2,0.2,413,NOLAB,0.758761914329589,0.9031329381879762
45,PT,Mave,2,0.2,413,NOLAB,0.7797493403950587,0.9283303872730194
46,PT,Mave,2,0.2,413,NOLAB,0.7628161908395164,0.9247588424437299
47,PT,Mave,2,0.2,413,NOLAB,0.7496538613966747,0.8899660688317984
48,PT,Mave,2,0.2,413,NOLAB,0.7834174233334024,0.9425528481523318
49,PT,Mave,2,0.2,413,NOLAB,0.7911156181290778,0.9400755212608767
50,PT,Mave,2,0.2,413,NOLAB,0.7636006779825536,0.8802446067606591
1,PT,Mave,7,0.2,413,COLAB,0.7646756867491441,0.9391497638232843
2,PT,Mave,7,0.2,413,COLAB,0.7866863870036618,0.9627805145046524
3,PT,Mave,7,0.2,413,COLAB,0.7522422671622958,0.9214084507042254
4,PT,Mave,7,0.2,413,COLAB,0.7745110896666738,0.924279170035031
5,PT,Mave,7,0.2,413,COLAB,0.7301524246704332,0.8842592592592593
6,PT,Mave,7,0.2,413,COLAB,0.7669890909191939,0.9130808950086059
7,PT,Mave,7,0.2,413,COLAB,0.7581380532245403,0.9463470319634704
8,PT,Mave,7,0.2,413,COLAB,0.761315063891727,0.9260115606936417
9,PT,Mave,7,0.2,413,COLAB,0.7404067960212029,0.9023085585585585
10,PT,Mave,7,0.2,413,COLAB,0.7195631537512956,0.8770374606805833
11,PT,Mave,7,0.2,413,COLAB,0.7927930494231591,0.9378932968536252
12,PT,Mave,7,0.2,413,COLAB,0.7909950420846305,0.9352941176470588
13,PT,Mave,7,0.2,413,COLAB,0.757195345181387,0.9400871459694989
14,PT,Mave,7,0.2,413,COLAB,0.7605401310921279,0.8997675019374839
15,PT,Mave,7,0.2,413,COLAB,0.8050262776278454,0.9926330150068213
16,PT,Mave,7,0.2,413,COLAB,0.7405879586774298,0.9028937117417919
17,PT,Mave,7,0.2,413,COLAB,0.761785409665217,0.9184706213100928
